Name,dollar_value,system
Mason Denaburg,1.0,steamer
Joel Ibarra,1.0,steamer
Bryan Sanchez,1.0,steamer
Braxton Hyde,1.0,steamer
Graham Firoved,1.0,steamer
Fran Castro,1.0,steamer
Steve Hajjar,1.0,steamer
Junior Flores,1.0,steamer
Mark McLaughlin,1.0,steamer
Robin Vazquez,1.0,steamer
Stu Flesland III,1.0,steamer
Mariano Salomon,1.0,steamer
Aaron Nixon,1.0,steamer
Henson Leal,1.0,steamer
Logan Britt,1.0,steamer
Sabier Marte,1.0,steamer
Gabe Emmett,1.0,steamer
Yadiel Batista,1.0,steamer
Yereny Teus,1.0,steamer
Dualvert Gutierrez,1.0,steamer
Keiner Leon,1.0,steamer
Joan Ogando,1.0,steamer
Bryan Perez,1.0,steamer
Issac Solano,1.0,steamer
Luis Sánchez,1.0,steamer
Brawny Reyes,1.0,steamer
Nolberto Henriquez,1.0,steamer
Koen Moreno,1.0,steamer
Kristófer Bow,1.0,steamer
Christopher Vasquez,1.0,steamer
Darlin Alcántara,1.0,steamer
Daniel Gonzalez,1.0,steamer
Denny Larrondo,1.0,steamer
Ludwin Jimenez,1.0,steamer
Joel Benitez,1.0,steamer
Gabriel Hernandez,1.0,steamer
Clark Cota,1.0,steamer
T.J. Czyz,1.0,steamer
Jorge Gonzalez,1.0,steamer
Mack Anglin,1.0,steamer
Gregoris Chalas,1.0,steamer
Enmanuel Acosta,1.0,steamer
Zach Cable,1.0,steamer
Seth Nightingale,1.0,steamer
Jordy Vargas,1.0,steamer
Mauricio Veliz,1.0,steamer
Nazier Mulé,1.0,steamer
Juan Arnaud,1.0,steamer
Josbel Garcia,1.0,steamer
Preston Price,1.0,steamer
Jesus Rios,1.0,steamer
Riley Bauman,1.0,steamer
Ismael Michel,1.0,steamer
Cristofher Carrasco,1.0,steamer
Francis Hernandez,1.0,steamer
Wuardo Fernandez,1.0,steamer
Felix Castro,1.0,steamer
Fabricio Reina,1.0,steamer
Felix Cabrera,1.0,steamer
Scarlyn Lebron,1.0,steamer
Yohemy Nolasco,1.0,steamer
Junior Montero,1.0,steamer
Jakob Brustoski,1.0,steamer
Pedro Alfonseca,1.0,steamer
Tom Reisinger,1.0,steamer
Matt Sparling,1.0,steamer
Johan Otanez,1.0,steamer
Derek Corro,1.0,steamer
Marlin Willis,1.0,steamer
Abel Mercedes,1.0,steamer
Yoniel Ramirez,1.0,steamer
Jordy Luciano,1.0,steamer
Zander Mueth,1.0,steamer
Doug Kirkland,1.0,steamer
Juan De La Cruz,1.0,steamer
Edgar Isea,1.0,steamer
Anyer Laureano,1.0,steamer
Sam Knowlton,1.0,steamer
Dallas Woolfolk,1.0,steamer
Juan Martinez,1.0,steamer
Mason Miller,1.0,steamer
Charlie Cerny,1.0,steamer
Adrian Herrera,1.0,steamer
Develson Aria,1.0,steamer
Wilfred Alvarado,1.0,steamer
Eris Rodríguez,1.0,steamer
Joseilyn Gonzalez,1.0,steamer
Chris Barraza,1.0,steamer
Liomar Martinez,1.0,steamer
Anthony Escobar,1.0,steamer
Adam Stone,1.0,steamer
Brett Lockwood,1.0,steamer
Jake Fitzgibbons,1.0,steamer
Eduar Segovia,1.0,steamer
Kyle Larsen,1.0,steamer
Anthony Mendez,1.0,steamer
Yoljeldriz Diaz,1.0,steamer
Joseph Yabbour,1.0,steamer
Ever Moya,1.0,steamer
Mason McGwire,1.0,steamer
Jose Ulloa,1.0,steamer
Angel Jimenez,1.0,steamer
Jeter Martinez,1.0,steamer
Andre Sanchez,1.0,steamer
Nick Bitsko,1.0,steamer
Angel Alfonseca,1.0,steamer
Nick Bautista III,1.0,steamer
Shane Connolly,1.0,steamer
Luichi Casilla,1.0,steamer
Matthew McMillan,1.0,steamer
Eduard Monroy,1.0,steamer
Franklin Marquez,1.0,steamer
Wilson Lopez,1.0,steamer
Jacob Cravey,1.0,steamer
Shea Barry,1.0,steamer
Andy Santana,1.0,steamer
Yhoiker Fajardo,1.0,steamer
Aneudis Mejia,1.0,steamer
Cesar De Jesus,1.0,steamer
Garrett Brown,1.0,steamer
Dawry Segura,1.0,steamer
Omar Victorino,1.0,steamer
Rafelin Nivar,1.0,steamer
Gregori Montano,1.0,steamer
Sergio Sanchez,1.0,steamer
Luis Bermudez,1.0,steamer
Ramon Henriquez,1.0,steamer
Natanael Polanco,1.0,steamer
Julio Bonilla,1.0,steamer
Eddy Felix,1.0,steamer
Jormy Nivar,1.0,steamer
John Lynch,1.0,steamer
Gabriel Torres,1.0,steamer
Jose Fernandez,1.0,steamer
Logan Hofmann,1.0,steamer
Jean Reyes,1.0,steamer
Eric Foggo,1.0,steamer
Bernard Jose,1.0,steamer
Keiverson Ramirez,1.0,steamer
Hayder Ortiz,1.0,steamer
Javier Bartolozzi,1.0,steamer
Ovis Portes,1.0,steamer
Osbriel Mogollon,1.0,steamer
Luifer Romero,1.0,steamer
Madison Jeffrey,1.0,steamer
Ervin Torres,1.0,steamer
Francis Texido,1.0,steamer
Kelvis Salcedo,1.0,steamer
Juan Soto,1.0,steamer
Jimmy Lewis,1.0,steamer
Cole Schoenwetter,1.0,steamer
Ricardo Estrada,1.0,steamer
Alex Makarewich,1.0,steamer
Jake Madden,1.0,steamer
Marlon Franco,1.0,steamer
Wuilberth Mendez,1.0,steamer
Jean Calderon,1.0,steamer
Pedro Marquez,1.0,steamer
Kannon Handy,1.0,steamer
Chandler Arnold,1.0,steamer
Juan Sanchez,1.0,steamer
Dominic Hambley,1.0,steamer
Carlos Martinez,1.0,steamer
Darlin Pinales,1.0,steamer
Stiward Aquino,1.0,steamer
Ettore Giulianelli,1.0,steamer
Connor Butler,1.0,steamer
Bryan Mena,1.0,steamer
Hunter Mann,1.0,steamer
Seth Keller,1.0,steamer
Alex McKenney,1.0,steamer
Reynardo Cruz,1.0,steamer
Sann Omosako,1.0,steamer
Jhoniel Serrano,1.0,steamer
David Rodriguez,1.0,steamer
Franklin Gil,1.0,steamer
Chalniel Arias,1.0,steamer
Ben Petschke,1.0,steamer
Tyson Messer,1.0,steamer
Randy Berigüete,1.0,steamer
Ignacio Briceno,1.0,steamer
Reudis Diaz,1.0,steamer
Adrian Del Moral,1.0,steamer
Franyer Herrera,1.0,steamer
Luis Talavera,1.0,steamer
Enderjer Sifontes,1.0,steamer
Harol Arias,1.0,steamer
Juan Abreu,1.0,steamer
Jostin Florentino,1.0,steamer
Miguel Mora,1.0,steamer
Jose Feliz,1.0,steamer
Henry Valencio,1.0,steamer
Jorger Petri,1.0,steamer
Kamron Fields,1.0,steamer
Jharold Clemente,1.0,steamer
Elwis Mijares,1.0,steamer
Quinn Gudaitis,1.0,steamer
Juan Reynoso,1.0,steamer
Abel Brito,1.0,steamer
Gustavo Del Pozo,1.0,steamer
Christian Edwards,1.0,steamer
Jonathan Edwards,1.0,steamer
Austin Becker,1.0,steamer
Emmanuel Martinez,1.0,steamer
Pedro Santillan,1.0,steamer
Luis A. Reyes,1.0,steamer
Johan Simon,1.0,steamer
Eliseo Mota,1.0,steamer
Silvano Hechavarria,1.0,steamer
Ryan Chasse,1.0,steamer
Alexander Campos,1.0,steamer
Noelin Cuevas,1.0,steamer
Reny Artiles,1.0,steamer
Zack Austin,1.0,steamer
Ubaldo Soto,1.0,steamer
Frank Moreno,1.0,steamer
Blake Loubier,1.0,steamer
Franklin Pérez,1.0,steamer
Mason Pelio,1.0,steamer
Dilan Figueredo,1.0,steamer
Danny Carrion,1.0,steamer
Luis Gonzalez,1.0,steamer
Ismael Luciano,1.0,steamer
Brayan Narvaez,1.0,steamer
Miguel Segura,1.0,steamer
Francis Rivera,1.0,steamer
Manny Ramirez,1.0,steamer
Richard Fernandez,1.0,steamer
Jordan Powell,1.0,steamer
Mathew Peters,1.0,steamer
Jhon Medina,1.0,steamer
Jose Guevara,1.0,steamer
Jordarlin Mendoza,1.0,steamer
Owen Sharts,1.0,steamer
Raimy Rodriguez,1.0,steamer
Branden Noriega,1.0,steamer
JP Wheat,1.0,steamer
Gabe Starks,1.0,steamer
Gabriel Rodriguez,1.0,steamer
Reiver Camacho,1.0,steamer
Adrian Heredia,1.0,steamer
Starlyn Pichardo,1.0,steamer
Ledwin Taveras,1.0,steamer
Noah Takacs,1.0,steamer
Jose Gonzalez,1.0,steamer
Nathanael Cruz,1.0,steamer
Kevin Velasco,1.0,steamer
Javier González,1.0,steamer
Matt Stil,1.0,steamer
Accimias Morales,1.0,steamer
Roiber Talavera,1.0,steamer
Luigi Hernandez,1.0,steamer
Jorge Herrera,1.0,steamer
Joshua Quezada,1.0,steamer
Juan Manuel Abril,1.0,steamer
Jackson Cox,1.0,steamer
Yomil Maysonet,1.0,steamer
Jose Rengel,1.0,steamer
Luis Cepeda,1.0,steamer
Will Stevens,1.0,steamer
Rael Santos,1.0,steamer
Joel Heredia,1.0,steamer
Jesús  Palacios,1.0,steamer
Manuel Davila,1.0,steamer
Andy Basora,1.0,steamer
Xiomer Guacache,1.0,steamer
Brady Hill,1.0,steamer
Joaquin Tejada,1.0,steamer
Edinzo Marquez,1.0,steamer
Randry De Leon,1.0,steamer
Miguel Flores,1.0,steamer
Miguel Toscano,1.0,steamer
Luis Reyes,1.0,steamer
Leuris Portorreal,1.0,steamer
Henry Martinez,1.0,steamer
Bryan Bautista,1.0,steamer
Evelio Hernandez,1.0,steamer
Darwin Rodriguez,1.0,steamer
Ernie Day,1.0,steamer
Luis Aguilar,1.0,steamer
Melvin Rodriguez,1.0,steamer
Geury Rodriguez,1.0,steamer
Alejandro Méndez,1.0,steamer
Isaias Uribe,1.0,steamer
Roger Rodriguez,1.0,steamer
Jose Martinez,1.0,steamer
Franyel Diaz,1.0,steamer
David Sanchez,1.0,steamer
Wenderlyn King,1.0,steamer
Raymon Rosario,1.0,steamer
Jhonny Felix,1.0,steamer
Eiver Espinoza,1.0,steamer
Donny Troconis,1.0,steamer
Cristofer Mezquita,1.0,steamer
Jeremy Gonzalez,1.0,steamer
Luis Maracara,1.0,steamer
Wuilliams Rodriguez,1.0,steamer
Maxwel Hernandez,1.0,steamer
Anthony Crespo,1.0,steamer
Drew Garrett,1.0,steamer
Eduar Gonzalez,1.0,steamer
Enderson Mercado,1.0,steamer
Cesar Aquino,1.0,steamer
Jefferson Moran,1.0,steamer
Anthony Cruz,1.0,steamer
Randy Lara,1.0,steamer
Mervin Fell,1.0,steamer
Dioris De La Rosa,1.0,steamer
Eric Veras,1.0,steamer
Deibi Rodriguez,1.0,steamer
Skylar Szynski,1.0,steamer
Rayner Urbaez,1.0,steamer
Wande Torres,1.0,steamer
Orlando Gil,1.0,steamer
Kelvin Rosario,1.0,steamer
Stharlin Torres,1.0,steamer
José  Ramírez,1.0,steamer
Victor Pena,1.0,steamer
Luimy Munoz,1.0,steamer
Luis German,1.0,steamer
Kevin Briceno,1.0,steamer
Deivy Paulino,1.0,steamer
Miguel Rondon,1.0,steamer
Denis Reguillo,1.0,steamer
Jonathan Jimenez,1.0,steamer
Jonathan Salazar,1.0,steamer
Adolfo Oviedo,1.0,steamer
Luis Valdez,1.0,steamer
Zhiorman Imbriano,1.0,steamer
Jose Serrano,1.0,steamer
Angel Bello,1.0,steamer
Eduardo Robles,1.0,steamer
Juan Pinto,1.0,steamer
Argenis Aparicio,1.0,steamer
Pedro Tucent,1.0,steamer
Jorge Luna,1.0,steamer
Andres Cova,1.0,steamer
Rubender Pena,1.0,steamer
Wilson Betemit Jr.,1.0,steamer
Freddery Paulino,1.0,steamer
Hamlet Garcia,1.0,steamer
Jeffrey German,1.0,steamer
Carlos Rodriguez,1.0,steamer
Redinson Gomez,1.0,steamer
Manuel Osorio,1.0,steamer
Samir Chires,1.0,steamer
Marcos Herrera,1.0,steamer
Daniel Guerrero,1.0,steamer
Alexander Fuentes,1.0,steamer
Robert Cruz,1.0,steamer
Samuel Perez,1.0,steamer
Aneuris Rodriguez,1.0,steamer
Albert Polanco,1.0,steamer
Moises Meza,1.0,steamer
Jonathan Russell,1.0,steamer
Dylan Wilson,1.0,steamer
Michael Limoncelli,1.0,steamer
Hunter Furtado,1.0,steamer
Franyerson Reyes,1.0,steamer
Luis Cesar,1.0,steamer
Wilkerman Munoz,1.0,steamer
Yermain Ruiz,1.0,steamer
Andres Silvera,1.0,steamer
Jesus Colina,1.0,steamer
Sandy Ozuna,1.0,steamer
Cesar Jimenez,1.0,steamer
Jerson Alejandro,1.0,steamer
Jesus Tillero,1.0,steamer
Wandy Abreu,1.0,steamer
Francisco Morao,1.0,steamer
Marcos Pimentel,1.0,steamer
Yeimison Arias,1.0,steamer
Mauricio Colmenares,1.0,steamer
Gregory Sanchez,1.0,steamer
Luis Espinoza,1.0,steamer
Dariel Polanco,1.0,steamer
Jesus Carrera,1.0,steamer
Norbis Diaz,1.0,steamer
Enrique Coronel,1.0,steamer
Vitico Valdez,1.0,steamer
Orlando Suarez,1.0,steamer
Johnathan Rogers,1.0,steamer
Anderson Beltre,1.0,steamer
Callum Wallace,1.0,steamer
Arlison Rodriguez,1.0,steamer
Austin Aldeano,1.0,steamer
Jonaiker Castellar,1.0,steamer
Jorge Martinez,1.0,steamer
Andrew Bolivar,1.0,steamer
Alvaro Pineda,1.0,steamer
Keiber Armas,1.0,steamer
Esteban Luna,1.0,steamer
Edgar Leon,1.0,steamer
Jordany Chirinos,1.0,steamer
Jaiker Garcia,1.0,steamer
Manuel Perez,1.0,steamer
Braulio Salas,1.0,steamer
Jaison Brete,1.0,steamer
Joel Garcia,1.0,steamer
Marwys Cabrera,1.0,steamer
Julio Zapata,1.0,steamer
Cristian Jimenez,1.0,steamer
Jose Varela,1.0,steamer
Christian Oppor,1.0,steamer
Ronny Oliver,1.0,steamer
Claudio Galva,1.0,steamer
Edwin Moreno,1.0,steamer
Francisco Mercado,1.0,steamer
Rodolfo Garrido,1.0,steamer
Nyan Hernandez,1.0,steamer
Luis Tejeda,1.0,steamer
Manuel Cazorla,1.0,steamer
Michell Chirinos,1.0,steamer
Miguel Pozo,1.0,steamer
Olmandi Diaz,1.0,steamer
Nicolas Carreno,1.0,steamer
Janderson Linares,1.0,steamer
Rolfi Jimenez,1.0,steamer
Wilmer Blanco,1.0,steamer
Denny Lima,1.0,steamer
Geralmi Santana,1.0,steamer
Paul Wilson,1.0,steamer
Angel Camacho,1.0,steamer
Oswaldo Aponte,1.0,steamer
Wifrailyn Jaquez,1.0,steamer
Wander Ventura,1.0,steamer
Dawel Serda,1.0,steamer
Ezequiel Jimenez,1.0,steamer
Eduardo Soriano,1.0,steamer
Anderson Cardenas,1.0,steamer
Rodolfo Toledano,1.0,steamer
Madinson Frias,1.0,steamer
Marlon De La Cruz,1.0,steamer
Smil Guzman,1.0,steamer
Vince Sanchez,1.0,steamer
Gabriel Torres,1.0,steamer
Jonathan Batista,1.0,steamer
Luis Osorio,1.0,steamer
Davidxon Lara,1.0,steamer
Santiago Peraza,1.0,steamer
Jeison Calvo,1.0,steamer
Maximo Gonzalez,1.0,steamer
Bernardo Rivera,1.0,steamer
Winyer Chourio,1.0,steamer
Edelvis Perez,1.0,steamer
Johan Rodriguez,1.0,steamer
Fabian Gallardo,1.0,steamer
Francis Marte,1.0,steamer
Carlos Lopez,1.0,steamer
Rolando Casihis,1.0,steamer
Daniel Keaney,1.0,steamer
Emannoel Madeira,1.0,steamer
Juan Cota,1.0,steamer
Kenny Pinto,1.0,steamer
Gabriel Colmenarez,1.0,steamer
Sunayro Martina,1.0,steamer
Lisander De La Cruz,1.0,steamer
Henry Montilla,1.0,steamer
Wilmer Lugo,1.0,steamer
Jesus Valdez,1.0,steamer
Kenyi Perez,1.0,steamer
Omar Gonzalez,1.0,steamer
Jholbran Herder,1.0,steamer
Christopher Hernandez,1.0,steamer
Victor Espiritu,1.0,steamer
Branneli Franco,1.0,steamer
Walvin Mena,1.0,steamer
Sebastian Estiven,1.0,steamer
Fraynel Nova,1.0,steamer
Juan Rasquin,1.0,steamer
Lewis Sifontes,1.0,steamer
Maximo Martinez,1.0,steamer
Julio Polanco,1.0,steamer
Yeferson Silva,1.0,steamer
Alison Zacarias,1.0,steamer
Cristian Rueda,1.0,steamer
Oscar Romero,1.0,steamer
Renil Ramos,1.0,steamer
Roberto Medina,1.0,steamer
Michael Saturria,1.0,steamer
Frederic Garcia,1.0,steamer
Andrés Parra,1.0,steamer
Alfonso Perez,1.0,steamer
Starlin Savinon,1.0,steamer
Jesus Lopez,1.0,steamer
Gerson Balbino,1.0,steamer
Wilmer Ramirez,1.0,steamer
Edwin Gonzalez,1.0,steamer
Eliecer Bata,1.0,steamer
Yoelvin Chirino,1.0,steamer
Brayan Medina,1.0,steamer
Santiago Rojas,1.0,steamer
Alexander Beltre,1.0,steamer
Josmar Acevedo,1.0,steamer
Keuri Almonte,1.0,steamer
Guillermo Arvizu,1.0,steamer
Wander Severino,1.0,steamer
Dariel Francia,1.0,steamer
Ronny Lopez,1.0,steamer
Edinson Salgado,1.0,steamer
Jonawel Valdez,1.0,steamer
Gilberto Alcala,1.0,steamer
Diego Dugarte,1.0,steamer
Keegan Zinn,1.0,steamer
Kendal Meza,1.0,steamer
Daniel Mejia,1.0,steamer
Brendan Morse,1.0,steamer
Daniel Nunez,1.0,steamer
Jose Silvestre,1.0,steamer
Cesar Espinal,1.0,steamer
Doimil Perez,1.0,steamer
Brayan Cabello,1.0,steamer
Gerardo Abrego,1.0,steamer
Johandry Milano,1.0,steamer
Maikel Rodriguez,1.0,steamer
Biembenido  Brito,1.0,steamer
Eliazar De Los Santos,1.0,steamer
Cesar Ayala,1.0,steamer
Adilson Peralta,1.0,steamer
Leodarlyn Colon,1.0,steamer
Damian Jimenez,1.0,steamer
Luis Vasquez,1.0,steamer
Keywill Cedeno,1.0,steamer
Daury Vasquez,1.0,steamer
Jeremy Martinez,1.0,steamer
Eward Rodriguez,1.0,steamer
Jhon Nunez,1.0,steamer
Jordy Arias,1.0,steamer
Abraham Parra,1.0,steamer
Edwar Chirinos,1.0,steamer
Luis Gomez,1.0,steamer
Leudy Tirado,1.0,steamer
Alvaro Gamez,1.0,steamer
Eliezer Pena,1.0,steamer
Alexander De Los Santos,1.0,steamer
Brandon Herbold,1.0,steamer
Reimy Beltre,1.0,steamer
Anderson Guevara,1.0,steamer
Cristian Hernandez,1.0,steamer
Marlon Nieves,1.0,steamer
Luis Vega,1.0,steamer
Luis Carias,1.0,steamer
Jean Herrera,1.0,steamer
Alexander Agramonte,1.0,steamer
Ayendy Bravo,1.0,steamer
David  Landeta,1.0,steamer
Hanfermin Vargas,1.0,steamer
Eybersson Polanco,1.0,steamer
Victor Cabreja,1.0,steamer
Sandro Santana,1.0,steamer
Jermayne Verdu,1.0,steamer
Merlin Bido,1.0,steamer
Luis Jerez,1.0,steamer
Yannelbinson Lugo,1.0,steamer
Greudis De Los Santos,1.0,steamer
Jose Gonzalez,1.0,steamer
Jose Leandro,1.0,steamer
Miguel Olivares,1.0,steamer
Miguel Cruz,1.0,steamer
Jose Vasquez,1.0,steamer
Paul Chacon,1.0,steamer
Ismael Cabral,1.0,steamer
Yanzel Correa,1.0,steamer
Joangel Gonzalez,1.0,steamer
Lester Nin,1.0,steamer
Elian Serrata,1.0,steamer
Miguel Martinez,1.0,steamer
Abdiel Medina,1.0,steamer
Maikel Hernandez,1.0,steamer
Jaitoine Kelly,1.0,steamer
Yokelvin Reyes,1.0,steamer
Luis Garcia,1.0,steamer
Enger Sanchez,1.0,steamer
Tyler Kennedy,1.0,steamer
Moises Lira,1.0,steamer
Kristian Cardozo,1.0,steamer
Deyer Zapata,1.0,steamer
Donal Montas,1.0,steamer
Jose Pinto,1.0,steamer
Jose Rojas,1.0,steamer
Fabian Ysalla,1.0,steamer
Anthony Bello,1.0,steamer
Pedro Almanzar,1.0,steamer
Fabian Soto,1.0,steamer
Jesael Cabrera,1.0,steamer
Jose Chavez,1.0,steamer
Juan Archbold,1.0,steamer
Joseph Herrera,1.0,steamer
Carlos Meza,1.0,steamer
Yafrerlyn Vasquez,1.0,steamer
Joelvis Perez,1.0,steamer
Luis De La Cruz,1.0,steamer
Jorge Geraldo,1.0,steamer
Jose Aguirre,1.0,steamer
Wanmer Ramirez,1.0,steamer
Jose Felipe Torres,1.0,steamer
Estarlin Francisco,1.0,steamer
Joshawn Lampson,1.0,steamer
David Bracho,1.0,steamer
Frainer Mejias,1.0,steamer
Pedro Rodriguez,1.0,steamer
Franderly Morel,1.0,steamer
Eddy Peralta,1.0,steamer
Frenny Grant,1.0,steamer
Josue Arias,1.0,steamer
Luis Morellis,1.0,steamer
Weskendry Espinoza,1.0,steamer
Adrian Martinez,1.0,steamer
Jhonny Gomez,1.0,steamer
Freilyn Guzman,1.0,steamer
Jemir Leal,1.0,steamer
Yoerys Hernandez,1.0,steamer
Jesus A. Rodriguez,1.0,steamer
Stiven Rogers,1.0,steamer
Jose De La Rosa,1.0,steamer
Carlos Sarmiento,1.0,steamer
Bladimir Pichardo,1.0,steamer
Christian Avendano,1.0,steamer
Ramon Cuevas,1.0,steamer
David Morillo,1.0,steamer
Mado Villegas,1.0,steamer
Luis Espinoza,1.0,steamer
Miguel Mesa,1.0,steamer
Luis Alcala,1.0,steamer
Antonio Florido,1.0,steamer
Brandison Polanco,1.0,steamer
Luis Nunez,1.0,steamer
Sandi Charle,1.0,steamer
Freilyn Silverio,1.0,steamer
Wuilliams Rodriguez,1.0,steamer
Yefri Carrillo,1.0,steamer
Jesus Clode,1.0,steamer
Darian Rivero,1.0,steamer
Junior Sanchez,1.0,steamer
Keninson Diaz,1.0,steamer
Juan Severino,1.0,steamer
Jeison Sanchez,1.0,steamer
Ankeily Feliz,1.0,steamer
Jank Pichardo,1.0,steamer
Miguel Cordero,1.0,steamer
Carlos Molina,1.0,steamer
Whilmer Guerra,1.0,steamer
Jhosep Chirinos,1.0,steamer
Gabriel Rodriguez,1.0,steamer
Jose Linares,1.0,steamer
Roman Camacho,1.0,steamer
Rudit Pina,1.0,steamer
Reilin Ramirez,1.0,steamer
Khristian Guevara,1.0,steamer
Donys Garcia,1.0,steamer
Gabriel Agrazal,1.0,steamer
Emilio Castillo,1.0,steamer
Deybi Salcedo,1.0,steamer
Felix Polanco,1.0,steamer
Amauri Otero,1.0,steamer
Javier Fuenmayor,1.0,steamer
Isaac Rudecindo,1.0,steamer
Carlos Gonzalez,1.0,steamer
Simon Pacheco,1.0,steamer
Luis Victorino,1.0,steamer
Kevin Garcia,1.0,steamer
Leonardo Rossel,1.0,steamer
Adrian Acosta,1.0,steamer
Pedro Peralta,1.0,steamer
Alexander Johnson,1.0,steamer
Peter Bonilla,1.0,steamer
Diego Chiquillo,1.0,steamer
Gustavo Rivas,1.0,steamer
Osiris Santana,1.0,steamer
Alexis Torres,1.0,steamer
Marcos  Fortunato,1.0,steamer
Wilmis Paulino,1.0,steamer
Tyler Hoffman,1.0,steamer
Angel Beltran,1.0,steamer
Yonaiker Garcia,1.0,steamer
Wilny Moron,1.0,steamer
Cristhofer Gonzalez,1.0,steamer
Samuel Fabian,1.0,steamer
Welington Quintero,1.0,steamer
Miguel Cordones,1.0,steamer
Jayson Schroeder,1.0,steamer
Francisco Lucumi,1.0,steamer
Rafael Mendez,1.0,steamer
Henry Tejada,1.0,steamer
Yuliangel De La Cruz,1.0,steamer
Josnier Parra,1.0,steamer
Darlin Noboa,1.0,steamer
Shawndrick Oduber,1.0,steamer
Carlos Canales,1.0,steamer
Francisco Pazos,1.0,steamer
Juan Oramas,1.0,steamer
Victor Basora,1.0,steamer
Ezequiel Bonilla,1.0,steamer
Aneudis George,1.0,steamer
Domingo Geronimo,1.0,steamer
Johan Minaya,1.0,steamer
Moises Amezquita,1.0,steamer
Juan Duran,1.0,steamer
Rony Cruz,1.0,steamer
Franklyn Moreta,1.0,steamer
Eudry Alcantara,1.0,steamer
Jairon Digon,1.0,steamer
Fraimin Marte,1.0,steamer
Anel Cabrera,1.0,steamer
Kevin Tejada,1.0,steamer
Marco Patino,1.0,steamer
Adrian Ogando,1.0,steamer
Manuel Heredia,1.0,steamer
Santiago Ramirez,1.0,steamer
Keneth Quintanilla,1.0,steamer
Angel Tello,1.0,steamer
Diego Navarro,1.0,steamer
Anthony Perez,1.0,steamer
Brayan Diaz,1.0,steamer
Luis Castillo,1.0,steamer
Miguel Hernandez,1.0,steamer
Yoan Valdez,1.0,steamer
Omar Yanez,1.0,steamer
Ricardo Gomez,1.0,steamer
Joneiker Arellano,1.0,steamer
Santiago Quintero,1.0,steamer
Carlos Hinestroza,1.0,steamer
Marco Vega,1.0,steamer
Yenfri Sosa,1.0,steamer
Connor Prins,1.0,steamer
Jesus Lopez,1.0,steamer
Johander Rubio,1.0,steamer
Patricio Ress,1.0,steamer
Abrahan Tejada,1.0,steamer
Snarlyn Evangelista,1.0,steamer
Eudy Liriano,1.0,steamer
Ricardo Quintana,1.0,steamer
Erick Reynoso,1.0,steamer
Jose Mendoza,1.0,steamer
Kinn Omosako,1.0,steamer
Onias Jimenez,1.0,steamer
Luis Ramirez,1.0,steamer
Jhemiangel Tovar,1.0,steamer
Jairo Vásquez,1.0,steamer
Bryan Monte De Oca,1.0,steamer
Diego Palmero,1.0,steamer
Darling Solano,1.0,steamer
Ismael Mota,1.0,steamer
Felipe De Los Santos,1.0,steamer
Wilton Rondon,1.0,steamer
Frandy Rodriguez,1.0,steamer
Cristobal Abreu,1.0,steamer
Justin Militello,1.0,steamer
Darlyn De La Cruz,1.0,steamer
Nelvis Ochoa,1.0,steamer
Nixon Parra,1.0,steamer
Hansel Rosario,1.0,steamer
Edward Cedano,1.0,steamer
Cristian Diaz,1.0,steamer
Luis Guevara,1.0,steamer
Victor Fransua,1.0,steamer
Deiver Oliveros,1.0,steamer
Edwin Zamudio,1.0,steamer
Santiago Sojo,1.0,steamer
Yeri Perez,1.0,steamer
Fernando Ortega,1.0,steamer
Angel Hernandez,1.0,steamer
Lisander Brito,1.0,steamer
Josue Carmona,1.0,steamer
Darcy Longstaff,1.0,steamer
Jan Caraballo,1.0,steamer
Victor Soteldo,1.0,steamer
Keider Herrera,1.0,steamer
Odarlin Cruz,1.0,steamer
Luis Diaz,1.0,steamer
Dianye Florentino,1.0,steamer
Yoryi Simarra,1.0,steamer
Juan Henriquez,1.0,steamer
Jogly Garcia,1.0,steamer
Jason Bonilla,1.0,steamer
Leonardo Lugo,1.0,steamer
Dioni Baez,1.0,steamer
Carlos Millan,1.0,steamer
Jheremy Vicente,1.0,steamer
Jimmy Reyes,1.0,steamer
Oscar Moreta,1.0,steamer
Ronny Robles,1.0,steamer
Angel Cruz,1.0,steamer
Alexis Paulino,1.0,steamer
Marcelo Valladares,1.0,steamer
Cristopher Cruz,1.0,steamer
Alexis De La Cruz,1.0,steamer
Melvyn Amador,1.0,steamer
Dairon De Jesus,1.0,steamer
Yency De Jesus,1.0,steamer
Pitterson Rosa,1.0,steamer
Orlando Barrios,1.0,steamer
Lluveres Severino,1.0,steamer
Frank Martinez,1.0,steamer
Leomar Rosario,1.0,steamer
Renaldito Florian,1.0,steamer
Alvaro Benua,1.0,steamer
Michael Peres,1.0,steamer
Diego Dominguez,1.0,steamer
Michael Vilchez,1.0,steamer
Juan Ozuna,1.0,steamer
Stijn Van Der Schaaf,1.0,steamer
Diovel Mariano,1.0,steamer
Fermin Magallanes,1.0,steamer
Wilme Mora,1.0,steamer
Jose Meneses,1.0,steamer
Jeffrey Familia,1.0,steamer
Omar Munoz,1.0,steamer
Kevison Hernandez,1.0,steamer
Moises Palma,1.0,steamer
Antoni Cuello,1.0,steamer
Jeferson Lopez,1.0,steamer
Eduardo Fernandez,1.0,steamer
Luis Flores,1.0,steamer
Gemil Santa,1.0,steamer
Jordan Valenzuela,1.0,steamer
Bayant Melo,1.0,steamer
Danery Tejada,1.0,steamer
Michael Valverde,1.0,steamer
