Name,auction_value
Juan De La Cruz,2259767932274205.5
Jharold Clemente,2261770653730439.5
Frank Mozzicato,2261856433341272.0
Josh Hansell,2264482150231418.0
Alimber Santa,2265449232333200.5
Albert Rivas,2266385218560399.5
Jean Munoz,2271339508391133.5
Ben Brutti,2274366314896710.0
Yohan Ramírez,2277016892713259.5
Andrew Landry,2278722194621201.5
Jose Guedez,2283383151252521.5
Calvin Ziegler,2288178746126980.5
Jeremy Reyes,2289026375693857.0
Connor Staine,2292778556156275.0
Nate Savino,2294699640928824.5
Ryan Harvey,2303615183355485.5
Luke Savage,2307971417025570.5
Kyle Leahy,2311075113625196.0
Carlos Rodriguez,2311370262462957.0
Bryson Hammer,2332562626021166.0
Emmet Sheehan,2333610932140239.5
Luke Fox,2338940146599198.5
Matt Gabbert,2341639814213374.5
Accimias Morales,2343585968004374.0
Anyelo Ovando,2345979965398434.5
Zack Qin,2352536942722870.5
Gabriel Aguilera,2352875726226191.5
Drew Conover,2363808297483096.5
Alexander Vallecillo,2368444543435757.0
Jaime Melendez,2373454926928848.0
Jackson Fristoe,2374748128001385.5
Melkis Hernandez,2377281345977523.0
Kleiber Olmedo,2379299342917849.5
Kenyon Yovan,2380979428682064.0
Conor Grammes,2387854275165545.5
Matt Keating,2400498281141197.0
Anthony Gose,2417379057835112.0
Antonio Knowles,2425023519061127.0
Yhoiker Fajardo,2428880141696737.5
Jhancarlos Lara,2435060116803807.0
Tejay Antone,2436402831441315.0
Dalton Rogers,2438482404081878.5
Timmy Manning,2447341639611321.5
Jose Geraldo,2447673079538112.5
Ricardo Estrada,2453618449076263.0
German Nunez,2454988942735230.5
Eric Veras,2455922060684736.0
Chris Devenski,2457665878539646.0
Bryan Rivera,2460137048235132.5
Jovani Moran,2462159941634703.0
Mason McGwire,2476540419265448.0
Jhon Medina,2478186813750935.0
Joe La Sorsa,2483626344456227.5
Eliander Alcalde,2486970323713194.0
Tyrone Yulie,2500461933633534.0
Nestor Lorant,2501936489190073.5
David Lorduy,2510403917954656.5
Jarold Rosado,2515511367861026.0
Eric Dominguez,2520390116662997.5
Haminton Mendez,2521294352821201.5
Grabiel Salazar,2526879920616859.5
Jorger Petri,2527966310498694.0
Dahian Santos,2531112331101598.0
Jose Bello,2540919161001253.0
Sam McWilliams,2541834980532592.0
Juan Mercedes,2542895907065299.0
Cole Hillier,2544079779857906.0
Nolan Santos,2545298717960657.5
Yanquiel Sanchez,2546887743022849.5
Tyler Bradt,2547377897614064.0
Yeriel Santos,2552264509321084.5
Walbert Urena,2558684389981101.0
JJ Sanchez,2560971306406416.0
Brooks Kriske,2561744155619751.5
Samuel Colmenares,2561985525302970.0
Chazz Martinez,2568816764018775.0
Jack Sellinger,2570238231872602.5
Will Warren,2571403131079578.0
Asa Lacy,2576254320690046.0
Brandan Bidois,2577799380090688.5
Miguel Mendez,2583931430511044.0
Keeler Morfe,2584272278221048.0
Brent Headrick,2596042456317114.5
Billy Seidl,2607666733456708.5
Keythel Key,2608814790785720.5
Eric Reyzelman,2609403921821075.5
Max Carlson,2618292161670952.0
Nazier Mulé,2619971568381238.5
Ryan Bourassa,2620875382144733.5
Victor Mederos,2625426110609520.5
Josh Wolf,2627403424554628.0
Isaiah Coupet,2628783639481574.5
Colby White,2630133626970534.5
Kyle Hurt,2631241769352771.5
Logan Allen,2636305134203035.5
Liomar Martinez,2659069182105614.5
Camden Minacci,2660042267713601.0
Jogly Garcia,2664629295890599.5
Elvis Novas,2664906054931943.5
Luis Arestigueta,2683390568642509.5
Ryan Harbin,2685809949530241.5
Tommy Vail,2686947481428495.5
Ryan Loutos,2688285240085974.0
Daniel Guerra,2688484868927620.0
Skylar Arias,2692934279131023.5
Kolton Curtis,2693636667970363.0
Moises Rodriguez,2698364108598131.5
Gunner Mayer,2702631355077457.0
Austin Vernon,2713695020340954.5
Alex Garbrick,2718856240443471.5
Magnus Ellerts,2724087971206497.5
Mariano Salomon,2728076555727060.0
Royber Salinas,2740304072718060.0
Aidan Maldonado,2740352889446804.5
Max Lazar,2750802812853468.0
Luke Bell,2760544405210126.0
Anthony Garcia,2767997425521793.5
Huascar Ynoa,2768772836836476.5
Nathan Karaffa,2772496466232883.5
Michael Prosecky,2780276146826634.5
Danyony Pulido,2781269133539287.5
Mason Vinyard,2785924633413280.5
Leonard Garcia,2791930263167392.0
Jorge Minyety,2796618123230753.0
Cade Austin,2796939562476994.5
Evan Shawver,2805936601323004.0
Matt Mikulski,2815708206189681.0
Joel Heredia,2818492881688681.5
Merrick Baldo,2822673974562215.0
Amilcar Chirinos,2824240042037953.5
Dugan Darnell,2827092455005019.5
Bailey Horn,2829632351196549.0
Eric Adler,2831116922967172.5
Caden Grice,2833806106749230.0
Kyle Nelson,2839308662176387.5
Logan Britt,2846483961078958.0
Kelvin Ramirez,2849101912527916.5
Cody Greenhill,2849111501054508.5
Sandro Bargallo,2852162321721600.0
Jose Franco,2855364477545589.0
Giussepe Velasquez,2858788142651702.0
Juan Martinez,2862189132013939.0
Joan Gonzalez,2875915340478341.0
Tommy McCollum,2890592982270888.0
Alex Clemmey,2891748255781999.0
Luke Anderson,2896921614543041.5
Kevin Valdez,2898902184397440.0
Luke Taggart,2900086613850471.0
Michael Dominguez,2904814679677603.5
Johan Moreno,2906346775687308.0
Carlton Perkins,2908845478263181.5
Chris Wright,2910855519354603.5
Jose Fermin,2916865895532962.5
Jackson Baumeister,2917017703565545.0
Elijah Pleasants,2918304341227041.5
Danny Flatt,2923927036987223.5
Gabe Emmett,2927272681093578.5
Luis Gonzalez,2928459722637886.5
Tristan Stivors,2929815151557332.0
Mark Manfredi,2930783345461767.5
Luifer Romero,2967961066881198.0
Luis Rujano,2968845270342690.0
Owen Holt,2972915807012466.5
Austin Krob,2982682469232946.5
Hunter Stratton,2983242663456803.5
Carson Fulmer,2984503739866299.0
Juaron Watts-Brown,2991338350557519.5
Aaron Munson,2995847630148193.0
Seth Chavez,2999412289332081.0
Derrick Edington,3004703264539677.5
Teofilo Mendez,3008246223201785.5
Irv Carter,3013971071395399.5
Luis Martinez-Gomez,3016406059458293.0
Peyton Stumbo,3024830551679672.5
Simon Leandro,3032187538888334.5
Orlando Gonzalez,3033098352861223.5
Augusto Calderon,3043955616337023.5
Michael Martinez,3044920391441882.0
Aidan Curry,3046816987627537.0
Shawn Rapp,3051966000941536.0
Ryan Webb,3068737428572382.5
Lucas Wepf,3073133837600935.5
Giomar Diaz,3073163618289288.0
Chris Williams Jr.,3074691401838481.0
Frank Moreno,3075340077019753.5
Leonardo Taveras,3079109329244672.5
William Silva,3079613608353490.5
Josh Knoth,3082551395205587.0
Owen White,3085252117544754.0
David Rodriguez,3096849589627943.0
Luis Bermudez,3109545956949252.5
Jose Romero,3119811935022174.5
Jackson Humphries,3126727496668729.5
Matthew Thompson,3127145449693636.5
Luis Talavera,3128476770017894.0
Jake Rice,3138265545165743.0
Hayden Mullins,3141354326529264.5
Jackson Lancaster,3141580778388144.5
Jose Olivares,3149011730780591.5
Chay Yeager,3156721553602770.5
Reidis Sena,3162201429573233.5
Brant Hurter,3167957006959155.0
Dariel Polanco,3175277111125691.5
Alex Amalfi,3177222192562334.0
Gustavo Rodriguez,3183639101534181.0
Tanner Jacobson,3185003359024385.5
Riley Martin,3195315587321415.5
Anthony Molina,3196768805560324.0
Edgar Portes,3204797850315119.5
Jhony Brito,3205491493573263.0
Jormy Nivar,3213055544143345.0
Chase Isbell,3214050130763168.5
Javier Bartolozzi,3217106149439244.5
Jacob DeLabio,3220085103293110.5
Miguel Toscano,3225105275710057.5
Eduardo Herrera,3226028385910571.0
Thyago Vieira,3232240038761701.5
Jojo Ingrassia,3240185715683936.5
Michael Stryffeler,3251791757224238.5
Marino Santy,3256704558614561.0
Eiker Huizi,3257765508687337.5
Indigo Diaz,3259758414494510.5
Dikember Sanchez,3259791570487178.0
Sam Gardner,3259943964843374.5
Johnathan Lavallee,3265850765309086.0
Roque Gutierrez,3270847625886557.5
Case Williams,3272416812503496.0
Enrique Segura,3272642627538471.0
Leuris Portorreal,3274129224372966.5
Austin Amaral,3283440840143160.0
Darvin Garcia,3284743642342500.5
Liam Simon,3285203687132401.0
Brooks Crawford,3285923607516461.0
Patrick Maybach,3293919867166470.5
Guillo Zuñiga,3295348503635475.5
Alonzo Tredwell,3299619334550067.0
Eliseo Mota,3300889920614168.0
Cade Feeney,3301266078474851.5
Eminen Flores,3302955087323678.5
Carlos Lequerica,3304993599624685.0
Josh Timmerman,3309660031178731.5
Jefferson Jean,3311881371582844.5
Mason Hickman,3312975835860458.5
Carlos Castillo,3313869773390763.0
Alaska Abney,3314067778654694.5
Ricardo Yan,3314528268156377.5
Shane Panzini,3321131046426239.0
Jorge Garcia,3332967339265659.5
Anthony Narvaez,3344016943561166.0
Brady Basso,3349547259350903.0
Nick Altermatt,3361494908091041.0
Hagen Danner,3369002967759822.5
Derek Corro,3371660005233633.0
Jack Ralston,3372067231391281.5
Pedro Santos,3374085738564242.5
Bryan Perez,3388420851018421.0
Andrew Bash,3388636756061515.0
Noah Ruen,3389880351744278.0
Justin Dunn,3398606636623137.0
Justin Storm,3400104443166028.0
Yoscar Pimentel,3400211852565705.0
Mitchell Stumpo,3401021001266497.0
Xavier Ruiz,3401337281610724.0
Adam McKillican,3401836098546198.0
Bryan Sanchez,3403201790066789.0
Alejandro Torres,3404868237088815.5
Luis Velasquez,3409803949033471.0
Carlos Torres,3412261311177349.0
Kelvin Bautista,3418901479761557.5
Brandon Eisert,3423145634733676.5
Brandon Neeck,3423429102547179.0
Enoli Paredes,3428545240332960.5
Patrick Sandoval,3428716839880079.5
Jack O'Loughlin,3429090044115957.5
Brandon Beckel,3439108996365662.5
Stiven Cruz,3439593671860814.5
Phil Bickford,3441763527399411.0
Angel Felipe,3446386108718124.5
Angel Bastardo,3454092646459356.5
Clay Helvey,3456884641044825.5
Chris Clark,3458032599044919.5
Sean Linan,3460089749988568.0
Tommy Henry,3463043631098564.5
Trevor Harrison,3470695595925172.5
Trace Bright,3471881519778281.0
Adam Tulloch,3473110258263023.5
Karson Milbrandt,3473438859473078.5
Jorge Rodriguez,3478846308995711.5
Bishop Letson,3479542874778961.0
Dawil Almonte,3484783726761394.0
Philip Abner,3497780733988530.0
Javier Atencio,3498212404703416.0
Cody Tucker,3503264737070648.5
Luke Albright,3508908527350200.0
Gerson Garabito,3521263256461182.0
Hayden Nierman,3525664345298277.5
Yerry De Los Santos,3533538790140793.5
Jagger Haynes,3538573009866424.0
Harold Cortijo,3540908980449799.5
Brandon Sproat,3544473669426272.0
Julio  Marte,3545164094352526.5
Adisyn Coffey,3545165560729185.5
Norge Vera,3548377137239847.5
Jack Jasiak,3554431225923653.0
Gianluca Dalatri,3554460415500151.5
Alexander Campos,3555114944941321.0
Sann Omosako,3556578964769377.5
Jose Urbina,3566267531196241.5
Jesse Bergin,3569039455743808.0
Ian Villers,3571068713802988.0
Brayan Restituyo,3574121823937610.0
Kyle Backhus,3581359578626343.5
Evan Fitterer,3584459040546788.5
Luis Perales,3587703305036828.0
Konnor Ash,3590285297843324.5
George Klassen,3593243687457067.5
Austin Smith,3595518943028493.5
David Rodriguez,3605200264242357.5
Carson Coleman,3610406064780583.0
Patrick Copen,3610762022385041.5
Donovan Benoit,3611259324596006.5
Luis Angel Rodriguez,3612511213013792.0
Carlos Tavera,3620716993506618.5
Sebastian Keane,3622919531446550.5
Zac Leigh,3631157460818174.5
Nolan DeVos,3633407325252982.5
Cole Stupp,3645496388245215.0
Sabier Marte,3649739932656887.0
Reudis Diaz,3651834635354982.5
Alec Barger,3655064912593566.5
Brandon Dufault,3656758763341702.5
Wyatt Cheney,3657156030975528.0
Daniel Corniel,3659614709534222.5
Cooper Adams,3665699086851655.0
Jared Kelley,3666281220167484.0
Alan Perdomo,3667114527157038.5
Alfredo Zarraga,3673469041789374.5
Jack White,3673941174055588.0
Yordanny Monegro,3690907936325209.5
Noah Cameron,3696797274257264.0
Adam Smith,3705068085848699.0
Jake Schrand,3705967372523451.0
Patrick Reilly,3710432070341813.0
Cristian Nunez,3719104188796073.0
Mason Green,3719897689753589.5
Khristian Curtis,3720062374313346.5
Peniel Otano,3720697457919380.0
Josbel Garcia,3721614932208107.0
Logan Boyer,3725825288524213.0
Adam Boucher,3726048574035449.5
Andrew Marrero,3727400681486639.0
Yerry Rodríguez,3728034729207252.0
Peyton Glavine,3735607579747677.5
Michael Kelly,3735630590977526.5
Kelly Austin,3739366133776305.0
Keiverson Ramirez,3742802035382494.5
Gerelmi Maldonado,3743639860260317.5
Ervin Torres,3756659117094817.5
Douglas Orellana,3756823537096526.5
Garrett Apker,3759086819726227.0
Gleiner Diaz,3763646490840591.0
Ronny Chalas,3779240364376074.5
Paxton Thompson,3780475192603441.0
C.J. Widger,3781347683194225.0
Trennor O'Donnell,3786354412490474.5
Yovannki Pascual,3788031042217981.0
Christian Zazueta,3790619768813127.0
Easton Lucas,3790788856105719.0
Hayden Juenger,3794351907928181.0
Eduardo Rivera,3796554633288266.5
Jose Acuna,3800392637194829.0
Ben Miller,3800664232174965.0
Alex Santos II,3806031495930214.5
Rico Garcia,3815946731297133.0
Brendan Collins,3818736945203141.5
Kai-Wei Teng,3823505597245297.0
Logan VanWey,3823678147384438.5
Vinny Nittoli,3825209129709025.0
Owen Murphy,3832724115468043.0
Jacob Lopez,3844125241942556.0
Juan Rojas,3844247565278003.0
Hugh Fisher,3851027111525763.0
Casey Anderson,3851482600693755.0
Jimmy Lambert,3852275989298421.5
Gordon Graceffo,3852822316326547.0
Gavin Collyer,3856976303550229.0
Alfredo Romero,3857891300251645.5
Braxton Roxby,3860912762275997.5
Saul Garcia,3863320520621359.0
Cayne Ueckert,3864202705599977.0
Reggie Crawford,3864277055323361.0
Ryan Garcia,3872649889984705.5
Jacob Bresnahan,3875384328376223.0
Marlon Franco,3885880710604205.0
Andrew Taylor,3886091400328559.0
Joel Canizalez,3892233444105092.0
Mike Vasil,3895313282338332.0
Alan Rangel,3896533630305187.0
Paxton Schultz,3898572142226699.0
Sadrac Franco,3908443519519169.5
Rayven Antonio,3912510217218176.0
Railin Perez,3919667681318390.5
Luis Valdez,3928244764371973.0
Ross Dunn,3931804661279145.0
Thomas Schultz,3933555841146829.0
Danny Kirwin,3937984425718725.5
Cristopher Castro,3940574898223784.0
Josh Trentadue,3942459573231063.0
Magdiel Cotto,3942551815600205.0
Matt Pushard,3945164287095379.0
Shay Schanaman,3948088019687140.0
Matt Turner,3959165630782153.5
Charlee Soto,3959949698903741.0
Alex McFarlane,3963277768135109.5
Matt Festa,3968255436751739.0
Hayden Merda,3968445876360637.0
Wyatt Crowell,3969144963151615.0
Felix Castro,3972667692542541.0
Gerson Moreno,3977341975655417.0
Reid Birlingmair,3978953418249841.5
Gabe Morales,3981950784790067.0
Eduarniel Nunez,3986361550173838.5
Caden Monke,3993011546227021.0
Conor Steinbaugh,3996258420551733.0
Kai Wynyard,3998134523178502.5
Grant Ford,4002617141053044.0
Samy Natera Jr.,4009570597632703.0
Jose Chirinos,4010214834209673.0
Aaron Rund,4013621164933749.5
Chih-Jung Liu,4016617689244307.0
Juan De Los Santos,4016692750357655.0
Evan Kravetz,4017723261093889.5
R.J. Dabovich,4023063224450506.5
Jordany Ventura,4023172127266251.0
Gerlin Rosario,4024341722597297.0
Jacob Meador,4036772701848189.5
Ronny Henriquez,4037914580943961.5
Drue Hackenberg,4040993508047741.0
Braden Nett,4042681064269529.5
Bryce Bonnin,4044667365846833.0
Riskiel Tineo,4049433860305474.5
Justin Yeager,4050362588326282.5
Carlos Calderon,4051459533368802.5
Breidy Encarnación,4051621037609261.0
Juan Amarante,4057716968115546.5
Luis Madrazo,4067117749317715.0
Ryan Costeiu,4068275514360802.5
Sean Hjelle,4068810369207249.5
Ross Detwiler,4076234368273720.0
Houston Roth,4078971497305198.5
Francis Pena,4083085007403226.5
Jackson Smeltz,4084535410639098.5
Yondrei Rojas,4090053411401251.0
Sean Guenther,4090992129923521.0
Izack Tiger,4107095473293425.0
Liam Sullivan,4111220641192678.5
Eliazar Dishmey,4121876811554729.5
Sean Mullen,4122701535969574.5
Victor Juarez,4124227959862291.0
Frankeli Arias,4129414796685621.0
Carlos Duran,4130317005072887.0
Enniel Cortez,4131421888405559.0
Luis Rodriguez,4144341353976627.0
Conor Larkin,4160823040993367.0
Isaiah Lowe,4171904389128140.0
Alex Pham,4179790327318919.0
Anthony Flores,4182280589264394.5
Tyler Gilbert,4189513622290209.5
Taylor Rashi,4193388894544054.5
Wyatt Hudepohl,4199224769452415.0
Zach Bryant,4204712883277367.0
James Proctor,4212061960040985.0
Patrick Murphy,4212989976726839.0
Tyler Davis,4216082008337021.5
Justin Meis,4216568598345045.0
Hiro Wyatt,4220771116793254.5
Carter Baumler,4222549707296762.5
Ty Weatherly,4227479712592977.5
Ethan Small,4229522004086981.5
Mike Walsh,4231081325671095.0
Irving Cota,4236328207826745.0
Paulshawn Pasqualotto,4240244925007941.0
Brayhans Barreto,4240401398971874.5
Jose E. Hernandez,4246225847724881.5
Josh Ekness,4247606253106565.5
Henry Lalane,4253566188555157.0
Wilber Dotel,4259446428834030.5
Carlos Espinosa,4261707346977821.0
Chase Shugart,4261818354749021.0
Lucas Gordon,4265353902089991.0
Cade Smith,4266168945730213.0
Miguelangel Boadas,4269475556831677.0
Gerardo Carrillo,4294585955829886.5
Camilo Sanchez,4300629008092041.0
Kervin Castro,4301818124259886.5
Gabriel Hughes,4303492444145177.0
Bryan Magdaleno,4317825312857009.0
Robinson Martínez,4318315276649769.5
Cole McDonald,4330496678575457.0
Jared Johnson,4331715233028765.5
Yacksel Ríos,4331715617728367.0
Seth Keener,4338456276498678.5
Alvin Nova,4348416287405381.0
Michael Baird,4351086621998637.5
Dylan Dodd,4354974379729141.5
Samuel Sanchez,4357740167948845.5
Tanner Kohlhepp,4371974787395483.0
John Murphy,4372039865033297.5
Alexander Cornielle,4376153484360718.5
Mason Englert,4377439659694809.5
Jonathan Loáisiga,4382137374808152.0
Chance Huff,4382666938092813.5
Carlos A. Francisco,4383261463646417.0
Gerald Ogando,4393914545079616.0
Didier Fuentes,4397001623035561.5
Holden Powell,4408541689910995.0
Steven Fulgencio,4410036736030982.5
Dylan Heid,4412973830388749.5
James Norwood,4437870885898848.0
Clevari Tejada,4445790138624031.0
Javi Rivera,4450531077110980.0
Connor Cooke,4453945405030987.0
Wen-Hui Pan,4454244465534603.0
Raimon Gomez,4457450943042737.0
Jacob Wosinski,4464556408946320.0
Stephen Kolek,4466069228068449.0
Jack Noble,4471092100974941.0
Julio Mendez,4472156229433403.0
Marco Raya,4473611868891155.0
José Geraldo,4476655911690485.0
Michael Forret,4482659228684177.0
Cole Winn,4488948849532537.0
Melvin Hernandez,4495319774189094.5
Marcos Tineo,4499362523017439.0
Luis Amoroso,4502592197549177.0
Austin Strickland,4506480056530466.0
Jake Bockenstedt,4518525695974955.0
Logan Henderson,4519472676716158.0
Noah Song,4527220432891294.0
Luis Cohen,4527452405542685.0
Joshua Loeschorn,4528159438343361.0
Luis Quinones,4534257639183498.0
Ryan Cusick,4541039952244545.0
Vince Reilly,4542320689621933.0
Mark Adamiak,4543248855621082.0
Marc Davis,4547048901127336.0
Yujanyer Herrera,4549688923670446.0
Ricky Tiedemann,4550872039008068.0
William Kempner,4552374881798899.0
Will Geerdes,4556412903408492.0
Engert Garcia,4566111737709425.0
Will Mabrey,4567776984458913.0
Keyner Benitez,4570530682133025.0
Mikey Tepper,4571267859490955.0
Sterling Patick,4572306778113985.0
Layonel Ovalles,4575117765039717.0
Carter Loewen,4578546109434407.0
Tommy Kane,4578793609620388.0
Brandon Williamson,4580747327905162.0
Juan Morillo,4587519949697898.0
Harry Gustin,4587892928980623.0
Michael Darrell-Hicks,4591291229932909.0
Ben Simon,4591519612252734.0
Endrys Briceno,4591687504631242.0
Casey Steward,4596449857201615.0
T.J. Brock,4599246087639061.0
Ty Johnson,4603083380176337.0
Blake Pivaroff,4607753105125277.0
Jay Groome,4613877585408291.0
Seth Clark,4615301122157401.0
Caleb Bolden,4615528263836970.0
Parker Mushinski,4618754533368778.0
Luis Vargas,4622891926266870.0
Dylan Covey,4626543636125733.0
Jose Corniell,4635738563767307.0
Haden Erbe,4639709606249347.0
Nicolas Cruz,4650455727864937.0
Beck Way,4655453215131535.0
Brandon Johnson,4660111963627278.0
T.J. McFarland,4661478335955655.0
Quinn Priester,4663289525507159.0
Mason Barnett,4666259013966060.0
Matt Bowman,4666470678664879.0
Jose Dicochea,4673878482072925.0
Ian Kennedy,4674715238156021.0
Garrett Acton,4678544770490582.0
Andy Rodriguez,4686722563501492.0
Yosber Sanchez,4688671595519305.0
Dylan MacLean,4688958849809742.0
Zach Franklin,4689358829304797.0
Kevin Stevens,4699694967941579.0
Cade Horton,4704799761165424.0
Arij Fransen,4705794339623656.0
Isaac Coffey,4707185905233667.0
Tom Reisinger,4714568081039752.0
Cade Kuehler,4715466034945036.0
Jeral Vizcaino,4717092602995945.0
Hueston Morrill,4722562512647529.0
Kyle Scott,4727513913894636.0
Jack Little,4732004074564875.0
Jimmy Burnette,4737701460715278.0
Jarrod Cande,4747589500686746.0
Jack Weisenburger,4756134099974165.0
Nick Lockhart,4757004229274266.0
Nigel Belgrave,4758856634752919.0
Hunter Parsons,4768657783999527.0
Wuilberth Mendez,4785677022868629.0
Zach Greene,4785952298220483.0
Eddy Yean,4789613187953623.0
Justin Armbruester,4790589259388229.0
Justin Lewis,4791274082201953.0
Kyle Bischoff,4793067491757704.0
Ian Churchill,4799993779417072.0
Glenn Otto,4804175524825409.0
Bubba Hall,4805682714168846.0
Dionys Rodriguez,4812235031068031.0
Ocean Gabonia,4813577910769148.0
Ulices Campos,4817156326025530.0
Aaron Davenport,4817459108934882.0
Cooper Criswell,4817812568564345.0
Antwone Kelly,4819263366367340.0
Yunior Marte,4820969715386852.0
Yadiel Batista,4821544977824914.0
Mavis Graves,4827541214376211.0
Micah Ottenbreit,4827847270423723.0
Joel Hurtado,4828341305703470.0
Nathanael Heredia,4830493039289036.0
Jackson Kelley,4835852691988089.0
Spencer Bivens,4840012472559832.0
Tyler Vogel,4842224211730928.0
Tanner Burns,4844226109073038.0
Connor Prielipp,4848576375932667.0
Sadiel Baro,4849606571958674.0
Luke Russo,4849876857160912.0
Nick Mikolajchak,4851423850950452.0
Colton Gordon,4856573216227227.0
Ivan Oviedo,4858880639391582.0
Christian Suarez,4865186922809655.0
Allen Facundo,4866435846371838.0
Tyler Guilfoil,4868450041916300.0
Josh White,4876642895969753.0
Trey Benton,4877756559040649.0
Grant Hartwig,4884409882229405.0
Glenn Albanese Jr.,4886529634163563.0
Manuel Olivares,4895292307598737.0
Nate Garkow,4900515753058948.0
Sam Benschoter,4900768594579918.0
Eric Pardinho,4902739285287300.0
Zach McCambley,4913454829149059.0
Alberto Pacheco,4915969876465981.0
Misael Tamarez,4921783033127524.0
Pedro Garcia,4922135022648536.0
Nicholas Regalado,4922144351709753.0
Rafael Marcano,4928080431098792.0
Austin Troesser,4933052886836498.0
Daison Acosta,4935917780383194.0
Matt Foster,4936538115253636.0
Enmanuel Mejia,4941180319184580.0
Landon Tomkins,4945730744647089.0
CJ Weins,4946052658811672.0
Daniel Duarte,4946944444044080.0
Cooper Hjerpe,4947606811428696.0
Mason Albright,4954996289613051.0
Jose Rodriguez,4960608933936151.0
Leonardo Pestana,4966990281471485.0
Jose Montero,4967161146284679.0
Kohl Simas,4973417153805008.0
Cam Day,4973551745754219.0
Riley Gowens,4981867517231323.0
Jace Kaminska,4982799188243113.0
Emmanuel Chapman,4984899682737463.0
Garrett McMillan,4986002760948666.0
Dylan Tebrake,5001000154721676.0
Alex Mauricio,5001485943066483.0
Luis Ramirez,5018640805747843.0
Allan Saathoff,5019058600154916.0
Daniel Harper,5019937218226604.0
Tate Kuehner,5022554813002618.0
Nelson L. Alvarez,5030206136058113.0
Evan Taylor,5030670215738387.0
Jonah Dipoto,5035637505949300.0
Bryan Mata,5039322639989625.0
Jackson Ferris,5041256580724147.0
Matt Duffy,5060766823238477.0
Yeury Tatiz,5060851873222781.0
Jose Espada,5061632530018937.0
Blake Wolters,5062072337241990.0
Travis Sykora,5064062700072277.0
Gerardo Gutierrez,5066931052751378.0
Matt Jachec,5072418535686813.0
Jose Cuas,5073150473464053.0
Brock Bell,5076416876441223.0
Jared Southard,5081749032466324.0
Tanner Kiest,5082037483881020.0
Efrain Contreras,5083296937948966.0
Anthony Tomczak,5089069809974899.0
Erian Rodriguez,5095779335685859.0
Lorenzo Encarnacion,5095916344353987.0
Liu Fuenmayor,5099588812136261.0
Alessandro Ercolani,5102372903489515.0
Chris Villaman,5104402998725784.0
J.C. Flowers,5106921761160181.0
Joe Rock,5107543530304775.0
Peyton Pallette,5115691443355801.0
Harrison Cohen,5116162151056596.0
Jackson Nezuh,5117185079864136.0
Connor Schultz,5134457838885878.0
Woo-Suk Go,5137696306873868.0
Ian Koenig,5144660430991816.0
Esmerlin Vinicio,5147244838406068.0
Nicholas Padilla,5152891269739867.0
Luinder Avila,5155642426669022.0
Bryce Warrecker,5161064636168273.0
Cole Uvila,5163866367798239.0
Gabriel Agostini,5166295184483816.0
Adrian Florencio,5169644831897649.0
Vince Vannelle,5174008925960003.0
Valentin Linarez,5181609387181768.0
Alfred Vega,5188483011037475.0
Reiver Sanmartin,5196040621818179.0
Matt Wilkinson,5200403015699917.0
Walker Brockhouse,5203534720971138.0
Bryan Polanco,5212438012651645.0
Nathan Webb,5214825523335587.0
Kyle Mora,5218956653285683.0
Russell Smith,5225824121692409.0
Chris McMahon,5227758556472686.0
Justin Jarvis,5230330778736276.0
Connor Oliver,5240219524152676.0
Kolton Ingram,5242086538277296.0
Danny Watson,5244220598970216.0
Garrett Schoenle,5255888208161078.0
Payton Martin,5256395522173170.0
Blade Tidwell,5258263465645541.0
Matt Gage,5261625425693472.0
Zach Messinger,5264336014506454.0
Carlos Romero,5265781253353937.0
Carlson Reed,5268717499782603.0
Randy Labaut,5269200067515456.0
Mitch Neunborn,5271152084660099.0
Michael Hobbs,5279887891671019.0
Noel Vela,5280175982500357.0
Gilberto Batista,5283999898691112.0
Michael McGreevy,5284979642981732.0
Jervis Alfaro,5290821052997360.0
Jaxon Wiggins,5293655655087078.0
Geoff Hartlieb,5298836297458348.0
Luís Madero,5326664798392743.0
Ben Leeper,5327487105025812.0
Juan Carela,5329991898612091.0
Nick Frasso,5331376264215989.0
Zach Fruit,5332199447810534.0
Ricky Castro,5335426196520281.0
Bryce Osmond,5339849741988298.0
Jeremiah Burke,5342648316930477.0
Nelfy Ynfante,5346105771192463.0
Andrew Sears,5357682348835166.0
Ryan Vanderhei,5365833082055464.0
Tyler Morgan,5366357229518094.0
Andrew Walling,5368880716395626.0
Jonah Tong,5369621164278921.0
Jake Miller,5369721501524382.0
Matt Seelinger,5373276205623214.0
Riley Cooper,5374132112465247.0
Luis Serna,5381879242071861.0
Derek True,5385242198477217.0
Aaron Haase,5392207764341567.0
Jakob Hernandez,5394728221641571.0
Alek Manoah,5395576087999745.0
Michael Knorr,5399259095343976.0
Ray Gaither,5409530950705571.0
J.B. Bukauskas,5418547396513135.0
Roman Angelo,5426713647480663.0
Skylar Hales,5433090239336394.0
Andre Scrubb,5434136573806649.0
Taylor Broadway,5434739904747493.0
Florencio Serrano,5434757781707994.0
Darren Bowen,5435054736537255.0
Carson Skipper,5435929104688589.0
Nick Swiney,5437204454792067.0
Ben Shields,5439398924899068.0
Tyler Uberstine,5441366270943452.0
JR Ritchie,5449202713009653.0
Blake Holub,5460174178440286.0
Luke Stofel,5473163800839438.0
Luis Gastelum,5476562130159576.0
Mitch Farris,5499556551839528.0
Max Kranick,5500553833636993.0
