Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jacob Latz","TEX",7,2,7,4.13329,51,11,0,1,,113,491,99,57,52,15,54,,6,113,9.01492,4.29883,2.09706,1.15856,0.231152,0.110226,0.12092539668083191,0.230628,1.35494,0.279989,0.726415,,,4.39355,0.808867,0.725423,728.6400146484375,,,,,,,444.30000000000007,3.9318584070796465,420,3.7168141592920354,,,,,,,,,,,,,,,,,,,"Jacob Latz","21306",656641
"Logan Allen","CLE",6,6,10,4.67352,31,21,0,1,,123,539,126,70,64,17,47,,6,97,7.06001,3.42328,2.06235,1.23967,0.179429,0.0870021,0.09242695569992065,0.259308,1.40273,0.292876,0.690608,,,4.64462,0.79629,0.428375,999,,,,,,,412.5,3.3536585365853657,433,3.5203252032520327,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Phil Maton","CHC",4,3,0,3.34502,65,0,2,15,,65,274,53,26,24,7,26,,3,74,10.2453,3.55884,2.87882,0.953869,0.27005,0.0938057,0.176244355738163,0.217918,1.21739,0.28327,0.759063,,,3.56673,0.79309,1.16758,736.1799926757812,,,,,,,388.09999999999997,5.97076923076923,365,5.615384615384615,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
"Lucas Giolito",,7,9,10,5.01348,23,23,0,0,,122,531,125,74,68,19,49,,6,103,7.5899,3.60579,2.10492,1.37681,0.194415,0.092362,0.10205268859863281,0.263737,1.42601,0.301705,0.674667,,,4.78695,0.787015,0.222534,706.1900024414062,,,,,,,385.10000000000014,3.1565573770491815,404,3.3114754098360657,,,,,,,,,,,,,,,,,,,"Lucas Giolito","15474",608337
"Aaron Ashby","MIL",6,4,4,3.32674,70,3,1,13,,86,378,71,35,32,7,46,,5,95,9.83935,4.79148,2.05351,0.710875,0.249888,0.121688,0.12819991260766983,0.21552,1.34893,0.281891,0.763277,,,3.73435,0.773852,1.23581,999,,,,,,,459.69999999999993,5.345348837209301,433,5.034883720930233,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Louis Varland","TOR",5,3,0,3.19759,67,0,2,13,,67,278,57,26,24,7,21,,3,70,9.4327,2.83749,3.32431,0.888973,0.252594,0.075984,0.17661012709140778,0.222617,1.15879,0.28186,0.755252,,,3.40354,0.769451,0.851873,743.219970703125,,,,,,,391.49999999999994,5.843283582089551,374,5.582089552238806,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Robert Suarez","ATL",4,3,0,3.45493,67,0,8,11,,67,277,56,28,26,8,23,,3,73,9.80774,3.09629,3.16758,1.04365,0.263585,0.0832135,0.1803719624876976,0.222309,1.17649,0.282209,0.746647,,,3.63236,0.750369,1.11026,208.3800048828125,,,,,,,403.79999999999995,6.02686567164179,383,5.7164179104477615,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Riley O'Brien","STL",4,3,0,3.53519,63,0,13,11,,63,272,56,27,25,5,28,,3,68,9.6462,4.06081,2.37544,0.729767,0.248248,0.104506,0.14374173432588577,0.233051,1.34041,0.303507,0.742844,,,3.55154,0.746983,0.896509,254.9600067138672,,,,,,,411.1,6.525396825396826,402,6.380952380952381,,,,,,,,,,,,,,,,,,,"Riley O'Brien","20348",676617
"Michael Soroka","ARI",6,3,7,4.10284,52,11,5,1,,100,423,93,50,46,13,37,,5,98,8.80657,3.30436,2.66514,1.13116,0.231371,0.086814,0.14455728977918625,0.243149,1.29471,0.295832,0.712222,,,4.05526,0.743227,0.858858,736.3200073242188,,,,,,,437.3,4.373,430,4.3,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Orion Kerkering","PHI",4,3,0,3.19119,63,0,1,13,,63,264,51,24,22,6,23,,3,72,10.2516,3.31518,3.09231,0.916227,0.271822,0.0879024,0.18391913175582886,0.216176,1.18445,0.281852,0.765098,,,3.42645,0.741351,1.00554,999,,,,,,,382.80000000000007,6.076190476190478,360,5.714285714285714,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Jose Quintana","COL",6,11,9,5.78797,26,26,0,0,,144,635,168,101,92,23,55,,7,94,5.86473,3.47522,1.68759,1.41304,0.147309,0.0872897,0.06001909822225571,0.294251,1.5596,0.319709,0.639791,,,5.17983,0.73257,0.230539,999,,,,,,,347.90000000000015,2.4159722222222233,423,2.9375,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Carmen Mlodzinski","PIT",5,3,5,3.8269,48,6,0,1,,81,344,76,38,34,8,29,,4,75,8.31039,3.21665,2.58356,0.883101,0.217265,0.0840953,0.1331697553396225,0.245492,1.30144,0.299545,0.719045,,,3.77753,0.721881,0.738539,999,,,,,,,358.4,4.424691358024691,356,4.395061728395062,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Yimi García","TOR",4,3,0,3.37507,56,0,4,11,,56,235,45,23,21,6,22,,3,64,10.3567,3.50341,2.95618,1.03707,0.273987,0.0926827,0.18130386620759964,0.215167,1.19894,0.278108,0.760733,,,3.64269,0.708969,0.821032,999,,,,,,,340.6000000000001,6.082142857142858,319,5.696428571428571,,,,,,,,,,,,,,,,,,,"Yimi Garcia","12095",554340
"Tomoyuki Sugano","COL",5,9,8,5.70174,21,21,0,0,,116,508,139,80,74,20,33,,5,75,5.81326,2.59034,2.24421,1.55711,0.147784,0.0658512,0.08193280547857285,0.295206,1.47958,0.316567,0.636541,,,5.09337,0.707224,0.295135,999,,,,,,,287.0000000000001,2.4741379310344835,356,3.0689655172413794,,,,,,,,,,,,,,,,,,,"Tomoyuki Sugano","35321",608372
"Robert Gasser","MIL",5,2,6,3.89457,36,10,0,1,,77,331,71,37,33,11,24,,4,75,8.72772,2.814,3.10153,1.2844,0.226274,0.0729556,0.1533186063170433,0.234113,1.23206,0.275941,0.735687,,,4.12669,0.706366,0.821138,999,,,,,,,319.9000000000001,4.154545454545456,312,4.0519480519480515,,,,,,,,,,,,,,,,,,,"Robert Gasser","29812",688107
"Patrick Sandoval","BOS",5,2,6,4.29665,50,10,0,1,,91,394,90,47,43,10,37,,5,81,8.04791,3.71415,2.16682,0.975309,0.205393,0.0947901,0.1106032207608223,0.255352,1.4063,0.306464,0.705309,,,4.14293,0.703743,0.63126,999,,,,,,,356.4,3.9164835164835163,365,4.010989010989011,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Hunter Barco","PIT",5,2,7,4.09961,45,11,0,1,,89,388,83,44,41,10,39,,5,85,8.55373,3.91907,2.18259,1.02461,0.218007,0.0998847,0.11812271177768707,0.242133,1.37336,0.293338,0.721465,,,4.17245,0.703395,0.823665,999,,,,,,,361.8,4.0651685393258425,357,4.01123595505618,,,,,,,,,,,,,,,,,,,"Hunter Barco","33174",682995
"Brandon Sproat","MIL",5,2,6,4.00509,33,11,0,1,,80,341,73,39,36,9,32,,4,71,7.98151,3.65178,2.18565,1.03271,0.207429,0.094905,0.11252418160438538,0.238104,1.31547,0.281995,0.718224,,,4.21717,0.702547,0.825565,675.760009765625,,,,,,,329.49999999999994,4.1187499999999995,321,4.0125,,,,,,,,,,,,,,,,,,,"Brandon Sproat","33850",687075
"Emilio Pagán","CIN",4,3,0,3.74741,66,0,27,4,,66,271,53,30,27,10,24,,3,74,10.0637,3.27173,3.07595,1.33361,0.272326,0.0885338,0.18379203975200653,0.21529,1.15933,0.266506,0.74017,,,4.05401,0.696162,0.997188,112.95999908447266,,,,,,,445.6000000000001,6.751515151515153,418,6.333333333333333,,,,,,,,,,,,,,,,,,,"Emilio Pagan","14771",641941
"Gregory Soto","PIT",4,3,0,3.36361,61,0,4,14,,61,264,53,25,23,5,26,,3,66,9.80281,3.79568,2.58262,0.808797,0.251672,0.0974481,0.15422344207763672,0.224929,1.28913,0.290424,0.757257,,,3.53987,0.688432,0.96145,739.989990234375,,,,,,,373.1000000000001,6.116393442622952,361,5.918032786885246,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Lance McCullers Jr.","HOU",6,4,9,4.50171,36,18,0,1,,107,473,101,59,54,14,53,,6,101,8.50767,4.42196,1.92396,1.20537,0.214215,0.111341,0.10287422686815262,0.243066,1.43166,0.289095,0.711602,,,4.61827,0.685861,0.520145,999,,,,,,,386.0000000000001,3.6074766355140198,382,3.5700934579439254,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Raisel Iglesias","ATL",4,3,0,3.64857,66,0,26,4,,66,270,56,29,27,9,20,,3,70,9.495,2.79137,3.40156,1.1633,0.257889,0.0758149,0.18207408487796783,0.227388,1.15979,0.282253,0.732515,,,3.76861,0.67121,0.959656,101.83999633789062,,,,,,,449.1,6.804545454545455,430,6.515151515151516,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Clayton Beeter","WSN",4,3,0,3.53062,63,0,17,9,,63,271,50,27,25,7,33,,3,75,10.7372,4.66517,2.30156,0.930496,0.277345,0.120503,0.1568419560790062,0.213586,1.31511,0.284871,0.757578,,,3.80674,0.670269,1.02085,316.3500061035156,,,,,,,413.1,6.557142857142858,387,6.142857142857143,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Andrew Kittredge","BAL",4,3,0,3.64955,60,0,3,12,,60,249,53,27,24,7,19,,3,62,9.35616,2.87955,3.24918,1.06884,0.250545,0.0771102,0.17343463003635406,0.232514,1.19984,0.289853,0.732352,,,3.69484,0.663839,0.536345,743.4199829101562,,,,,,,341.09999999999997,5.685,330,5.5,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Corbin Burnes","ARI",3,2,4,3.80393,6,6,0,0,,42,175,39,19,18,4,14,,2,40,8.55085,2.97462,2.8746,0.954435,0.228726,0.0795679,0.14915838837623596,0.242922,1.24825,0.298222,0.715246,,,3.74139,0.655518,0.770317,735.989990234375,,,,,,,192.20000000000002,4.576190476190477,190,4.523809523809524,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Cole Sands","MIN",4,3,0,3.80588,68,0,3,13,,68,286,62,31,29,8,21,,3,66,8.77756,2.82196,3.11045,1.09925,0.231886,0.0745506,0.15733527392148972,0.238678,1.23175,0.289518,0.725783,,,3.84892,0.652891,0.652389,732.75,,,,,,,370.6000000000001,5.450000000000001,363,5.338235294117647,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"Tyler Rogers","TOR",5,4,0,3.65127,74,0,2,18,,74,311,71,33,30,8,17,,3,57,6.94398,2.01571,3.44493,0.961892,0.183585,0.0532914,0.1302938163280487,0.244734,1.18734,0.280086,0.717186,,,3.78029,0.646803,0.595578,743.4099731445312,,,,,,,400.6,5.4135135135135135,402,5.4324324324324325,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Fernando Cruz","NYY",4,3,0,3.35481,61,0,1,16,,61,260,46,25,23,7,29,,3,80,11.8538,4.32253,2.74234,1.09576,0.30901,0.112681,0.1963287964463234,0.201023,1.23025,0.274101,0.776673,,,3.67835,0.643185,0.749896,999,,,,,,,378.70000000000005,6.208196721311476,347,5.688524590163935,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Jake Irvin","WSN",5,5,9,5.017,34,19,0,1,,124,536,131,76,69,19,42,,6,92,6.6408,3.05014,2.17721,1.39222,0.171199,0.0786321,0.09256654232740402,0.268901,1.3941,0.297045,0.666861,,,4.8281,0.643116,0.16139,999,,,,,,,387.29999999999984,3.1233870967741924,417,3.3629032258064515,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Chris Martin","TEX",3,3,0,3.45858,54,0,4,12,,54,223,48,23,21,6,15,,2,53,8.86983,2.51417,3.52793,0.999828,0.23865,0.0676459,0.1710042506456375,0.231796,1.16174,0.2846,0.737435,,,3.57693,0.635214,0.578431,672.6400146484375,,,,,,,324,6,315,5.833333333333333,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Hunter Harvey","CHC",3,3,0,3.28653,52,0,4,13,,52,211,43,21,19,5,17,,2,56,9.61492,2.89019,3.32674,0.92775,0.263284,0.0791417,0.18414199352264404,0.22257,1.14291,0.285104,0.745115,,,3.43492,0.63218,0.765805,747.3599853515625,,,,,,,338.5,6.509615384615385,322,6.1923076923076925,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Bryan Baker","TBR",4,3,0,3.28943,63,0,3,12,,63,263,50,25,23,8,24,,3,74,10.6108,3.36302,3.15513,1.09386,0.282416,0.0895102,0.19290614873170853,0.209974,1.1619,0.27174,0.769052,,,3.61928,0.631815,0.790259,999,,,,,,,367.80000000000007,5.83809523809524,341,5.412698412698413,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Jared Koenig","MIL",4,3,0,3.32947,65,0,1,15,,65,274,53,26,24,7,25,,3,70,9.65767,3.4542,2.79592,0.979232,0.254562,0.0910473,0.1635141670703888,0.216181,1.2018,0.272558,0.760137,,,3.69792,0.62927,1.01557,999,,,,,,,378.09999999999997,5.816923076923076,355,5.461538461538462,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Spencer Arrighetti","HOU",5,2,7,4.37605,27,13,0,1,,84,363,77,44,41,12,36,,4,82,8.7779,3.88581,2.25896,1.31356,0.224873,0.0995471,0.12532616406679153,0.238317,1.35051,0.282674,0.714935,,,4.52799,0.62847,0.585361,694.8599853515625,,,,,,,321.8,3.830952380952381,312,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Cristian Javier","HOU",8,11,12,4.90072,28,28,0,0,,146,625,136,87,79,24,63,,7,127,7.82158,3.9064,2.00225,1.51453,0.202554,0.101163,0.1013905256986618,0.245742,1.36947,0.277029,0.683259,,,5.03673,0.626683,0.271135,518.6900024414062,,,,,,,475.6,3.2575342465753425,462,3.164383561643836,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Ryan Feltner","COL",5,4,7,5.36796,34,16,0,1,,102,455,114,66,61,15,44,,5,79,6.96343,3.85236,1.80758,1.30766,0.173326,0.0958889,0.07743756473064423,0.280529,1.54585,0.31723,0.666258,,,4.91433,0.621954,0.412341,999,,,,,,,288.9000000000001,2.8323529411764716,330,3.235294117647059,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Gage Jump","ATH",3,3,5,4.38619,10,10,0,0,,52,227,51,28,25,7,20,,3,49,8.49839,3.43305,2.47547,1.27111,0.215832,0.0871886,0.1286436766386032,0.248507,1.36171,0.293458,0.712566,,,4.37383,0.613057,0.48397,999,,,,,,,195.10000000000005,3.751923076923078,198,3.8076923076923075,,,,,,,,,,,,,,,,,,,"Gage Jump","sa3034986",695611
"Bryan King","HOU",4,3,0,3.65145,67,0,1,17,,67,280,60,30,27,8,21,,3,67,9.05577,2.76927,3.27009,1.07895,0.240768,0.0736275,0.16714099049568176,0.233722,1.20204,0.28679,0.733811,,,3.73897,0.611934,0.56401,999,,,,,,,376.4,5.617910447761194,366,5.462686567164179,,,,,,,,,,,,,,,,,,,"Bryan King","25890",687911
"Randy Vásquez","SDP",7,6,11,4.75988,36,24,0,1,,136,591,138,78,72,20,49,,7,97,6.41468,3.25742,1.96925,1.33484,0.163519,0.083036,0.08048274368047714,0.258104,1.38111,0.282047,0.68469,,,4.86806,0.610041,0.410742,728.9199829101562,,,,,,,431.6000000000001,3.1735294117647066,450,3.3088235294117645,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Mason Montgomery","PIT",4,3,0,3.12018,60,0,2,12,,60,258,48,23,21,6,25,,3,71,10.6673,3.8157,2.79563,0.911276,0.27564,0.0985969,0.1770433634519577,0.20871,1.22256,0.274563,0.780809,,,3.50199,0.609505,0.936946,999,,,,,,,361.4,6.0233333333333325,338,5.633333333333334,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Dylan Lee","ATL",4,3,0,3.49616,65,0,1,16,,65,267,54,28,25,9,20,,3,73,10.1042,2.83633,3.5624,1.1785,0.273313,0.0767214,0.19659118354320526,0.220319,1.1409,0.278551,0.748364,,,3.67109,0.601273,0.809047,999,,,,,,,375.9,5.783076923076923,354,5.446153846153846,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Jonathan Cannon","CHW",5,3,7,4.88281,41,15,0,1,,106,460,110,63,57,16,37,,5,76,6.48838,3.17403,2.04421,1.3383,0.165641,0.0810292,0.08461135625839233,0.264702,1.39875,0.291142,0.677142,,,4.82781,0.596087,0.191295,999,,,,,,,331.60000000000014,3.128301886792454,352,3.3207547169811322,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Brad Lord","WSN",5,4,6,4.62749,53,11,0,1,,104,450,107,59,54,13,38,,5,81,6.95934,3.30104,2.10823,1.11798,0.179485,0.0851354,0.09434937685728073,0.264198,1.39545,0.301879,0.682636,,,4.44754,0.595451,0.324491,999,,,,,,,368.50000000000006,3.5432692307692313,388,3.730769230769231,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Hurston Waldrep","ATL",4,4,6,4.29533,11,11,0,0,,61,267,58,32,29,7,28,,3,56,8.18036,4.1195,1.98577,1.00921,0.207925,0.104708,0.10321734100580215,0.248037,1.41571,0.297709,0.710594,,,4.30248,0.594948,0.648871,739.1500244140625,,,,,,,233.50000000000006,3.827868852459017,233,3.819672131147541,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Patrick Corbin",,5,6,7,4.75205,16,16,0,0,,86,378,90,50,45,13,30,,4,67,7.0592,3.09989,2.27724,1.3662,0.178529,0.0783969,0.10013177245855331,0.261279,1.38984,0.291555,0.690674,,,4.71675,0.590885,0.363014,999,,,,,,,274.5,3.191860465116279,293,3.4069767441860463,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Drew Pomeranz","LAA",3,3,0,3.58997,56,0,3,10,,56,236,46,24,22,7,21,,3,62,10.0425,3.39618,2.95701,1.16587,0.26524,0.0896986,0.17554092407226562,0.218773,1.20478,0.275109,0.751509,,,3.8618,0.5908,0.79067,735.8200073242188,,,,,,,315.70000000000005,5.637500000000001,296,5.285714285714286,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Erick Fedde","CHW",5,5,8,5.08118,28,18,0,1,,108,471,112,67,61,16,44,,5,76,6.37044,3.67316,1.73432,1.32062,0.16221,0.0935296,0.06868080794811249,0.266463,1.44888,0.293002,0.669299,,,5.00062,0.578062,0.0580239,999,,,,,,,320.2000000000001,2.9648148148148157,341,3.1574074074074074,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Alex Vesia","LAD",4,3,0,3.49853,61,0,1,18,,61,253,45,26,24,9,25,,3,77,11.3972,3.65661,3.11688,1.35422,0.305327,0.0979592,0.2073678821325302,0.199171,1.14191,0.257032,0.77029,,,3.921,0.566161,0.777772,743.5800170898438,,,,,,,370.7000000000001,6.077049180327871,335,5.491803278688525,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Janson Junk","MIA",4,2,5,4.39131,48,8,0,1,,85,360,89,45,41,11,20,,4,62,6.64238,2.09742,3.16693,1.21773,0.17355,0.0548005,0.118748988956213,0.264407,1.28447,0.295218,0.686321,,,4.24624,0.564445,0.436659,999,,,,,,,318.30000000000007,3.744705882352942,338,3.976470588235294,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Kody Funderburk","MIN",4,3,0,3.72912,65,0,2,15,,65,282,60,29,27,6,26,,3,65,8.95748,3.63937,2.46127,0.860118,0.229408,0.0932069,0.1362006515264511,0.239381,1.3343,0.29864,0.734477,,,3.74829,0.55993,0.601662,747.3400268554688,,,,,,,364.20000000000005,5.603076923076924,360,5.538461538461538,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Gabe Speier","SEA",4,3,0,2.80444,58,0,0,12,,58,239,44,20,18,6,18,,3,70,10.833,2.86409,3.78237,0.945493,0.292104,0.0772278,0.21487661451101303,0.202752,1.08011,0.268204,0.792867,,,3.18244,0.55114,0.678505,747.260009765625,,,,,,,366,6.310344827586207,337,5.810344827586207,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Victor Vodnik","COL",4,3,0,4.36258,64,0,23,4,,64,281,63,34,31,7,31,,3,63,8.87342,4.3613,2.03458,0.927163,0.224555,0.110369,0.11418561637401581,0.253864,1.46287,0.316595,0.707877,,,4.11369,0.545555,0.64712,488.0899963378906,,,,,,,378.7,5.9171875,384,6,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Jordan Leasure","CHW",4,3,0,3.83573,64,0,5,11,,64,272,53,30,27,8,29,,3,73,10.2033,4.12574,2.47309,1.15718,0.266754,0.107863,0.15889094769954681,0.219848,1.2809,0.27993,0.740676,,,4.06579,0.542981,0.496539,700.5399780273438,,,,,,,356.40000000000003,5.5687500000000005,335,5.234375,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"Calvin Faucher","MIA",4,3,0,3.76323,64,0,5,11,,64,280,58,29,27,7,28,,3,66,9.3076,3.91186,2.37933,0.932602,0.236383,0.0993489,0.1370345577597618,0.234393,1.34636,0.293651,0.740591,,,3.86992,0.529236,0.768257,999,,,,,,,344.7,5.3859375,337,5.265625,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"JoJo Romero","STL",4,3,0,3.7365,64,0,12,9,,64,271,58,29,27,6,25,,3,61,8.58631,3.52837,2.43351,0.84035,0.225307,0.0925852,0.13272175937891006,0.2396,1.30113,0.296971,0.72426,,,3.7614,0.526796,0.614211,467.6700134277344,,,,,,,382.99999999999994,5.984374999999999,376,5.875,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Hunter Dobbins","STL",4,3,6,4.62663,31,13,0,1,,85,370,89,48,44,11,31,,4,64,6.6956,3.23238,2.07142,1.11936,0.171682,0.0828814,0.08880066126585007,0.264805,1.39886,0.299326,0.683726,,,4.48513,0.515512,0.28828,999,,,,,,,289.30000000000007,3.4035294117647066,309,3.635294117647059,,,,,,,,,,,,,,,,,,,"Hunter Dobbins","30240",690928
"Stephen Kolek","KCR",4,2,5,4.6365,36,8,0,1,,73,316,80,41,37,8,23,,3,51,6.33897,2.83148,2.23875,1.01654,0.161891,0.0723132,0.08957771211862564,0.27608,1.41603,0.311602,0.678397,,,4.27825,0.515375,0.291347,999,,,,,,,261.80000000000007,3.5863013698630146,289,3.958904109589041,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"River Ryan","LAD",3,1,4,4.13735,16,8,0,1,,50,221,47,25,23,7,22,,3,48,8.68278,3.90765,2.222,1.17606,0.217488,0.0978794,0.11960823088884354,0.2376,1.37283,0.282993,0.731776,,,4.36051,0.513984,0.538691,640.4500122070312,,,,,,,186.7,3.734,184,3.68,,,,,,,,,,,,,,,,,,,"River Ryan","29514",689981
"Lucas Erceg","KCR",4,3,0,4.00011,62,0,2,13,,62,265,59,30,28,6,24,,3,56,8.17786,3.50221,2.33506,0.873601,0.21259,0.0910428,0.12154742330312729,0.249778,1.34746,0.304225,0.711489,,,3.89218,0.510427,0.455549,589.3900146484375,,,,,,,324.5999999999999,5.23548387096774,325,5.241935483870968,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Ryan Johnson","LAA",3,2,3,3.91842,19,5,0,1,,46,197,43,22,20,6,15,,2,44,8.53605,2.96652,2.87746,1.15723,0.221715,0.0770525,0.14466293901205063,0.239191,1.26288,0.284872,0.727098,,,4.03791,0.505663,0.496579,999,,,,,,,195.8,4.256521739130435,193,4.195652173913044,,,,,,,,,,,,,,,,,,,"Ryan Johnson","35325",696270
"Caden Dana","LAA",5,6,7,4.88775,16,16,0,0,,87,384,85,52,47,15,38,,4,79,8.18385,3.95543,2.06902,1.50258,0.206336,0.0997264,0.10660941898822784,0.249176,1.41536,0.284819,0.695817,,,4.95874,0.504,0.241258,999,,,,,,,270.30000000000007,3.1068965517241387,272,3.1264367816091956,,,,,,,,,,,,,,,,,,,"Caden Dana","31508",702674
"Justin Slaten","BOS",4,3,0,3.75055,61,0,0,13,,61,258,56,28,25,7,20,,3,61,9.00666,3.01581,2.98648,0.995261,0.236609,0.0792267,0.1573823243379593,0.240074,1.25895,0.297152,0.727985,,,3.71515,0.503952,0.476287,999,,,,,,,324.70000000000005,5.322950819672132,319,5.229508196721311,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Mark Leiter Jr.","ATH",4,3,0,3.98213,64,0,6,13,,64,276,60,31,28,8,25,,3,66,9.34826,3.53334,2.64573,1.0747,0.240857,0.091036,0.14982090890407562,0.240448,1.32339,0.299074,0.726621,,,3.93424,0.500501,0.384438,720.9199829101562,,,,,,,349.20000000000005,5.456250000000001,346,5.40625,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"Trevor McDonald","SFG",4,2,5,4.29222,34,8,0,1,,73,316,75,38,35,8,25,,3,59,7.33939,3.13381,2.342,0.993455,0.18726,0.0799574,0.10730273276567459,0.260734,1.38043,0.303931,0.701153,,,4.1268,0.494153,0.430066,747.4400024414062,,,,,,,284.80000000000007,3.9013698630136995,299,4.095890410958904,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"David Festa","MIN",3,1,4,4.05375,22,6,0,1,,48,203,44,23,22,6,17,,2,49,9.25879,3.22108,2.87444,1.19442,0.241476,0.0840082,0.15746790170669556,0.24023,1.28402,0.294545,0.721228,,,4.01823,0.489124,0.378836,999,,,,,,,212.00000000000003,4.416666666666667,207,4.3125,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Shawn Armstrong","CLE",4,3,0,3.66191,68,0,3,16,,68,285,59,30,28,8,24,,3,67,8.91188,3.13951,2.83862,1.05854,0.23626,0.0832308,0.15302956104278564,0.229554,1.22022,0.280403,0.734987,,,3.86925,0.486064,0.583644,747.27001953125,,,,,,,383.4000000000001,5.638235294117648,368,5.411764705882353,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Jason Adam","SDP",4,3,0,3.49628,60,0,1,15,,60,248,49,25,23,7,24,,3,64,9.53477,3.52651,2.70375,1.0139,0.256068,0.0947087,0.16135946661233902,0.218793,1.20095,0.275715,0.744466,,,3.79825,0.480847,0.722536,999,,,,,,,342.5,5.708333333333333,321,5.35,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Cody Bradford","TEX",4,2,5,4.37265,40,8,0,1,,76,319,75,40,37,13,17,,3,63,7.52473,2.06514,3.64369,1.51022,0.197873,0.0543055,0.14356697350740433,0.250532,1.21986,0.278912,0.699748,,,4.46085,0.479316,0.329159,999,,,,,,,277.5,3.651315789473684,281,3.6973684210526314,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Kirby Yates","LAA",3,3,0,3.81275,58,0,9,10,,58,245,46,27,25,8,27,,3,69,10.6588,4.22086,2.52527,1.20259,0.279838,0.110815,0.16902273148298264,0.214486,1.26527,0.276734,0.744356,,,4.06247,0.470257,0.553644,280.54998779296875,,,,,,,344.20000000000005,5.934482758620691,319,5.5,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
