Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",14.0218,7.99517,14.1676,2.8,29.806,29.806,0,0,,184.275,734.548,141.731,61.4,57.33,15.0769,45.6668,0.452147,6.54045,216.051,10.5519,2.23037,4.73103,0.736358,0.294127,0.0621698,0.2319575995206833,0.207713,1.01695,0.280697,0.757699,,,2.70382,6.02979,5.71467,9.869999885559082,,,,,,,1080.9,5.874456521739131,998,5.423913043478261,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",14.4833,7.72352,15.0884,2.80996,29.374,29.374,0,0,,188.17,740.815,142.348,63.21,58.75,19.518,38.8772,0.492475,6.07368,227.389,10.8758,1.85946,5.84889,0.93353,0.306944,0.052479,0.2544649876654148,0.204563,0.963092,0.273589,0.76683,,,2.78338,5.99544,5.77452,6.880000114440918,,,,,,,1095,5.824468085106383,999,5.3138297872340425,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Garrett Crochet","BOS",13.4839,8.19513,14.5253,3.1502,29.263,29.263,0,0,,183.131,735.634,146.853,68.8,64.1,20.5402,45.2648,0.529424,5.23783,222.01,10.9107,2.22455,4.90469,1.00945,0.301794,0.0615317,0.24026216566562653,0.214343,1.04907,0.2854,0.754876,,,2.99595,5.21523,4.70363,11.869999885559082,,,,,,,1007.7,5.50655737704918,936,5.114754098360656,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Logan Webb","SFG",13.4724,8.98679,15.9619,3.36008,29.882,29.882,0,0,,192.772,792.224,179.702,77.25,71.97,15.3543,45.733,0.837138,6.16223,184.3,8.60448,2.13515,4.02991,0.716849,0.232636,0.0577274,0.17490903288125992,0.242733,1.16944,0.303969,0.726615,,,3.0661,5.01337,4.47817,58.5099983215332,,,,,,,987.7,5.117616580310881,982,5.0880829015544045,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Cristopher Sánchez","PHI",13.7861,8.13558,15.2704,3.28978,29.244,29.244,0,0,,186.879,763.742,168.065,73.79,68.31,16.0748,46.3063,0.478806,5.69869,182.63,8.79539,2.23009,3.94396,0.774154,0.239126,0.0606309,0.1784949116408825,0.236133,1.14711,0.296258,0.732703,,,3.13367,4.67395,4.40818,25.75,,,,,,,960.2,5.13475935828877,937,5.010695187165775,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Bryan Woo","SEA",13.3012,8.31543,14.5859,3.30017,29.253,29.253,0,0,,182.854,728.997,149.485,71.64,67.05,23.4938,34.7997,0.48952,6.69578,185.58,9.13419,1.71283,5.33281,1.15636,0.254569,0.0477364,0.20683301240205765,0.217433,1.00783,0.263346,0.744054,,,3.45641,4.41476,4.35888,35.040000915527344,,,,,,,929.9000000000002,5.081420765027324,862,4.7103825136612025,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Logan Gilbert","SEA",11.6818,8.17791,12.2711,3.40977,27.901,27.901,0,0,,164.36,659.943,133.18,66.62,62.27,21.4304,37.9075,0.515052,5.16754,192.859,10.5605,2.07573,5.08761,1.17348,0.292235,0.0574405,0.2347944676876068,0.215896,1.04093,0.277583,0.740457,,,3.26962,4.15754,3.62085,36.650001525878906,,,,,,,866.5000000000002,5.283536585365855,804,4.902439024390244,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Chris Sale","ATL",10.6992,7.82544,12.3618,3.61987,25.493,25.493,0,0,,156.188,644.378,132.263,67.34,62.82,17.655,44.1822,0.412401,8.27913,192.243,11.0776,2.5459,4.35115,1.01733,0.29834,0.0685656,0.22977392375469208,0.223449,1.1297,0.300008,0.719084,,,3.15058,4.05672,3.08612,39.349998474121094,,,,,,,817.8,5.242307692307692,774,4.961538461538462,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Cole Ragans","KCR",10.7558,7.821,11.4259,3.35996,26.092,26.092,0,0,,153.591,631.824,120.036,61.24,57.34,16.888,54.777,0.506885,4.93933,192.728,11.2933,3.20978,3.5184,0.98959,0.305033,0.0866966,0.21833675354719162,0.209814,1.13818,0.284553,0.751295,,,3.22133,4.04062,3.6157,47.27000045776367,,,,,,,824.5000000000002,5.353896103896106,755,4.902597402597403,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Yoshinobu Yamamoto","LAD",13.0261,6.19285,12.334,3.26022,26.41,26.41,0,0,,160.333,654.571,131.742,62.3,58.08,15.2218,48.8904,0.385923,5.2529,174.843,9.81451,2.74437,3.57623,0.854447,0.267111,0.0746907,0.19242074340581894,0.219413,1.12661,0.283944,0.742725,,,3.20141,4.0115,3.91685,26.75,,,,,,,844.3,5.2768749999999995,793,4.95625,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Jesús Luzardo","PHI",11.9509,8.99895,13.5918,3.7298,29.238,29.238,0,0,,175.256,728.241,152.468,78.48,72.63,21.2294,55.3752,0.492813,5.4451,196.152,10.0731,2.84371,3.54223,1.0902,0.26935,0.0760397,0.19331037253141403,0.228444,1.18594,0.291616,0.726261,,,3.51253,3.92875,3.15179,72.45999908447266,,,,,,,853.5,4.877142857142857,814,4.651428571428571,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Hunter Brown","HOU",12.066,9.14864,14.0025,3.57,29.271,29.271,0,0,,178.412,737.874,149.08,75.38,70.77,19.2556,60.589,0.543723,7.06825,193.265,9.74928,3.05641,3.18978,0.971352,0.261922,0.0821129,0.17980897426605225,0.222435,1.17519,0.283647,0.734979,,,3.50935,3.92006,3.68002,36.90999984741211,,,,,,,878.1,4.933146067415731,825,4.634831460674158,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Max Fried","NYY",13.4127,7.79343,14.3581,3.29019,28.609,28.609,0,0,,179.415,737.611,150.49,70.4,65.59,16.6929,57.0129,0.471458,6.86146,168.366,8.44575,2.85994,2.95312,0.837369,0.228259,0.077294,0.15096468478441238,0.223367,1.15655,0.273795,0.744587,,,3.53588,3.81367,4.30958,50.15999984741211,,,,,,,869.5000000000002,4.857541899441342,818,4.569832402234637,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"George Kirby","SEA",11.2277,8.54499,12.4405,3.6498,27.814,27.814,0,0,,164.154,667.836,146.999,71.13,66.57,20.114,32.7001,0.442405,6.01261,158.82,8.70757,1.79284,4.85687,1.10278,0.237813,0.0489643,0.18884911015629768,0.233657,1.0947,0.281848,0.71644,,,3.50052,3.81039,3.18006,64.68000030517578,,,,,,,786.4000000000001,4.795121951219513,761,4.640243902439025,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Joe Ryan","MIN",10.6144,9.4574,13.0948,3.76017,27.996,27.996,0,0,,168.168,683.013,139.486,74.98,70.26,25.3242,39.4927,0.43298,7.36615,184.964,9.89891,2.11356,4.68351,1.3553,0.270807,0.0578213,0.21298541873693466,0.219265,1.06428,0.26807,0.724604,,,3.72896,3.73142,3.01264,79.13999938964844,,,,,,,806.3000000000001,4.799404761904762,747,4.446428571428571,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Dylan Cease","TOR",11.5065,8.87166,12.5028,3.71985,28.977,28.977,0,0,,168.055,698.033,135.375,74.41,69.46,22.0537,62.2441,0.581829,5.72653,202.319,10.835,3.33342,3.25041,1.18106,0.289841,0.0891708,0.2006705477833748,0.214859,1.17592,0.279329,0.738912,,,3.64671,3.54689,3.11959,74.02999877929688,,,,,,,821.5999999999999,4.89047619047619,754,4.488095238095238,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Framber Valdez","DET",12.2995,9.21009,15.6857,3.65009,28.69,28.69,0,0,,186.061,779.289,167.123,81.48,75.46,16.7678,63.8912,0.519293,9.0384,168.81,8.16552,3.0905,2.64214,0.81108,0.21662,0.0819865,0.1346333548426628,0.236598,1.24161,0.288711,0.720511,,,3.66803,3.41593,3.55871,83.2300033569336,,,,,,,852.1000000000001,4.5811827956989255,828,4.451612903225806,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Zack Wheeler","PHI",9.49645,5.81773,10.2845,3.3103,20.764,20.764,0,0,,129.36,524.995,102.029,50.99,47.58,15.4407,37.3451,0.321315,5.18668,151.473,10.5385,2.59822,4.05603,1.07426,0.288522,0.0711342,0.21738827973604202,0.211475,1.07741,0.274405,0.750563,,,3.33132,3.25297,3.04253,112.87000274658203,,,,,,,680.8999999999999,5.27829457364341,626,4.852713178294573,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Ranger Suarez","BOS",10.9438,8.53015,12.9402,3.71007,26.936,26.936,0,0,,163.986,682.398,152.669,72.79,67.6,16.9944,46.0387,0.602073,5.28154,141.391,7.7599,2.52673,3.07113,0.932698,0.207197,0.067466,0.13973062485456467,0.241918,1.21174,0.287025,0.719877,,,3.69681,3.22437,2.96433,181.60000610351562,,,,,,,735.7000000000003,4.4859756097561,728,4.439024390243903,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Jacob deGrom","TEX",10.3836,8.35206,12.286,3.68997,26.019,26.019,0,0,,157.221,633.728,125.223,68.49,64.46,23.3488,40.7455,0.455454,4.26606,172.325,9.86462,2.33245,4.2293,1.33659,0.271923,0.064295,0.20762792974710464,0.212705,1.05564,0.259193,0.73138,,,3.73251,3.17729,3.04213,49.77000045776367,,,,,,,762.9000000000001,4.859235668789809,695,4.426751592356688,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Freddy Peralta","NYM",11.0819,8.65732,11.9738,3.70989,28.16,28.16,0,0,,162.32,671.134,128.301,71.29,66.91,21.6537,59.5942,0.421506,7.37757,179.346,9.944,3.30426,3.00945,1.20061,0.267228,0.0887962,0.17843152582645416,0.212362,1.15756,0.264527,0.739975,,,3.89735,3.16031,3.04679,56.619998931884766,,,,,,,752.3999999999999,4.644444444444444,681,4.203703703703703,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Sonny Gray","BOS",10.6749,9.32477,13.037,3.97003,28.075,28.075,0,0,,167.281,695.258,152.501,79.33,73.79,23.1146,45.4995,0.425889,5.97912,171.546,9.22945,2.44795,3.77027,1.24361,0.246737,0.0654427,0.18129421025514603,0.236885,1.18364,0.28809,0.716437,,,3.80368,3.1549,2.52159,135.75,,,,,,,746.1000000000001,4.467664670658683,727,4.3532934131736525,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Spencer Strider","ATL",9.77964,8.80664,12.1029,4.13003,26.211,26.211,0,0,,155.2,653.531,137.638,75.87,71.22,21.0266,51.9661,0.520895,6.30751,182.404,10.5775,3.0135,3.51005,1.21933,0.279105,0.0795159,0.199588842689991,0.231224,1.22167,0.297608,0.710097,,,3.67225,3.12534,2.06144,107.81999969482422,,,,,,,719.9000000000001,4.644516129032259,692,4.464516129032258,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"MacKenzie Gore","TEX",9.70102,9.43225,11.351,4.02013,27.667,27.667,0,0,,155.883,658.483,136.03,74.53,69.63,19.5438,58.4255,0.457528,5.78209,178.142,10.2851,3.37323,3.04905,1.12837,0.270534,0.0887273,0.18180637061595917,0.2289,1.24744,0.29372,0.717712,,,3.71511,2.9965,2.22929,164.72000122070312,,,,,,,718.8000000000001,4.607692307692308,684,4.384615384615385,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Tanner Bibee","CLE",10.1113,10.4763,13.9264,4.02012,28.619,28.619,0,0,,174.062,726.541,158.419,83.52,77.75,23.4235,50.1368,0.5225,7.34782,156.766,8.10569,2.59236,3.12676,1.21113,0.21577,0.0690074,0.14676257222890854,0.236779,1.19817,0.276139,0.711388,,,4.07404,2.96728,2.4507,187.47000122070312,,,,,,,736.9000000000003,4.23505747126437,714,4.103448275862069,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Brandon Woodruff","MIL",9.43901,8.10163,10.7328,3.70985,24.934,24.934,0,0,,144.491,589.241,118.311,63.57,59.56,20.8689,39.1673,0.417962,5.51262,152.633,9.50715,2.43964,3.89695,1.29987,0.259033,0.0664708,0.19256237149238586,0.21726,1.08989,0.262606,0.732162,,,3.8277,2.9384,2.61213,132.47000122070312,,,,,,,671.5000000000002,4.663194444444446,618,4.291666666666667,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Matthew Boyd","CHC",10.4601,8.48106,12.1896,3.90004,26.644,26.644,0,0,,157.937,654.915,139.282,73.26,68.44,21.2695,44.7831,0.425935,6.86182,144.706,8.24602,2.55195,3.23126,1.21204,0.220953,0.06838,0.152573361992836,0.230878,1.16543,0.269869,0.718171,,,4.0344,2.84616,2.56947,216.75,,,,,,,683.5000000000001,4.325949367088608,651,4.120253164556962,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Nathan Eovaldi","TEX",9.92793,8.12449,12.2429,3.79999,24.863,24.863,0,0,,152.811,628.95,135.028,68.75,64.52,19.7353,40.2442,0.502875,5.96167,148.438,8.74247,2.37023,3.68844,1.16233,0.23601,0.0639863,0.1720234975218773,0.231711,1.14699,0.278102,0.721486,,,3.77841,2.80298,2.66918,137.50999450683594,,,,,,,693.2,4.530718954248366,663,4.333333333333333,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Jack Flaherty","DET",9.62684,9.55954,11.5044,4.06983,27.686,27.686,0,0,,156.655,657.815,140.078,75.83,70.84,22.7693,49.3114,0.487725,7.29416,173.596,9.9733,2.833,3.52041,1.30812,0.263898,0.0749624,0.18893606215715408,0.232994,1.20896,0.289764,0.720956,,,3.89237,2.78634,2.18958,212.82000732421875,,,,,,,694.9000000000001,4.426114649681529,666,4.24203821656051,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Eury Pérez","MIA",8.38019,9.75551,9.67198,3.87013,26.743,26.743,0,0,,143.6,591.722,116.973,66.07,61.75,20.6216,46.6296,0.435922,5.04078,156.48,9.80726,2.92247,3.35582,1.29244,0.264449,0.0788032,0.18564573675394058,0.216596,1.1393,0.265468,0.7239,,,3.90207,2.76018,2.39713,81.3499984741211,,,,,,,659.1000000000001,4.577083333333334,603,4.1875,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Kris Bubic","KCR",8.37039,8.88074,6.21923,3.89329,29.762,23.7,0,0.666,,137.452,580.12,127.444,63.66,59.46,14.8193,45.0076,1.2434,4.88863,135.181,8.85132,2.94698,3.00352,0.970327,0.233023,0.0775832,0.15543970465660095,0.240358,1.25463,0.296206,0.717127,,,3.65878,2.74658,2.08668,194.55999755859375,,,,,,,623.1000000000001,4.548175182481753,614,4.481751824817518,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Michael King","SDP",9.86301,9.14625,11.5087,3.99987,27.33,27.33,0,0,,155.795,657.03,139.42,74.27,69.24,20.199,54.1092,0.650676,6.94817,155.43,8.97892,3.12579,2.87253,1.16686,0.236565,0.0823542,0.1542104110121727,0.233937,1.2422,0.283628,0.721687,,,4.00101,2.74195,2.33395,127.23999786376953,,,,,,,674.0000000000001,4.320512820512821,647,4.147435897435898,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Kevin Gausman","TOR",10.9206,9.95073,14.6675,4.40992,28.92,28.92,0,0,,177.84,749.748,167.691,92.83,87.14,26.5249,54.288,0.61824,4.44429,171.09,8.6584,2.74737,3.15152,1.34236,0.228197,0.0724083,0.1557883396744728,0.242673,1.24819,0.286108,0.698691,,,4.14077,2.74158,1.78438,115.52999877929688,,,,,,,716.3,4.024157303370786,707,3.9719101123595504,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Luis Castillo","SEA",10.7748,9.63131,13.791,4.17987,28.471,28.471,0,0,,172.168,719.254,157.887,85.53,79.96,24.9794,49.4883,0.638832,6.36526,156.693,8.19103,2.58698,3.16626,1.30578,0.217854,0.0688051,0.14904938638210297,0.237996,1.20449,0.275897,0.706742,,,4.17428,2.72942,2.11619,171.11000061035156,,,,,,,703.5,4.090116279069767,684,3.9767441860465116,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Sandy Alcantara","MIA",9.90539,10.6669,14.5565,4.13003,28.297,28.297,0,0,,176.294,740.652,167.484,86.86,80.9,20.2366,52.2528,0.503694,6.86614,137.139,7.0011,2.66756,2.62453,1.0331,0.18516,0.0705497,0.11461027711629868,0.245746,1.24642,0.280923,0.694216,,,4.07762,2.69954,2.26818,145.8800048828125,,,,,,,719.2,4.086363636363637,717,4.073863636363637,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Nick Pivetta","SDP",10.4343,9.45275,13.3756,4.12019,27.744,27.744,0,0,,167.628,696.747,147.328,82.03,76.74,27.5471,49.0465,0.666203,4.99471,175.173,9.40511,2.63332,3.57158,1.47901,0.251416,0.0703936,0.1810225322842598,0.229231,1.17149,0.272238,0.724577,,,4.14862,2.67424,2.27307,95.61000061035156,,,,,,,704.6000000000001,4.19404761904762,664,3.9523809523809526,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Drew Rasmussen","TBR",9.07877,10.0111,10.2257,3.94016,28.226,28.226,0,0,,151.395,628.497,140.854,71.11,66.28,18.9096,39.8433,0.514921,5.3862,130.578,7.76251,2.36857,3.2773,1.12412,0.207763,0.0633945,0.1443682536482811,0.241492,1.19355,0.281121,0.710574,,,3.93012,2.65213,2.32466,137.5800018310547,,,,,,,644.1,4.265562913907285,635,4.2052980132450335,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Chase Burns","CIN",7.47455,8.92383,5.37565,3.84862,28.515,23.125,0,0.6526,,127.986,529.597,108.59,58.48,54.73,18.1612,39.5951,0.817553,4.3976,151.202,10.6326,2.78434,3.81871,1.2771,0.285504,0.0747646,0.21073956787586212,0.223618,1.15782,0.285948,0.730738,,,3.64824,2.63486,2.1359,101.97000122070312,,,,,,,616.4000000000001,4.815625000000001,580,4.53125,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Blake Snell","LAD",9.39445,5.74306,9.44053,3.81966,21.505,21.505,0,0,,125.375,525.221,103.389,57.07,53.21,14.8078,50.8538,0.421641,3.36807,149.436,10.7272,3.65053,2.93853,1.06298,0.284519,0.0968236,0.18769559264183044,0.21951,1.23025,0.288768,0.727822,,,3.58416,2.62719,2.11255,158.91000366210938,,,,,,,608.7,4.8696,566,4.528,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Mitch Keller","PIT",9.59979,11.3553,14.1337,4.72025,29.67,29.67,0,0,,175.834,758.736,181.31,98.31,92.22,22.5337,53.8367,0.456702,9.35946,151.336,7.74609,2.75561,2.81102,1.15338,0.199458,0.0709557,0.12850255519151688,0.260676,1.33732,0.304362,0.672088,,,4.158,2.61781,1.16622,552.8099975585938,,,,,,,661.9,3.7607954545454545,694,3.9431818181818183,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Shohei Ohtani","LAD",8.85823,5.4275,7.08474,3.46961,21.707,21.707,0,0,,113.252,467.618,90.0215,46.72,43.66,13.3185,40.2784,0.29236,4.87669,134.868,10.7178,3.20087,3.3484,1.05841,0.288416,0.0861353,0.20228038728237152,0.213088,1.15053,0.279657,0.748562,,,3.47835,2.60403,2.39699,1.2599999904632568,,,,,,,577.3000000000001,5.108849557522125,531,4.699115044247788,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Kyle Bradish","BAL",9.13839,7.52853,9.60213,3.7597,24.194,24.194,0,0,,135.274,564.926,116.962,60.25,56.51,16.4114,46.07,0.406022,5.85988,143.667,9.55843,3.06511,3.11846,1.09188,0.254312,0.0815504,0.17276150733232498,0.227998,1.2052,0.284913,0.733863,,,3.73985,2.57034,2.44838,73.5999984741211,,,,,,,630,4.666666666666667,599,4.437037037037037,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Emmet Sheehan","LAD",8.65851,7.08665,3.03915,3.8139,33.355,23.163,0,0.7772,,133.517,554.23,107.852,60.5,56.58,18.76,47.2519,1.14501,5.63545,156.084,10.5212,3.18511,3.30324,1.26456,0.281624,0.0852568,0.19636715948581696,0.215125,1.16168,0.27287,0.734273,,,3.812,2.53547,2.2703,111.0199966430664,,,,,,,634.0999999999999,4.732089552238805,580,4.3283582089552235,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Nolan McLean","NYM",10.0384,8.14652,11.6796,3.90992,25.602,25.602,0,0,,151.53,638.964,136.212,70.4,65.83,17.2251,53.7537,0.430722,7.94053,141.238,8.38874,3.19266,2.62751,1.02307,0.221043,0.0841263,0.1369166299700737,0.235959,1.25365,0.284109,0.720924,,,3.97017,2.49736,2.49607,88.68000030517578,,,,,,,658.0999999999999,4.3296052631578945,635,4.177631578947368,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"David Peterson","NYM",9.96758,9.33909,12.2929,4.28989,27.549,27.549,0,0,,160.011,691.521,161.412,81.66,76.27,16.5539,59.0442,0.540958,7.23963,140.252,7.88863,3.32101,2.37537,0.931092,0.202817,0.0853831,0.11743343621492386,0.258161,1.37775,0.30924,0.703546,,,3.96976,2.48509,1.76473,490.20001220703125,,,,,,,638.3000000000001,3.9893750000000003,661,4.13125,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Nick Lodolo","CIN",8.91142,9.62302,11.3458,4.16988,26.626,26.626,0,0,,151.947,639.475,141.419,75.57,70.4,21.4795,42.1919,0.490232,11.2726,152.335,9.02299,2.49908,3.61053,1.27225,0.238219,0.065979,0.17224011570215225,0.241325,1.20839,0.290977,0.703668,,,4.02332,2.46757,1.87012,122.41999816894531,,,,,,,644.9,4.2427631578947365,632,4.157894736842105,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Aaron Nola","PHI",10.1992,9.22404,13.1117,4.31017,27.212,27.212,0,0,,163.664,687.444,154.591,83.92,78.38,25.328,47.4684,0.426677,5.33779,158.225,8.7009,2.61032,3.33327,1.3928,0.230164,0.0690506,0.16111353039741516,0.24359,1.2346,0.286561,0.70912,,,4.18138,2.44714,1.81396,209.9499969482422,,,,,,,663.1000000000001,4.04329268292683,655,3.9939024390243905,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Braxton Ashcraft","PIT",7.05248,9.08168,3.06604,4.07767,37.305,22.454,0,0.6566,,134.084,567.479,128.497,65.01,60.75,14.3289,41.0369,1.39838,5.58728,122.489,8.22175,2.75448,2.98486,0.961789,0.215848,0.0723144,0.14353401213884354,0.246704,1.26439,0.297285,0.699282,,,3.7405,2.42012,1.69353,248.6999969482422,,,,,,,593.5999999999999,4.429850746268656,595,4.440298507462686,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Tyler Glasnow","LAD",9.44272,6.156,9.60198,3.97991,22.384,22.384,0,0,,128.694,535.293,107.386,60.48,56.91,17.5133,46.1696,0.32354,3.66995,145.868,10.201,3.22879,3.15939,1.22476,0.272501,0.086251,0.18624959886074066,0.221207,1.19318,0.279045,0.721309,,,3.79916,2.35637,2.05564,119.5199966430664,,,,,,,597,4.627906976744186,553,4.286821705426356,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Gavin Williams","CLE",9.17711,10.68,12.2205,4.20023,28.475,28.475,0,0,,162.891,697.55,143.689,81.17,76.02,20.6608,70.9686,0.436366,6.97859,164.505,9.08918,3.92113,2.318,1.14154,0.235832,0.10174,0.13409268856048584,0.231905,1.3178,0.28319,0.718709,,,4.19978,2.29301,2.05677,142.07000732421875,,,,,,,669.5000000000001,4.1073619631901845,638,3.914110429447853,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Cody Ponce","TOR",7.01941,7.92076,2.90846,4.06648,35.05,21.3,0,0.6476,,135.471,571.007,119.415,65.51,61.21,19.6648,46.183,1.56125,6.52889,156.685,10.4093,3.06816,3.3927,1.30643,0.274401,0.0808799,0.19352107495069504,0.2304,1.22239,0.291714,0.724922,,,3.87631,2.29141,1.65627,260.7200012207031,,,,,,,602.6,4.463703703703704,574,4.2518518518518515,,,,,,,,,,,,,,,,,,,"Cody Ponce","17920",664074
"José Soriano","LAA",9.98772,10.7459,12.5869,3.99011,29.709,29.709,0,0,,169.845,730.401,160.646,80.51,75.3,16.0533,70.9858,0.607058,9.4144,144.442,7.65393,3.7615,2.03481,0.850655,0.197758,0.0971874,0.10057041794061661,0.247148,1.36378,0.295386,0.722528,,,4.08311,2.29029,2.50571,333.17999267578125,,,,,,,690.6,4.062352941176471,690,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Trevor Rogers","BAL",9.2144,8.48341,11.1791,4.24,25.283,25.283,0,0,,146.42,621.539,138.498,73.64,68.98,18.5117,49.5531,0.626527,5.14989,130.344,8.01186,3.04588,2.63039,1.13786,0.209712,0.0797264,0.12998530268669128,0.244336,1.28433,0.287063,0.705655,,,4.11911,2.27485,1.69414,150.3699951171875,,,,,,,582.9000000000001,3.9924657534246584,578,3.958904109589041,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Shane Baz","BAL",9.88353,9.10715,11.4791,4.15973,27.444,27.444,0,0,,155.39,656.019,137.709,76.69,71.82,21.9789,55.8299,0.413757,7.71159,150.482,8.71573,3.2336,2.69536,1.27299,0.229387,0.0851042,0.14428254216909409,0.232428,1.2455,0.275536,0.717884,,,4.26382,2.2642,1.95834,191.89999389648438,,,,,,,625.5999999999999,4.036129032258064,597,3.8516129032258064,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Bubba Chandler","PIT",8.36446,10.0024,6.50935,4.2371,31.427,25.124,0,0.6566,,143.355,611.496,135.546,72.11,67.49,17.7702,49.2024,1.04791,6.58834,134.055,8.41611,3.08899,2.72455,1.11563,0.219224,0.0804624,0.13876157253980637,0.243918,1.28875,0.291611,0.704562,,,4.0439,2.25868,1.64273,153.25999450683594,,,,,,,587.2,4.106293706293707,585,4.090909090909091,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"Joey Cantillo","CLE",5.45159,8.38454,0.945482,3.76073,39.724,19.49,0,0.6807,,127.555,540.752,107.422,57.1,53.3,13.4901,55.0978,1.81365,4.52889,138.27,9.756,3.88758,2.50953,0.951831,0.255699,0.101891,0.1538078337907791,0.223271,1.27411,0.285189,0.733948,,,3.74438,2.25781,2.06968,274.25,,,,,,,609.1000000000001,4.758593750000001,571,4.4609375,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Edward Cabrera","CHC",8.73921,7.83937,9.44879,3.99026,24.278,24.278,0,0,,133.886,561.359,112.285,63.17,59.36,16.2285,51.8824,0.354644,6.59852,140.474,9.44285,3.48761,2.70754,1.0909,0.250239,0.0924228,0.15781597048044205,0.223285,1.22618,0.277479,0.714028,,,3.92287,2.25354,2.06385,174.94000244140625,,,,,,,606.5999999999999,4.52686567164179,565,4.2164179104477615,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
