Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,K,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Pos,QS+W,SV+HLD,Impact_ERA,Impact_WHIP,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z,Total_Z,Rep_Level,Z_Above_Rep,Base_Value,Value,Target,Tier,Primary_Pos,Pos_Tier
Cole Irvin,LAD,0.206937,0.654095,0.0225269,5.28637,1.78673,1.76526,0.00121963,0.0,0.0,9.13638,39.8184,10.311,5.83313,5.36648,1.71626,2.48948,0.0842308,0.43105,5.86828,5.78068,2.45232,2.35723,1.69064,0.147376,0.0625209,0.0848551169037818,0.279448,1.40105,0.293203,0.670085,,,5.25155,0.0074992,-0.0345589,999.0,0.927658,-0.266374,1.31661,0.927658,0.266374,3.24452,22.000000000000007,2.444444444444445,25,2.7777777777777777,,,,,,,,,,,,,,,,,,,Cole Irvin,19244,608344,SP,0.2294639,0.00121963,-1.1637766367540954,-1.018378359924241,-0.7726244425340715,-0.6209457066142652,-1.08191788419102,-0.2927967620025892,-0.13428724797628,-3.068291104701557,4.8385671445016785,-7.9068582492032355,0.0,0.0,False,7,SP,SP 7
Bryan Hoeing,SDP,0.767748,0.563701,0.0,4.29172,9.8196,0.161555,0.0,1.01534,0.0,12.4816,53.3461,12.2626,6.46949,5.95193,1.47371,4.34195,0.0883399,0.420257,9.7759,7.04905,3.13082,2.2515,1.06264,0.183254,0.081392,0.1018621399998664,0.2524,1.33033,0.288981,0.696981,,,4.24822,0.00708823,0.0276399,999.0,0.507027,0.0425344,1.28027,0.507027,-0.0425344,3.29297,57.30000000000001,4.775000000000001,59,4.916666666666667,,,,,,,,,,,,,,,,,,,Bryan Hoeing,26304,663773,RP,0.767748,1.01534,-0.21043694709610528,-0.5085163596775085,-0.693603094085658,-0.48980952869476146,-0.9956253685897059,-0.05294422896072341,-0.067054903343674,-2.409151440771926,4.921431591770853,-7.330583032542779,0.0,0.0,False,7,RP,RP 7
Jackson Wolf,SDP,0.178136,0.0770887,0.0,4.29741,4.88698,0.0,0.0,0.690692,0.0,6.09098,26.0318,5.93251,3.16129,2.90839,0.818028,2.19377,0.131388,0.180794,5.31281,7.85018,3.2415,2.42177,1.20871,0.204089,0.0842725,0.1198164895176887,0.250769,1.33415,0.291815,0.711211,,,4.30612,0.00640476,0.01382,999.0,1.13927,0.137278,1.3941,1.13927,-0.137278,3.14119,24.500000000000007,4.083333333333335,25,4.166666666666667,,,,,,,,,,,,,,,,,,,Jackson Wolf,29832,680232,RP,0.178136,0.690692,-0.10656015804251345,-0.27146819842556325,-0.7801594967387661,-0.5317898489295388,-1.0941844054088103,-0.026809671416289454,-0.03579683024918184,-2.669930064224466,4.921431591770853,-7.591361655995319,0.0,0.0,False,7,RP,RP 7
Juan Morillo,ARI,0.982946,1.3302,0.0,4.27624,31.7137,0.0,0.0207416,1.91976,0.563137,31.3071,138.663,30.4481,16.1687,14.8752,3.10448,15.7229,0.518648,1.3885,28.5061,8.19477,4.51995,1.81302,0.89246,0.205578,0.113389,0.0921883732080459,0.250495,1.47478,0.304017,0.717335,,,4.24289,0.00575333,0.0539989,999.0,2.62438,-3.41756,0.943254,2.62438,3.41756,3.74233,129.49999999999997,4.177419354838709,131,4.225806451612903,,,,,,,,,,,,,,,,,,,Juan Morillo,21924,666661,RP,0.982946,1.9405016,-0.4740417224901042,-5.797960102796101,-0.6620115309252346,-0.3701766332605709,-0.5820037585775409,-0.11926505225809932,-0.7645410946661068,-2.693643567132608,4.921431591770853,-7.615075158903461,0.0,0.0,False,7,RP,RP 7
Trevor Stephan,CLE,0.758609,1.05568,0.0,4.36713,12.8071,0.0,0.0,0.764799,1.33862,13.3312,57.3592,12.6434,7.03131,6.46881,1.8248,5.04297,0.264312,0.878972,12.8229,8.65683,3.40454,2.54273,1.23193,0.223555,0.0879191,0.135635569691658,0.245802,1.32668,0.294067,0.704156,,,4.3235,0.00471413,-0.0395145,999.0,0.476385,-0.0719977,1.24853,0.476385,0.0719977,3.3353,49.8,3.8307692307692305,51,3.923076923076923,,,,,,,,,,,,,,,,,,,Trevor Stephan,19932,663986,RP,0.758609,0.764799,-0.3365038704274765,-0.49470838082720425,-0.6949447203820135,-0.5222070528191712,-0.9283380440706369,-0.0846616442974034,-0.06523413067912134,-2.3982613847023146,4.921431591770853,-7.319692976473167,0.0,0.0,False,7,RP,RP 7
Joey Gerber,NYM,0.439121,0.501393,0.0,4.32208,12.0145,0.0,0.0,1.31991,0.0,13.2785,56.06,12.2924,6.93125,6.37675,1.90262,4.72602,0.235902,0.401161,12.4893,8.46505,3.20324,2.64266,1.28957,0.222784,0.0843029,0.1384807154536247,0.241345,1.28165,0.284332,0.702706,,,4.27511,0.0037148,-0.0210645,999.0,1.08929,-0.0358334,1.29216,1.08929,0.0358334,3.27712,53.39999999999999,4.107692307692307,52,4.0,,,,,,,,,,,,,,,,,,,Joey Gerber,24591,680702,RP,0.439121,1.31991,-0.26868568909559915,0.1052807028764094,-0.7418462962841936,-0.45042550004247905,-0.9357049792395116,-0.06759913997160648,0.013882714333533351,-2.3393703493070492,4.921431591770853,-7.2608019410779026,0.0,0.0,False,7,RP,RP 7
Tyler Samaniego,BOS,1.60164,1.43551,0.0,4.40172,23.4125,0.0,0.0,1.13291,0.0,24.594,107.754,24.9269,13.0744,12.0284,3.00406,10.0111,0.631652,1.24762,20.624,7.54723,3.6635,2.06011,1.09931,0.191399,0.0929071,0.0984918549656868,0.258323,1.42059,0.30086,0.711422,,,4.41923,0.00335376,0.0417273,999.0,0.847977,0.870994,1.01038,0.847977,-0.870994,3.65282,96.1,3.844,99,3.96,,,,,,,,,,,,,,,,,,,Tyler Samaniego,sa3017876,701719,RP,1.60164,1.13291,-0.7152446238368164,-3.222046007716053,-0.5711858235395945,-0.4746065203595714,-0.7560652684534036,-0.17994974575471745,-0.42487125439442214,-2.4812074937286037,4.921431591770853,-7.402639085499457,0.0,0.0,False,7,RP,RP 7
Lake Bachar,MIA,2.98895,2.77971,0.0,4.30146,46.4794,0.0998034,0.50925,6.63457,1.80659,50.7844,218.46,47.1738,26.3825,24.2719,7.29087,21.3045,1.33552,2.19922,50.3096,8.91584,3.77558,2.36145,1.29209,0.230292,0.0975213,0.132770262658596,0.241971,1.34841,0.290362,0.722413,,,4.40863,0.00285353,0.130577,999.0,0.879828,1.5897,0.579763,0.879828,-1.5897,4.22698,233.10000000000008,4.570588235294119,228,4.470588235294118,,,,,,,,,,,,,,,,,,,Lake Bachar,19222,669199,RP,2.98895,7.14382,-0.9112507406187861,-2.987704979842858,-0.3675255130902082,0.3026658691282006,-0.1005140374907272,-0.22926329486198363,-0.39397015421455883,-0.7231303115931919,4.921431591770853,-5.644561903364044,0.0,0.0,False,7,RP,RP 7
Ronan Kopp,LAD,0.778642,0.713233,0.0,4.32678,12.8616,0.0,0.0,0.892037,0.0,13.4027,59.3873,11.3867,7.0037,6.4434,1.52047,8.29913,0.282285,0.699582,15.0265,10.0904,5.57292,1.81061,1.021,0.253025,0.139746,0.1132787615060806,0.225978,1.4688,0.291542,0.722334,,,4.38185,0.00271705,-0.0210759,999.0,1.18884,1.4127,1.19184,1.18884,-1.4127,3.41088,49.99999999999999,3.846153846153846,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,Ronan Kopp,sa3017751,691947,RP,0.778642,0.892037,-0.2782041164470069,-2.4019633425882723,-0.692003829738082,-0.5057538728025606,-0.8796756389803118,-0.0699938990858831,-0.3167320317372806,-2.6300550387804766,4.921431591770853,-7.551486630551329,0.0,0.0,False,7,RP,RP 7
Jose Espada,BAL,0.745642,0.62294,0.0,4.41763,12.3197,0.0,0.0,1.20224,0.0,14.518,63.014,13.1833,7.74582,7.12615,2.153,7.14641,0.215005,0.436725,14.9314,9.25625,4.43019,2.08936,1.33469,0.236954,0.11341,0.1235440224409103,0.237834,1.40031,0.287649,0.726742,,,4.57305,0.00201596,-0.03973,999.0,1.14984,0.957268,1.19961,1.14984,-0.957268,3.40052,65.60000000000001,4.373333333333334,62,4.133333333333334,,,,,,,,,,,,,,,,,,,Jose Espada,21131,664744,RP,0.745642,1.20224,-0.4479199540075995,-1.607573704156364,-0.6968483059148772,-0.4656414394045767,-0.8817757454987769,-0.1126930271908228,-0.21198078940547357,-2.5253208740185875,4.921431591770853,-7.446752465789441,0.0,0.0,False,7,RP,RP 7
Luis Perales,WSN,0.850182,1.19772,0.18633,4.19167,15.6408,0.25481,0.0,0.775497,0.0,17.0632,74.1507,14.9038,8.63809,7.94704,2.09324,8.8269,0.429351,0.766015,17.2605,9.10403,4.65575,1.95544,1.10408,0.232775,0.11904,0.1137353926897049,0.23086,1.39075,0.283395,0.725601,,,4.39339,0.001959,-0.00220478,999.0,0.587417,-1.14183,1.17632,0.587417,1.14183,3.43157,70.20000000000002,4.129411764705884,67,3.941176470588235,,,,,,,,,,,,,,,,,,,Luis Perales,sa3014677,691384,RP,1.036512,0.775497,-0.09802671161471932,-1.7263222590412546,-0.6541479184741372,-0.520823691560603,-0.8303419064645257,-0.024662725512864664,-0.22763942598317774,-2.3501387555462463,4.921431591770853,-7.271570347317099,0.0,0.0,False,7,RP,RP 7
Will Klein,LAD,2.82727,2.58769,0.0,4.32356,44.7993,0.0,0.0,6.32961,1.12725,47.5511,211.944,42.3504,24.8297,22.8433,5.02402,28.4759,0.648594,2.74372,51.8651,9.8165,5.38964,1.82136,0.950896,0.244711,0.134356,0.1103553622961044,0.234337,1.48948,0.30142,0.721033,,,4.29686,0.00189786,0.00839262,999.0,3.22338,-1.65379,0.545015,3.22338,1.65379,4.27331,219.50000000000009,4.572916666666668,210,4.375,,,,,,,,,,,,,,,,,,,Will Klein,27787,694361,RP,2.82727,6.32961,-0.969957615374761,-9.505307079674186,-0.39126051031033693,0.19738015494435174,-0.06616371478333911,-0.24403346835832018,-1.2534059826191186,-1.9179437732814433,4.921431591770853,-6.839375365052296,0.0,0.0,False,7,RP,RP 7
Max Lazar,PHI,1.58722,1.41081,0.0,4.44655,34.6979,0.0,0.0605623,1.94821,1.21611,37.6668,160.104,37.7729,20.2279,18.6097,5.18977,11.6305,0.541345,1.08991,29.5846,7.06886,2.77897,2.5437,1.24003,0.184784,0.0726437,0.1121402606368064,0.25629,1.31159,0.289348,0.692384,,,4.36856,0.00185289,0.0397515,999.0,1.66921,-0.656327,0.916316,1.66921,0.656327,3.77824,149.89999999999998,3.944736842105262,154,4.052631578947368,,,,,,,,,,,,,,,,,,,Max Lazar,23426,676661,RP,1.58722,2.0087723,-1.2831016051531496,-0.8290121071578009,-0.5733027128265454,-0.3613485306736077,-0.5581870931709719,-0.32281795616468406,-0.10931669288173004,-2.0012449249894835,4.921431591770853,-6.922676516760337,0.0,0.0,False,7,RP,RP 7
Jeff Criswell,COL,0.628476,0.653726,0.0,4.73529,10.0037,0.0,0.0,0.724094,0.0,10.9784,48.0163,10.9972,6.27847,5.77619,1.73949,4.72127,0.122339,0.35077,10.7652,8.82524,3.87047,2.28015,1.42602,0.224199,0.0983265,0.1258723884820938,0.25608,1.43177,0.304134,0.710672,,,4.61979,0.00182974,0.054465,999.0,1.32842,0.0189834,1.2443,1.32842,-0.0189834,3.34093,39.20000000000001,3.5636363636363644,40,3.636363636363636,,,,,,,,,,,,,,,,,,,Jeff Criswell,27608,676105,RP,0.628476,0.724094,-0.7261637748365488,-1.5609344503175517,-0.7140485451794344,-0.5274706273218838,-0.9737785191815289,-0.18269691557714665,-0.20583075981711202,-2.7953927032475825,4.921431591770853,-7.716824295018435,0.0,0.0,False,7,RP,RP 7
Peter Lambert,HOU,0.484722,0.355631,0.0,4.59302,9.09468,0.0,0.0,0.721447,0.0,9.4848,41.1157,9.45274,5.26134,4.84043,1.32153,3.88098,0.214781,0.181257,8.80571,8.35562,3.68261,2.26894,1.25398,0.214169,0.0943916,0.1197770908474922,0.255111,1.4058,0.301981,0.70295,,,4.3745,0.00179814,-0.0401321,999.0,1.11588,-2.09456,1.29654,1.11588,2.09456,3.27129,40.90000000000001,4.544444444444446,42,4.666666666666667,,,,,,,,,,,,,,,,,,,Peter Lambert,17969,663567,RP,0.484722,0.721447,-0.4774546356089866,-1.102302563795446,-0.7351519642194047,-0.5278129116041261,-1.0170502092116802,-0.12012371351546229,-0.14535381303693456,-2.726321967323214,4.921431591770853,-7.647753559094067,0.0,0.0,False,7,RP,RP 7
RJ Petit,COL,0.936444,1.72708,0.0,4.76491,20.8558,0.0,0.0,1.8156,0.0,21.0959,92.8673,21.9824,12.1401,11.1689,3.06962,8.243,0.545583,1.2527,18.435,7.86478,3.51665,2.23644,1.30957,0.198509,0.088761,0.1097480505704879,0.263668,1.43276,0.305701,0.697521,,,4.62936,0.00131373,0.0551027,999.0,0.924646,-0.179013,1.06141,0.924646,0.179013,3.58478,78.3,3.7285714285714286,83,3.952380952380953,,,,,,,,,,,,,,,,,,,RJ Petit,sa3017848,696275,RP,0.936444,1.8156,-1.4648585874603213,-3.0205291442700295,-0.668838131869881,-0.3863276927645139,-0.8044052597143956,-0.3685465386178706,-0.3982984735126767,-2.726941058353169,4.921431591770853,-7.648372650124022,0.0,0.0,False,7,RP,RP 7
Tayler Saucedo,LAA,0.842284,0.82559,0.0,4.44847,21.9956,0.0,0.0309857,1.31786,0.538018,22.0567,96.8407,21.4964,11.8501,10.9021,2.5392,9.70331,0.509348,1.45595,19.6008,7.99788,3.95932,2.02001,1.03609,0.202402,0.100199,0.1022037863731384,0.250887,1.41452,0.298343,0.699936,,,4.37221,0.00119192,-0.0538444,999.0,1.43821,-1.49384,1.09119,1.43821,1.49384,3.54508,82.30000000000001,3.740909090909091,82,3.727272727272727,,,,,,,,,,,,,,,,,,,Tayler Saucedo,17888,642048,RP,0.842284,1.3488457,-0.7560938934122762,-2.7558097632914853,-0.6826610372276699,-0.4466838168895952,-0.7786607362735256,-0.19022709063700072,-0.3633915680279241,-2.6025507076079673,4.921431591770853,-7.523982299378821,0.0,0.0,False,7,RP,RP 7
Riley Cornelio,WSN,0.413989,0.862093,0.495926,5.03084,5.7023,1.60564,0.0,0.629109,0.0,11.6051,51.5209,12.1,7.05114,6.48705,1.72885,5.10662,0.161804,0.543438,8.67007,6.72382,3.96029,1.69781,1.34076,0.168283,0.0991174,0.0691652223467826,0.263784,1.48268,0.292376,0.68682,,,5.03819,0.0010263,0.0193944,999.0,0.850593,0.105105,1.24295,0.850593,-0.105105,3.34273,37.000000000000014,3.0833333333333344,38,3.1666666666666665,,,,,,,,,,,,,,,,,,,Riley Cornelio,sa3020830,683000,RP,0.909915,0.629109,-1.1487439312063357,-2.240904066200926,-0.6727326503090991,-0.5397531632300069,-1.0200455661850198,-0.2890146552223751,-0.29549414232580823,-2.9627685852079435,4.921431591770853,-7.884200176978796,0.0,0.0,False,7,RP,RP 7
Emiliano Teodo,TEX,0.610168,0.701922,0.0,4.44146,12.1681,0.0,0.0,1.23965,0.0,12.4463,55.0364,11.0483,6.67631,6.14221,1.39027,7.02625,0.308332,0.742987,12.5514,9.076,5.08071,1.78636,1.00531,0.228057,0.127666,0.1003916412591934,0.233741,1.4522,0.289809,0.706728,,,4.44302,0.000793468,-0.0937416,999.0,1.72735,-0.690371,1.22923,1.72735,0.690371,3.36102,53.90000000000001,4.491666666666668,53,4.416666666666667,,,,,,,,,,,,,,,,,,,Emiliano Teodo,sa3015158,693713,RP,0.610168,1.23965,-0.4169548256347143,-2.0240385673674988,-0.716736201841397,-0.46080394223846743,-0.9343336163078955,-0.1049024520613351,-0.26689743194253734,-2.702735517219727,4.921431591770853,-7.62416710899058,0.0,0.0,False,7,RP,RP 7
Beau Brieske,DET,2.00698,2.73565,0.0,4.5238,39.74,0.404743,0.181814,6.04965,1.43845,43.0546,186.64,41.0706,23.523,21.6412,5.85906,18.8917,1.02284,1.38887,37.3848,7.8148,3.94906,1.9789,1.22476,0.200304,0.10122,0.0990844145417213,0.246878,1.3927,0.286003,0.70401,,,4.58074,0.000713556,-0.18279,999.0,1.73145,-0.581944,0.7145,1.73145,0.581944,4.04733,175.79999999999998,4.088372093023255,175,4.069767441860465,,,,,,,,,,,,,,,,,,,Beau Brieske,26079,689225,RP,2.00698,6.231464,-1.8362321436710027,-4.43990784109179,-0.5116809758577106,0.18468886927568146,-0.3859341923788347,-0.46198111301794964,-0.5854631527057137,-1.8128413477330305,4.921431591770853,-6.734272939503883,0.0,0.0,False,7,RP,RP 7
Tom Cosgrove,HOU,0.545764,0.591491,0.0,4.54371,9.45491,0.0,0.0,0.755278,0.0,9.83439,43.0279,9.22535,5.39669,4.96495,1.26916,4.5471,0.212889,0.637368,8.81173,8.06411,4.1613,1.93788,1.16148,0.204791,0.105678,0.0991132855415344,0.243777,1.40044,0.28658,0.698235,,,4.60234,-0.0011529,0.0128071,999.0,0.96452,1.19322,1.29232,0.96452,-1.19322,3.27691,42.3,4.23,41,4.1,,,,,,,,,,,,,,,,,,,Tom Cosgrove,23443,676680,RP,0.545764,0.755278,-0.44116443848965353,-1.0902079579500141,-0.7261908577108005,-0.5234382158910378,-1.0169172687149275,-0.1109933942828881,-0.14375897226040657,-2.6868609164235924,4.921431591770853,-7.608292508194445,0.0,0.0,False,7,RP,RP 7
Tyson Neighbors,BAL,0.672733,1.01709,0.0,4.39621,14.2501,0.0,0.0,1.14949,0.0,14.7578,63.7818,13.4784,7.83555,7.20871,1.99373,6.43212,0.375732,0.926171,14.7206,8.97733,3.92262,2.28861,1.21587,0.230796,0.100846,0.1299507021903991,0.238878,1.34915,0.289218,0.705341,,,4.39224,-0.00127161,-0.0397757,999.0,0.769379,-0.141277,1.22272,0.769379,0.141277,3.36971,65.60000000000001,4.373333333333334,62,4.133333333333334,,,,,,,,,,,,,,,,,,,Tyson Neighbors,sa3025569,695695,RP,0.672733,1.14949,-0.420172779119256,-0.8791421912934861,-0.7075515154171185,-0.4724625560983019,-0.8864308711990132,-0.10571206305608463,-0.11592703664424017,-2.409449865747824,4.921431591770853,-7.330881457518677,0.0,0.0,False,7,RP,RP 7
Tate Kuehner,MIL,0.657547,0.628121,0.0,4.20315,8.4895,0.0,0.0,0.666259,0.0,8.8299,38.6874,8.21121,4.48229,4.12371,1.0183,4.18792,0.224311,0.593254,8.13765,8.29442,4.2686,1.94312,1.03792,0.210344,0.10825,0.1020934805274009,0.242174,1.40422,0.290619,0.72145,,,4.41558,-0.00214793,0.0737859,999.0,0.457357,-1.48858,1.31104,0.457357,1.48858,3.25195,38.500000000000014,4.2777777777777795,37,4.111111111111111,,,,,,,,,,,,,,,,,,,Tate Kuehner,sa3023099,804249,RP,0.657547,0.666259,-0.06198638220772135,-1.0122591308258908,-0.7097808552722946,-0.5349492867338572,-1.0318030710489656,-0.015595270969948415,-0.1334803431286407,-2.5515827501091013,4.921431591770853,-7.473014341879955,0.0,0.0,False,7,RP,RP 7
Tyler Gilbert,CHW,1.72766,2.03389,0.0,4.404,33.5597,0.31383,0.0365458,2.5228,0.518963,35.9652,154.867,34.5477,19.1293,17.599,4.9772,14.1667,1.0278,1.49405,32.3341,8.09135,3.5451,2.28241,1.2455,0.208786,0.0914763,0.1173099055886268,0.248176,1.35449,0.290205,0.708687,,,4.44244,-0.00277156,-0.0191908,999.0,1.39183,-1.01799,0.866748,1.39183,1.01799,3.84434,144.90000000000003,4.025000000000001,146,4.055555555555555,,,,,,,,,,,,,,,,,,,Tyler Gilbert,17964,656457,RP,1.72766,2.5593458,-1.0551317502324058,-2.33436305914895,-0.5526857966365722,-0.29015372324284505,-0.49746950250304267,-0.26546258981091025,-0.307818000977477,-1.9745874082810262,4.921431591770853,-6.896019000051879,0.0,0.0,False,7,RP,RP 7
Dylan Smith,DET,1.37201,1.09797,0.0,4.04842,19.4996,0.0,0.0,0.918483,0.0,22.7352,98.0813,21.0002,11.1161,10.2268,2.66184,9.44336,0.26985,1.47846,19.4849,7.71335,3.73828,2.06334,1.05372,0.198661,0.096281,0.1023798286914825,0.24094,1.33905,0.282073,0.723414,,,4.38429,-0.00305634,0.090848,999.0,1.59983,0.78549,1.12486,1.59983,-0.78549,3.50018,90.70000000000002,3.9434782608695658,88,3.8260869565217392,,,,,,,,,,,,,,,,,,,Dylan Smith,30145,681916,RP,1.37201,0.918483,0.23131377198280775,-1.1246790857374176,-0.6048960376146696,-0.5023341334265936,-0.7812201720830956,0.05819666876289308,-0.1483044664179547,-2.1302050405342485,4.921431591770853,-7.051636632305101,0.0,0.0,False,7,RP,RP 7
Hunter Bigge,TBR,1.4479,1.89459,0.0,4.15507,42.0676,0.0,0.325228,5.56627,2.05714,44.3791,189.452,40.4201,22.2703,20.4887,6.38675,17.905,0.634269,1.98418,44.5967,9.04413,3.6311,2.49074,1.29522,0.235398,0.0945091,0.1408887580037117,0.238378,1.31425,0.287008,0.730096,,,4.3407,-0.00349981,0.101346,999.0,2.23324,2.00584,0.842477,2.23324,-2.00584,3.8767,201.8,4.586363636363637,196,4.454545454545454,,,,,,,,,,,,,,,,,,,Hunter Bigge,26259,685801,RP,1.4479,5.891498,-0.07446670105377176,-1.0946578670013634,-0.5937552104311246,0.1407277743392077,-0.22667280225770772,-0.018735217959325538,-0.14434575421077606,-0.9326529388371837,4.921431591770853,-5.854084530608037,0.0,0.0,False,7,RP,RP 7
Grant Holman,ARI,1.55593,1.5406,0.0,4.31744,21.7712,0.141113,0.0,1.9719,1.84796,22.0648,95.811,21.4772,11.5053,10.5848,2.57983,9.05661,0.434675,1.06847,19.0652,7.77648,3.69409,2.10511,1.05228,0.198988,0.0945258,0.1044618263840675,0.250651,1.38382,0.295083,0.706802,,,4.30363,-0.00481878,-0.0264284,999.0,1.28061,0.449811,1.06987,1.28061,-0.449811,3.5735,87.30000000000001,3.9681818181818183,87,3.9545454545454546,,,,,,,,,,,,,,,,,,,Grant Holman,30002,680880,RP,1.55593,1.9719,-0.4350679212830191,-2.0794641575609134,-0.5778961570559976,-0.36611649770803517,-0.7904884655194768,-0.10945956000471053,-0.2742060612962565,-2.24510397160614,4.921431591770853,-7.166535563376993,0.0,0.0,False,7,RP,RP 7
J.P. France,HOU,1.50346,1.42869,0.0,4.55997,13.1642,1.33782,0.0,0.76053,0.0,21.4008,92.0722,19.3023,11.7858,10.843,2.83118,9.77646,0.261035,0.717191,18.7227,7.87373,4.11145,1.91507,1.19064,0.203348,0.106183,0.0971649736166,0.23661,1.35877,0.274406,0.688547,,,4.57626,-0.00541394,-0.0654741,999.0,1.73097,-0.736149,1.06786,1.73097,0.736149,3.57618,78.1,3.7190476190476183,75,3.5714285714285716,,,,,,,,,,,,,,,,,,,J.P. France,21212,641585,RP,1.50346,0.76053,-0.998705636570178,-1.4806959112763132,-0.585598874177102,-0.522759078357854,-0.798051940625411,-0.2512662373056989,-0.19525020055396472,-2.5235053511413885,4.921431591770853,-7.444936942912241,0.0,0.0,False,7,RP,RP 7
Josh Fleming,TOR,0.435473,0.245931,0.0,4.46324,5.6864,0.0,0.00558242,0.0,0.183936,9.65053,41.9184,10.1961,5.202,4.78584,1.03509,3.25272,0.115667,0.386563,5.44117,5.07439,3.03346,1.67281,0.965316,0.129804,0.0775964,0.0522072613239288,0.266362,1.39359,0.288056,0.687253,,,4.53316,-0.00548118,0.0126627,999.0,1.28638,-0.468487,1.3338,1.28638,0.468487,3.2216,36.7,3.67,38,3.8,,,,,,,,,,,,,,,,,,,Josh Fleming,20418,676596,RP,0.435473,0.00558242,-0.34662940585817353,-1.0036803122242817,-0.7423818311051921,-0.6203815530654458,-1.0913498136873574,-0.08720914687996044,-0.1323491074443087,-2.8688376660956973,4.921431591770853,-7.79026925786655,0.0,0.0,False,7,RP,RP 7
Eric Cerantola,KCR,0.645922,0.824872,0.0,4.49756,11.6599,0.0,0.0,0.962104,0.0,12.3905,54.8023,11.3599,6.73031,6.19188,1.41874,6.57444,0.25409,0.8117,12.1673,8.83792,4.77544,1.8507,1.03052,0.222022,0.119966,0.10205589979887,0.239578,1.44743,0.293855,0.702531,,,4.44803,-0.00647842,-0.0740491,999.0,1.03277,1.02437,1.22791,1.03277,-1.02437,3.36279,51.90000000000001,4.325000000000001,51,4.25,,,,,,,,,,,,,,,,,,,Eric Cerantola,sa3017914,672021,RP,0.645922,0.962104,-0.4922926336362573,-1.9557871846224981,-0.711487432107302,-0.49669349017925735,-0.9428157499960395,-0.12385683346286305,-0.2578975447492513,-2.6904352449191435,4.921431591770853,-7.611866836689996,0.0,0.0,False,7,RP,RP 7
Jake Bloss,TOR,0.285269,0.685741,0.131323,4.55722,8.75189,0.218656,0.0,0.895775,0.0,9.92856,42.7884,9.78421,5.46457,5.02741,1.46835,3.91755,0.174994,0.194516,8.68939,7.87672,3.55116,2.21807,1.33102,0.203078,0.0915563,0.1115219742059707,0.252977,1.38003,0.291595,0.707293,,,4.54983,-0.00738539,0.0126596,999.0,0.826927,-0.739534,1.31616,0.826927,0.739534,3.24512,45.7,4.57,47,4.7,,,,,,,,,,,,,,,,,,,Jake Bloss,33168,814005,RP,0.41659199999999996,0.895775,-0.4603065625128594,-0.8980781194750482,-0.7451536054898609,-0.5052705110167569,-1.0196189199396284,-0.11580939741857482,-0.1184240002320835,-2.657098190972744,4.921431591770853,-7.578529782743597,0.0,0.0,False,7,RP,RP 7
Gunnar Hoglund,ATH,2.04459,2.9416,2.26081,4.89445,20.8438,5.80253,0.0,0.73701,0.740292,48.1152,207.25,49.4142,28.4417,26.1664,8.23995,15.7278,0.51627,2.09235,37.4788,7.01046,2.9419,2.38297,1.54129,0.180839,0.0758882,0.1049508452415466,0.260858,1.35388,0.286508,0.684629,,,4.91466,-0.00754775,0.0269605,999.0,1.20568,-0.637979,0.652831,1.20568,0.637979,4.12956,153.40000000000006,3.195833333333334,160,3.3333333333333335,,,,,,,,,,,,,,,,,,,Gunnar Hoglund,31318,680684,RP,4.305400000000001,0.73701,-4.033573556348429,-3.093554463302408,-0.1742676142131767,-0.5258004558865065,-0.38385837731326444,-1.0148143890326584,-0.40792787012139636,-2.4848501178488602,4.921431591770853,-7.406281709619713,0.0,0.0,False,7,RP,RP 7
Hogan Harris,ATH,2.72117,2.97286,0.175745,4.23577,53.7626,0.240335,11.4773,10.455,2.46619,62.7272,272.76,57.9419,32.0891,29.522,7.52524,29.2039,1.71514,2.85029,60.1037,8.62359,4.19014,2.05807,1.07971,0.220353,0.107068,0.1132853403687477,0.240716,1.38928,0.291296,0.718658,,,4.3114,-0.00782805,0.0939739,681.0,1.40089,-1.0747,1.04517,1.40089,1.0747,3.60645,336.00000000000006,5.333333333333334,330,5.238095238095238,,,,,,,,,,,,,,,,,,,Hogan Harris,21520,663687,RP,2.896915,21.932299999999998,-0.6677038337942843,-6.2539975577460405,-0.38103646354267323,2.21496819714378,0.11577043414439385,-0.16798886860021278,-0.8246759298209794,1.0412134508933462,4.921431591770853,-3.8802181408775067,0.0,0.0,False,7,RP,RP 7
