Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Collin Snider","SEA",3,3,0,3.71304,65,0,3,12,,65,283,56,29,27,7,29,,3,66,9.115,4.02047,2.26715,0.99734,0.232617,0.102603,0.1300135776400566,0.224271,1.31207,0.275889,0.744615,,,4.06748,0.124163,0.39494,731.02001953125,,,,,,,348.29999999999995,5.358461538461538,333,5.123076923076923,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
"Andrew Walters","CLE",3,3,0,3.66974,52,0,0,5,,52,221,42,23,21,6,24,,3,61,10.491,4.21064,2.49155,1.06133,0.274874,0.110322,0.16455136239528656,0.215354,1.26993,0.280291,0.746338,,,3.91697,0.12412,0.166163,999,,,,,,,262.8,5.053846153846154,243,4.673076923076923,,,,,,,,,,,,,,,,,,,"Andrew Walters","33834",689958
"Emerson Hancock","SEA",1,1,3,4.53412,20,6,0,1,,51,221,50,28,26,7,18,,2,36,6.38285,3.12654,2.0415,1.28368,0.16288,0.0797842,0.0830954909324646,0.25099,1.34168,0.273878,0.693024,,,4.78044,0.1234,0.102508,727.8300170898438,,,,,,,177.30000000000007,3.4764705882352955,180,3.5294117647058822,,,,,,,,,,,,,,,,,,,"Emerson Hancock","27470",676106
"Angel Perdomo","ATL",3,3,0,3.36798,54,0,0,7,,54,229,41,22,20,6,26,,3,70,11.675,4.3329,2.69449,0.99777,0.30621,0.113643,0.19256681203842163,0.204635,1.23983,0.281779,0.766259,,,3.60406,0.122086,0.177913,999,,,,,,,300.20000000000005,5.55925925925926,273,5.055555555555555,,,,,,,,,,,,,,,,,,,"Angel Perdomo","17759",622780
"Erik Swanson","TOR",3,3,0,4.04604,60,0,0,13,,60,254,54,29,27,8,22,,3,57,8.56309,3.37374,2.53816,1.1522,0.224753,0.0885497,0.1362033411860466,0.236406,1.27632,0.282926,0.715806,,,4.18832,0.120401,0.161312,744.4299926757812,,,,,,,296.20000000000005,4.936666666666667,287,4.783333333333333,,,,,,,,,,,,,,,,,,,"Erik Swanson","16587",657024
"Jhony Brito","SDP",1,1,2,4.10609,35,2,0,1,,43,182,41,21,19,5,14,,2,33,6.973,2.97474,2.34407,1.02989,0.181904,0.0776018,0.10430264472961426,0.24774,1.29292,0.283081,0.701515,,,4.22822,0.119994,0.108893,748.469970703125,,,,,,,172.1,4.002325581395349,172,4,,,,,,,,,,,,,,,,,,,"Jhony Brito","25386",666745
"Tristan Beck","SFG",3,2,2,4.06677,52,2,0,4,,57,244,56,28,26,7,17,,2,48,7.59308,2.60347,2.91652,1.11446,0.198136,0.0679358,0.1302000880241394,0.249091,1.26724,0.288693,0.707305,,,4.08471,0.119548,0.0460124,750.6199951171875,,,,,,,245.09999999999994,4.299999999999999,249,4.368421052631579,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Dane Dunning","TEX",3,3,3,4.70527,63,3,0,5,,79,341,81,45,42,11,28,,4,65,7.34111,3.2197,2.28006,1.25055,0.189919,0.0832956,0.10662351548671722,0.260781,1.37268,0.29823,0.680441,,,4.55033,0.117747,-0.106085,744.1099853515625,,,,,,,292.70000000000005,3.705063291139241,306,3.8734177215189876,,,,,,,,,,,,,,,,,,,"Dane Dunning","19409",641540
"Eduard Bazardo","SEA",3,2,0,3.16877,50,0,0,1,,50,210,41,19,18,5,17,,2,54,9.76135,3.06782,3.18185,0.947146,0.258237,0.0811593,0.17707737535238266,0.214261,1.15832,0.27128,0.765359,,,3.51974,0.114745,0.149192,999,,,,,,,256.9,5.138,240,4.8,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Ronny Henriquez","MIA",3,2,0,4.01082,50,0,0,4,,50,216,49,24,22,5,18,,2,44,7.85323,3.20514,2.4502,0.910402,0.201986,0.0824367,0.11954965442419052,0.250738,1.33865,0.299297,0.711683,,,3.94077,0.114337,0.128316,999,,,,,,,225.1,4.502,229,4.58,,,,,,,,,,,,,,,,,,,"Ronny Henriquez","24094",678692
"Sam Aldegheri","LAA",1,1,1,4.76252,3,3,0,0,,18,80,17,11,10,3,9,,1,17,8.10707,4.31315,1.87962,1.32611,0.206937,0.110096,0.09684181213378906,0.245172,1.41679,0.284665,0.692951,,,4.86711,0.111702,0.0310559,748.3400268554688,,,,,,,56.10000000000001,3.116666666666667,55,3.0555555555555554,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Jacob Misiorowski","MIL",2,2,3,4.08692,40,3,0,1,,54,240,43,27,25,6,35,,3,60,9.972,5.75104,1.73395,1.06421,0.251094,0.14481,0.10628311336040497,0.214215,1.43552,0.272174,0.739811,,,4.57087,0.111525,0.191353,999,,,,,,,224,4.148148148148148,202,3.740740740740741,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","sa3020644",694819
"Julian Merryweather","CHC",3,3,0,3.6663,52,0,0,4,,52,223,44,23,21,6,23,,2,57,9.79318,3.89929,2.51153,1.00255,0.253735,0.101028,0.15270677208900452,0.22363,1.28474,0.283774,0.743991,,,3.88105,0.109985,0.168997,999,,,,,,,251.6,4.838461538461538,237,4.5576923076923075,,,,,,,,,,,,,,,,,,,"Julian Merryweather","16703",657240
"Andrew Chafin",,2,2,0,4.06456,45,0,0,0,,45,194,39,22,20,6,21,,2,50,9.95507,4.25645,2.33882,1.12934,0.256001,0.109457,0.14654382318258286,0.229298,1.34395,0.290428,0.728155,,,4.15195,0.109419,0.165678,999,,,,,,,188.79999999999998,4.195555555555555,178,3.9555555555555557,,,,,,,,,,,,,,,,,,,"Andrew Chafin","12988",605177
"José Suarez","LAA",3,3,3,4.34455,62,2,0,10,,67,290,64,35,32,10,25,,3,63,8.4358,3.32969,2.53351,1.31011,0.217759,0.0859517,0.13180748373270035,0.242823,1.31423,0.284657,0.708719,,,4.43119,0.107432,-0.0119706,999,,,,,,,288.4,4.304477611940298,287,4.2835820895522385,,,,,,,,,,,,,,,,,,,"Jose Suarez","19911",660761
"Ryan Zeferjahn","LAA",3,3,0,3.83561,61,0,1,12,,61,269,50,28,26,8,33,,3,68,10.0325,4.91041,2.04311,1.11765,0.252781,0.123724,0.12905732542276382,0.212983,1.35748,0.267271,0.753618,,,4.3451,0.107199,0.40915,728.6599731445312,,,,,,,304.0000000000001,4.983606557377051,282,4.622950819672131,,,,,,,,,,,,,,,,,,,"Ryan Zeferjahn","25420",666171
"Jacob Waguespack","TBR",2,2,2,4.03331,46,2,0,1,,51,220,47,25,23,6,20,,2,52,9.05501,3.53947,2.55829,1.09085,0.234475,0.091653,0.14282222092151642,0.239089,1.31407,0.29354,0.720563,,,4.04879,0.106835,-0.0131457,999,,,,,,,223.40000000000003,4.3803921568627455,219,4.294117647058823,,,,,,,,,,,,,,,,,,,"Jacob Waguespack","18318",621097
"Nic Enright","CLE",2,2,0,3.38738,46,0,0,1,,46,193,39,19,17,6,14,,2,51,9.89734,2.81209,3.51956,1.12382,0.262315,0.0745305,0.18778440356254578,0.21869,1.15155,0.273404,0.758107,,,3.65648,0.106799,0.118541,999,,,,,,,223.20000000000002,4.852173913043479,210,4.565217391304348,,,,,,,,,,,,,,,,,,,"Nic Enright","sa3010299",663671
"Keegan Thompson","CHC",3,3,0,3.837,66,0,0,13,,66,282,56,31,28,8,30,,3,70,9.55785,4.15035,2.3029,1.04353,0.248549,0.107929,0.14062054455280304,0.2243,1.30522,0.281651,0.734603,,,4.07862,0.106544,0.216381,999,,,,,,,337.4000000000001,5.112121212121213,319,4.833333333333333,,,,,,,,,,,,,,,,,,,"Keegan Thompson","19795",624522
"Carson Palmquist","COL",1,1,1,5.01561,3,3,0,0,,17,78,17,11,10,3,9,,1,16,8.5466,4.55141,1.87779,1.44856,0.211027,0.112381,0.09864655137062073,0.250125,1.49186,0.291378,0.697321,,,5.03178,0.105156,0.092479,999,,,,,,,46.7,2.7470588235294118,48,2.823529411764706,,,,,,,,,,,,,,,,,,,"Carson Palmquist","sa3020473",687223
"Carlos Rodriguez","MIL",1,1,2,4.23142,15,3,0,1,,27,114,23,14,12,4,11,,1,23,7.92021,3.79445,2.08732,1.28118,0.205339,0.0983745,0.10696417093276978,0.23063,1.30189,0.264067,0.715019,,,4.66357,0.105022,0.245411,999,,,,,,,104.80000000000003,3.8814814814814826,97,3.5925925925925926,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Joe Boyle","TBR",2,2,2,3.97513,31,3,0,1,,44,196,34,21,20,4,32,,3,52,10.5706,6.41974,1.64658,0.871029,0.265044,0.160967,0.1040772795677185,0.212002,1.48925,0.284313,0.743737,,,4.3895,0.104205,0.134891,652.02001953125,,,,,,,191.00000000000003,4.340909090909092,171,3.8863636363636362,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"Tyler Gilbert","CHW",3,3,0,4.19933,51,0,0,4,,51,219,51,26,24,7,15,,2,44,7.68476,2.72825,2.81673,1.15134,0.198958,0.0706344,0.1283237412571907,0.252184,1.29804,0.292565,0.704612,,,4.16137,0.10341,0.00491385,999,,,,,,,211.70000000000007,4.150980392156864,217,4.254901960784314,,,,,,,,,,,,,,,,,,,"Tyler Gilbert","17964",656457
"Scott Barlow","CIN",3,3,0,3.87847,58,0,0,7,,58,249,49,27,25,7,27,,3,64,10.0072,4.15643,2.40765,1.09115,0.259,0.107574,0.15142595767974854,0.2244,1.31065,0.285384,0.736224,,,4.05011,0.102478,0.129417,744.6199951171875,,,,,,,281.70000000000005,4.856896551724139,265,4.568965517241379,,,,,,,,,,,,,,,,,,,"Scott Barlow","14993",605130
"Kody Funderburk","MIN",3,2,0,3.53255,48,0,0,1,,48,207,43,21,19,4,19,,2,49,9.23969,3.63111,2.54459,0.824747,0.23806,0.0935552,0.1445043683052063,0.230839,1.295,0.29152,0.742517,,,3.65544,0.101672,0.0900265,999,,,,,,,233.20000000000005,4.858333333333334,227,4.729166666666667,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Dillon Tate",,2,2,0,4.07436,36,0,0,0,,36,154,35,18,16,4,12,,2,30,7.41083,3.07626,2.40904,0.994298,0.192489,0.0799029,0.1125861331820488,0.248681,1.30953,0.289853,0.705778,,,4.11491,0.100497,0.0870959,999,,,,,,,144.20000000000005,4.005555555555556,146,4.055555555555555,,,,,,,,,,,,,,,,,,,"Dillon Tate","17796",622253
"Patrick Sandoval","BOS",0,0,1,4.39291,10,2,0,1,,15,64,15,8,7,2,6,,1,14,8.03218,3.55185,2.2614,0.94736,0.213689,0.0944937,0.11919484287500381,0.25829,1.3597,0.313953,0.681817,,,4.07042,0.09965,0.0589508,748.530029296875,,,,,,,58.400000000000006,3.8933333333333335,60,4,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Adam Ottavino","BOS",2,2,0,3.38798,44,0,0,1,,44,189,36,18,17,5,18,,2,49,9.96207,3.70994,2.68524,0.970753,0.258276,0.0961835,0.16209238022565842,0.215846,1.23817,0.274939,0.760707,,,3.73233,0.0934461,0.156378,999,,,,,,,212.50000000000003,4.829545454545455,197,4.4772727272727275,,,,,,,,,,,,,,,,,,,"Adam Ottavino","1247",493603
"Cooper Criswell","BOS",1,1,1,4.59945,23,2,0,1,,28,121,31,16,14,3,8,,1,21,6.61861,2.53252,2.61345,1.07239,0.172115,0.0658575,0.10625769197940826,0.273979,1.36328,0.311136,0.672903,,,4.21641,0.0931967,0.0258187,748.0900268554688,,,,,,,108.70000000000002,3.8821428571428576,120,4.285714285714286,,,,,,,,,,,,,,,,,,,"Cooper Criswell","24975",681867
"Yuki Matsui","SDP",3,3,0,3.85878,56,0,0,9,,56,236,47,26,24,7,23,,3,59,9.46877,3.73514,2.53505,1.16984,0.249178,0.0982931,0.15088512748479843,0.222989,1.25361,0.274803,0.732822,,,4.13671,0.0931351,0.155037,725.2100219726562,,,,,,,282.1000000000001,5.037500000000001,265,4.732142857142857,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Lou Trivino","SFG",3,3,0,3.90442,56,0,0,10,,56,245,52,27,24,6,23,,3,56,8.99484,3.75755,2.3938,0.969724,0.22813,0.0953002,0.1328297182917595,0.238689,1.35211,0.294422,0.73113,,,3.9644,0.091757,0.116341,999,,,,,,,279.4000000000001,4.989285714285716,276,4.928571428571429,,,,,,,,,,,,,,,,,,,"Lou Trivino","15043",642152
"Jalen Beeks",,2,2,0,4.18957,40,0,0,0,,40,174,39,20,19,4,16,,2,35,7.95824,3.6299,2.19241,0.98438,0.203456,0.0927999,0.11065566539764404,0.249311,1.37457,0.296982,0.709107,,,4.17116,0.0916998,0.0967732,999,,,,,,,161.4,4.035,164,4.1,,,,,,,,,,,,,,,,,,,"Jalen Beeks","17192",656222
"Ryan Gusto","HOU",1,1,2,4.60818,27,3,0,1,,43,188,43,24,22,6,16,,2,34,7.05101,3.38325,2.0841,1.28134,0.180795,0.0867499,0.09404521435499191,0.252383,1.36307,0.282961,0.690726,,,4.71648,0.088088,0.0195314,999,,,,,,,150.59999999999997,3.502325581395348,155,3.604651162790698,,,,,,,,,,,,,,,,,,,"Ryan Gusto","sa3011818",687473
"Graham Ashcraft","CIN",3,3,0,4.39077,53,0,0,4,,53,228,54,28,26,7,17,,2,42,7.16935,2.88585,2.48431,1.13508,0.185173,0.0745371,0.11063607782125473,0.257986,1.33639,0.295115,0.692811,,,4.30691,0.0874538,0.0595756,726.7000122070312,,,,,,,208.70000000000002,3.937735849056604,217,4.09433962264151,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Max Lazar","PHI",3,2,0,4.18576,50,0,0,4,,50,213,49,25,23,6,16,,2,43,7.82043,2.87376,2.72133,1.11504,0.203976,0.0749545,0.12902120500802994,0.251142,1.29801,0.294338,0.702531,,,4.12814,0.0873655,0.0518895,999,,,,,,,216.79999999999998,4.335999999999999,220,4.4,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Justin Topa","MIN",3,2,0,3.74536,50,0,0,1,,50,214,47,23,21,5,18,,2,47,8.46545,3.2367,2.61546,0.880161,0.219768,0.0840265,0.13574110716581345,0.240767,1.29266,0.294425,0.725188,,,3.77097,0.0869915,0.0582644,999,,,,,,,224.3,4.486000000000001,223,4.46,,,,,,,,,,,,,,,,,,,"Justin Topa","15145",623437
"Tim Mayza","PIT",3,3,0,4.22904,55,0,0,4,,55,238,56,28,26,5,20,,2,45,7.35986,3.20218,2.29839,0.899733,0.188979,0.0822222,0.10675634443759918,0.260025,1.37668,0.306118,0.69818,,,4.03415,0.086552,0.0601711,999,,,,,,,239.9,4.361818181818182,250,4.545454545454546,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"Nate Pearson","CHC",3,3,0,3.47344,54,0,0,7,,54,229,44,23,21,6,22,,2,61,10.128,3.61079,2.80493,1.05749,0.265363,0.0946058,0.17075716704130173,0.215652,1.21924,0.274669,0.75631,,,3.78554,0.0852685,0.118922,655.1300048828125,,,,,,,289.4,5.359259259259259,270,5,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Jonathan Loáisiga","NYY",2,2,0,3.54704,44,0,0,1,,44,183,38,19,17,5,15,,2,40,8.08244,3.02345,2.67325,0.931127,0.215924,0.0807721,0.13515222817659378,0.228239,1.19862,0.273276,0.728958,,,3.85346,0.0847376,0.0944374,999,,,,,,,198.3,4.506818181818182,188,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Chase Silseth","LAA",2,2,2,4.25556,48,2,0,1,,52,224,49,27,25,7,21,,2,47,8.07319,3.6035,2.24037,1.12953,0.210605,0.0940044,0.11660055071115494,0.242899,1.32645,0.286937,0.703897,,,4.34416,0.0840615,0.0571987,732.6599731445312,,,,,,,200.30000000000004,3.851923076923078,198,3.8076923076923075,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Valente Bellozo","MIA",1,2,4,5.18195,29,8,0,1,,64,280,69,40,37,10,22,,3,44,6.1439,3.13025,1.96275,1.45953,0.156288,0.0796271,0.07666119188070297,0.269776,1.42008,0.290782,0.663188,,,5.08913,0.0831381,0.00327015,749.3400268554688,,,,,,,188.20000000000002,2.9406250000000003,207,3.234375,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Brady Basso","ATH",2,2,2,4.0717,43,2,0,1,,47,201,46,23,21,6,14,,2,42,7.95512,2.57841,3.08528,1.18036,0.208922,0.0677159,0.1412065550684929,0.246674,1.24899,0.287977,0.708536,,,4.09018,0.082803,0.0483036,746.6199951171875,,,,,,,194.4,4.136170212765958,197,4.191489361702128,,,,,,,,,,,,,,,,,,,"Brady Basso","25582",669620
"José Quijada","LAA",3,3,0,4.05454,62,0,0,12,,62,266,50,31,28,8,32,,3,70,10.1718,4.62359,2.19998,1.21785,0.263431,0.119742,0.14368833601474762,0.217453,1.32402,0.274295,0.733288,,,4.35733,0.0826621,0.116016,750.4500122070312,,,,,,,313.4,5.054838709677419,289,4.661290322580645,,,,,,,,,,,,,,,,,,,"Jose Quijada","19200",650671
"Abner Uribe","MIL",3,2,0,3.33363,49,0,0,1,,49,209,37,20,18,4,28,,3,55,10.1789,5.16262,1.97165,0.703032,0.26549,0.134654,0.13083654642105103,0.207434,1.32751,0.278641,0.757664,,,3.79703,0.0825921,0.155079,621.2100219726562,,,,,,,238.20000000000005,4.861224489795919,214,4.36734693877551,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Mike Burrows","PIT",1,1,2,4.27303,35,2,0,1,,42,178,39,22,20,5,17,,2,35,7.55478,3.57944,2.1106,1.11461,0.196802,0.0932444,0.10355731099843979,0.243617,1.32865,0.282393,0.701212,,,4.42967,0.0821797,0.182276,746.0900268554688,,,,,,,164.9,3.9261904761904765,162,3.857142857142857,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Brenan Hanifee","DET",2,2,0,3.75568,44,0,0,1,,44,186,43,20,18,4,13,,2,36,7.45991,2.602,2.86699,0.837152,0.196079,0.0683919,0.12768703699111938,0.248782,1.2583,0.294626,0.711406,,,3.71253,0.0820938,0.0556336,999,,,,,,,195.60000000000002,4.445454545454546,199,4.5227272727272725,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Joely Rodríguez","BOS",2,2,0,4.37928,33,0,0,0,,33,144,34,18,16,4,13,,2,29,8.03356,3.55172,2.26188,0.986137,0.204558,0.0904374,0.11412093788385391,0.259456,1.41223,0.310983,0.699675,,,4.13045,0.080864,-0.0898427,999,,,,,,,119.60000000000005,3.624242424242426,126,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Joely Rodriguez","11487",570257
"Brant Hurter","DET",2,2,0,3.83537,46,0,1,1,,46,193,45,21,20,5,13,,2,38,7.42066,2.46085,3.01548,0.89721,0.196314,0.0651019,0.1312118098139763,0.250869,1.24802,0.295509,0.706003,,,3.75877,0.0792617,0.0552822,536.8499755859375,,,,,,,201.90000000000003,4.38913043478261,205,4.456521739130435,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Tim Hill","NYY",3,3,0,4.20646,63,0,0,12,,63,275,65,32,29,6,21,,3,41,5.84655,3.04103,1.92256,0.860325,0.148821,0.077408,0.07141327112913132,0.257598,1.36367,0.287371,0.693736,,,4.25891,0.0776811,0.0227478,999,,,,,,,281.40000000000003,4.466666666666667,295,4.682539682539683,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Franco Aleman","CLE",2,2,0,3.5705,39,0,0,1,,39,167,34,17,15,4,15,,2,42,9.71235,3.54325,2.74108,0.948789,0.251802,0.0918621,0.15993960946798325,0.227454,1.26841,0.289088,0.745084,,,3.6987,0.077485,0.0721105,999,,,,,,,188.00000000000003,4.820512820512821,180,4.615384615384615,,,,,,,,,,,,,,,,,,,"Franco Aleman","sa3018178",680916
"Yosver Zulueta","CIN",2,2,0,3.89752,46,0,0,1,,46,204,41,22,20,4,25,,2,48,9.38882,4.87959,1.9241,0.820563,0.235232,0.122255,0.11297637224197388,0.232528,1.43514,0.296316,0.735869,,,4.04899,0.0765436,0.085503,999,,,,,,,203.60000000000005,4.426086956521741,197,4.282608695652174,,,,,,,,,,,,,,,,,,,"Yosver Zulueta","27765",691172
"Joe Jiménez","ATL",1,1,0,3.33728,27,0,0,1,,27,112,22,11,10,3,9,,1,32,10.6504,2.94598,3.61523,1.074,0.286091,0.0791349,0.20695583522319794,0.217053,1.14477,0.283395,0.756636,,,3.46197,0.0746751,0.0889567,743.0599975585938,,,,,,,143.7,5.322222222222222,134,4.962962962962963,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Hans Crouse","LAA",3,3,0,3.892,56,0,0,7,,56,241,45,26,24,8,28,,3,69,11.044,4.48878,2.46036,1.20683,0.285138,0.115893,0.16924545168876648,0.214074,1.30258,0.279791,0.744724,,,4.10148,0.0722371,0.0769346,999,,,,,,,272.0000000000001,4.857142857142859,249,4.446428571428571,,,,,,,,,,,,,,,,,,,"Hans Crouse","22192",668968
"Dauri Moreta","PIT",2,2,0,3.61033,42,0,0,1,,42,178,35,18,17,5,17,,2,46,9.92574,3.595,2.76098,1.09263,0.260225,0.0942509,0.16597440838813782,0.219659,1.2325,0.277098,0.747609,,,3.87576,0.0719586,0.11864,999,,,,,,,197.3,4.697619047619048,184,4.380952380952381,,,,,,,,,,,,,,,,,,,"Dauri Moreta","21101",664294
"Sean Reid-Foley","NYM",3,2,0,3.61641,49,0,0,4,,49,212,39,22,20,5,27,,3,53,9.78958,4.93936,1.98195,0.852543,0.25141,0.126849,0.12456014752388,0.215503,1.35178,0.278447,0.748794,,,4.02418,0.0714021,0.129749,999,,,,,,,231.70000000000002,4.728571428571429,212,4.326530612244898,,,,,,,,,,,,,,,,,,,"Sean Reid-Foley","17034",656887
"Robert Stephenson","LAA",2,2,0,3.52099,32,0,0,1,,32,132,25,14,13,4,12,,1,37,10.3896,3.28502,3.16272,1.19314,0.279086,0.0882424,0.19084367156028748,0.21283,1.15825,0.270751,0.751506,,,3.80875,0.0713583,0.0704202,702.3200073242188,,,,,,,161.60000000000002,5.050000000000001,147,4.59375,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Josh Winckowski","BOS",3,3,0,4.12306,55,0,0,7,,55,236,55,28,25,6,18,,2,46,7.60696,2.93866,2.58858,0.945562,0.197091,0.0761386,0.12095250189304352,0.256633,1.33196,0.30341,0.701845,,,3.95379,0.0707337,0.0317864,999,,,,,,,250.2,4.549090909090909,257,4.672727272727273,,,,,,,,,,,,,,,,,,,"Josh Winckowski","22387",670174
"Thomas Harrington","PIT",1,1,1,4.4004,2,2,0,0,,7,30,7,4,4,1,2,,0,6,6.80638,2.58066,2.63745,1.25075,0.183956,0.0697477,0.11420853435993195,0.251599,1.23852,0.281473,0.674834,,,4.44512,0.0688425,0.046934,580.739990234375,,,,,,,27.3,3.9,28,4,,,,,,,,,,,,,,,,,,,"Thomas Harrington","sa3020752",802419
"Luis García","LAD",2,2,0,3.92413,33,0,0,1,,33,143,33,16,14,3,12,,1,31,8.35459,3.14427,2.65708,0.869462,0.21481,0.0808444,0.13396599888801575,0.251482,1.33691,0.307007,0.71625,,,3.7493,0.0681619,0.0151606,999,,,,,,,148.50000000000006,4.500000000000002,153,4.636363636363637,,,,,,,,,,,,,,,,,,,"Luis Garcia","6984",472610
"Nick Sandlin","TOR",3,3,0,3.97161,59,0,0,12,,59,249,49,28,26,8,26,,3,62,9.41082,4.01346,2.34481,1.17164,0.247764,0.105664,0.14209908992052078,0.223314,1.2782,0.275213,0.72651,,,4.24798,0.067584,0.162427,750.8699951171875,,,,,,,295.80000000000007,5.0135593220339,276,4.677966101694915,,,,,,,,,,,,,,,,,,,"Nick Sandlin","20517",680704
"Riley O'Brien","STL",3,3,0,3.8589,51,0,0,4,,51,223,46,24,22,5,26,,3,52,9.09223,4.50623,2.0177,0.829047,0.231043,0.114508,0.11653511971235275,0.233714,1.39379,0.294591,0.731708,,,3.99715,0.0674186,0.10342,999,,,,,,,229.30000000000004,4.49607843137255,223,4.372549019607843,,,,,,,,,,,,,,,,,,,"Riley O'Brien","20348",676617
"Héctor Neris",,3,3,0,4.09272,55,0,0,0,,55,235,48,27,25,7,24,,3,57,9.31833,3.88114,2.40092,1.22041,0.242665,0.101071,0.14159344881772995,0.228933,1.29844,0.279552,0.723219,,,4.29451,0.0672273,0.189862,741.3400268554688,,,,,,,229.09999999999997,4.165454545454545,217,3.9454545454545453,,,,,,,,,,,,,,,,,,,"Hector Neris","11804",593576
"Alek Manoah","TOR",0,0,1,4.29454,10,2,0,1,,15,64,14,8,7,2,6,,1,14,8.02233,3.44316,2.32993,1.19312,0.213427,0.0916021,0.1218244656920433,0.241374,1.28743,0.283425,0.695438,,,4.39016,0.0669597,0.0238605,748.1099853515625,,,,,,,61.00000000000001,4.066666666666667,60,4,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Josh Sborz","TEX",2,2,0,3.67174,38,0,3,1,,38,161,32,17,16,5,16,,2,43,10.0836,3.70773,2.71961,1.09069,0.264094,0.0971073,0.16698671132326126,0.221086,1.24853,0.281389,0.744241,,,3.8768,0.0668562,0.0628716,999,,,,,,,187.5,4.934210526315789,176,4.631578947368421,,,,,,,,,,,,,,,,,,,"Josh Sborz","18323",622250
"Brusdar Graterol","LAD",1,1,0,3.25814,22,0,0,1,,22,91,19,9,8,2,6,,1,20,8.17957,2.45232,3.33544,0.808245,0.21972,0.0658743,0.1538454294204712,0.229603,1.15019,0.278996,0.736767,,,3.45719,0.0665768,0.0629006,999,,,,,,,111.80000000000001,5.081818181818182,107,4.863636363636363,,,,,,,,,,,,,,,,,,,"Brusdar Graterol","20367",660813
"Walter Pennington","TEX",2,2,0,3.88897,42,0,0,1,,42,181,39,20,18,4,17,,2,40,8.60869,3.64159,2.36399,0.897623,0.22151,0.0937016,0.12780848145484924,0.241561,1.33865,0.296861,0.722835,,,3.90467,0.0659854,0.0315823,999,,,,,,,187.20000000000002,4.457142857142857,185,4.404761904761905,,,,,,,,,,,,,,,,,,,"Walter Pennington","27624",679156
"Landon Knack","LAD",2,2,2,4.18118,38,2,0,1,,42,182,39,22,20,7,14,,2,40,8.49941,2.96863,2.86308,1.41068,0.221025,0.0771984,0.14382661134004593,0.235173,1.24673,0.271709,0.719673,,,4.43725,0.0659116,0.0685738,595.8699951171875,,,,,,,159.30000000000004,3.7928571428571436,155,3.6904761904761907,,,,,,,,,,,,,,,,,,,"Landon Knack","27487",689017
"Tommy Nance","TOR",3,3,0,3.91352,54,0,0,7,,54,233,51,26,23,6,20,,2,50,8.3009,3.29601,2.51847,0.97882,0.213757,0.0848757,0.12888134270906448,0.242316,1.31197,0.291444,0.721763,,,3.97128,0.0646652,0.0210096,999,,,,,,,255.20000000000002,4.725925925925926,254,4.703703703703703,,,,,,,,,,,,,,,,,,,"Tommy Nance","19178",667297
"Hurston Waldrep","ATL",1,1,2,4.65731,18,3,0,1,,33,146,32,19,17,4,17,,2,29,7.72047,4.5413,1.70006,1.10075,0.195746,0.115141,0.0806054100394249,0.249972,1.46124,0.293071,0.694598,,,4.70675,0.064226,0.127055,672.7000122070312,,,,,,,116.80000000000005,3.539393939393941,118,3.5757575757575757,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
