Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nick Fortes","MIA",89,352,321,76,53,16,1,7,34,33,20,0,54,6,3,3,,3,1,0.238326,0.056074,0.152057,0.368769,0.29259,0.357117,0.28589,0.649707,0.118791,3.55477,0.264207,0.0785645,-0.447824,34.2949,-6.88139,79.468,-0.36926,-3.12592,-9.011662393808365,3.7490835189819336,0.667109,623.7899780273438,,,,,,,303.4,3.408988764,303.4,3.408988764,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Austin Hays","CIN",113,490,447,113,70,26,1,16,55,60,32,1,111,7,4,1,,5,2,0.252981,0.0645327,0.227057,0.284213,0.310725,0.422107,0.317452,0.732832,0.169126,3.55651,0.300819,-0.181094,-0.847231,60.1876,2.86832,96.859,-1.02832,-2.12598,-2.8687686920166016,-7.075976133346558,0.658163,435.54998779296875,,,,,,,538.2,4.762831858,538.2,4.762831858,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Ramón Laureano","BAL",47,203,183,43,27,9,1,7,24,24,14,0,57,5,1,0,,5,2,0.237292,0.0705969,0.279565,0.252524,0.30797,0.410421,0.312996,0.718391,0.173129,5.20545,0.302828,-0.0393621,-0.0313341,24.2068,0.460295,106.583,-0.0706962,-0.769074,1.458346039056778,-1.9440742135047913,0.648727,576.1500244140625,,,,,,,216.3,4.602127659,216.3,4.602127659,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Alex Jackson","NYY",39,154,139,30,16,6,0,7,17,20,11,0,47,2,1,0,,1,0,0.213212,0.0697413,0.308141,0.22633,0.278201,0.406865,0.296884,0.685067,0.193653,3.29315,0.267743,-0.0902299,-0.183117,16.3242,-1.6436,92.6187,-0.273347,-0.317562,-1.5706073641777039,2.682437539100647,0.643644,748.3599853515625,,,,,,,153.1,3.925641025,153.1,3.925641025,,,,,,,,,,,,,,,,,,,"Alex Jackson","17276",656577
"Taylor Walls","TBR",57,245,213,45,30,9,1,4,27,20,29,0,61,1,2,1,,12,3,0.209123,0.11753,0.246998,0.475836,0.304333,0.324011,0.282859,0.628344,0.114889,6.21929,0.269504,0.364033,0.664021,23.2723,-5.38728,86.8096,1.02805,-1.34572,-2.669635772705078,0.7292788028717041,0.643095,717.719970703125,,,,,,,212.8,3.733333333,212.8,3.733333333,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Edmundo Sosa","PHI",41,175,160,40,26,8,1,5,22,19,8,0,41,5,1,1,,3,1,0.248644,0.0461239,0.234051,0.197068,0.303515,0.408628,0.309225,0.712142,0.159983,5.8748,0.302076,0.300676,-0.121915,20.3368,-0.134385,97.2066,0.17876,-0.0146671,-0.4057989716529846,0.7603328702971339,0.638484,528.530029296875,,,,,,,181.8,4.434146341,181.8,4.434146341,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"Eloy Jiménez","TBR",45,196,180,49,32,9,0,7,22,25,14,1,39,1,1,0,,1,0,0.270259,0.0709294,0.199621,0.35532,0.323548,0.448888,0.332626,0.772436,0.178629,2.56293,0.305494,-0.323442,-0.3283,26.4688,3.54109,121.817,-0.651742,-0.00442398,4.241022229194641,-4.704424268566072,0.626933,586.3800048828125,,,,,,,233.2,5.182222222,233.2,5.182222222,,,,,,,,,,,,,,,,,,,"Eloy Jimenez","17484",650391
"Carlos Narvaez","BOS",50,198,173,37,24,8,0,5,20,18,21,0,60,3,2,0,,2,1,0.212332,0.104812,0.30424,0.344504,0.304303,0.338227,0.287883,0.64253,0.125895,3.48004,0.29339,-0.065039,-0.169671,19.6482,-3.56025,80.4983,-0.23471,0.228758,-4.661824822425842,4.103757813572884,0.625419,739.6799926757812,,,,,,,177.4,3.548,177.4,3.548,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Tyrone Taylor","NYM",79,343,316,73,44,16,2,11,39,39,19,0,79,5,2,0,,9,3,0.230953,0.0566121,0.229155,0.247047,0.285228,0.396136,0.295646,0.681364,0.165183,5.71634,0.272109,0.240154,0.095746,36.1113,-4.0122,92.17,0.3359,-2.5002,-2.8756746351718903,-2.5752002745866776,0.616709,689.0399780273438,,,,,,,334.7,4.23670886,334.7,4.23670886,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Lenyn Sosa","CHW",79,343,323,80,54,15,0,10,32,37,14,0,74,2,3,1,,3,1,0.24613,0.0412927,0.216737,0.19052,0.278988,0.38656,0.28805,0.665548,0.14043,3.0127,0.288568,-0.0566615,-0.429006,34.0142,-6.10923,85.8994,-0.485667,-0.671697,-6.019650220870972,0.5533032417297363,0.616334,442.42999267578125,,,,,,,313.4,3.967088607,313.4,3.967088607,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Andy Pages","LAD",32,140,124,30,17,7,0,6,17,18,12,0,35,3,1,0,,1,0,0.240779,0.0825593,0.248686,0.331983,0.315693,0.437595,0.325553,0.753288,0.196816,3.86063,0.284749,-0.00309585,-0.177116,18.1092,1.7323,110.484,-0.180212,0.398333,1.574973851442337,-0.3016672730445862,0.612999,405.8500061035156,,,,,,,167.6,5.2375,167.6,5.2375,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Jesse Winker","NYM",99,427,362,83,56,16,0,11,47,40,56,1,91,6,3,0,,7,3,0.230375,0.130284,0.213287,0.610839,0.340718,0.365575,0.315976,0.706293,0.1352,3.49373,0.276508,-1.39908,-0.753028,51.9419,1.99228,105.854,-2.15211,-0.259713,0.8368737697601318,-9.134713292121887,0.611578,402.510009765625,,,,,,,443.5,4.479797979,443.5,4.479797979,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Luis Torrens","NYM",40,160,146,33,22,7,0,4,16,17,11,0,41,1,1,0,,1,0,0.225432,0.0691023,0.253843,0.272224,0.282856,0.367172,0.284426,0.650027,0.14174,3.16744,0.277864,-0.223267,-0.240632,15.4,-3.31646,84.6182,-0.463899,0.812921,-3.4068892896175385,3.9379209876060486,0.605124,748.02001953125,,,,,,,134.6,3.365,134.6,3.365,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Coby Mayo","BAL",29,126,112,27,15,6,0,5,15,17,11,0,36,2,1,0,,1,0,0.239204,0.0875775,0.283737,0.308657,0.313583,0.439973,0.32518,0.753557,0.20077,3.99099,0.300464,0.00839844,-0.138191,16.2605,1.52124,115.153,-0.129792,0.0218126,2.054812967777252,-0.4781873747706413,0.596625,392.42999267578125,,,,,,,144.5,4.98275862,144.5,4.98275862,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Eguy Rosario","SDP",70,301,271,61,36,14,1,10,34,35,24,0,77,3,2,0,,9,3,0.22564,0.0800888,0.25687,0.311787,0.29294,0.393373,0.298789,0.686313,0.167733,5.28591,0.275996,-0.184232,0.0162956,32.4511,-2.75934,94.449,-0.167937,-0.942831,-2.1659587919712067,-2.117830753326416,0.592795,656.6799926757812,,,,,,,300.6,4.294285714,300.6,4.294285714,,,,,,,,,,,,,,,,,,,"Eguy Rosario","19964",666703
"Josh Bell","WSN",134,581,517,128,85,23,1,18,65,63,56,1,112,4,4,0,,1,1,0.248273,0.0966941,0.191947,0.503756,0.324294,0.404736,0.318951,0.72903,0.156463,2.36326,0.281479,-1.59251,-1.15623,72.0663,4.10207,104.706,-2.74874,-0.0109436,0.5210702419281006,-14.185943821445107,0.586928,333.05999755859375,,,,,,,620.5,4.630597014,620.5,4.630597014,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Mike Tauchman","CHW",92,399,343,79,57,14,1,7,43,32,49,0,87,4,3,0,,5,2,0.230219,0.123339,0.218271,0.565074,0.331355,0.338961,0.302016,0.670316,0.108742,3.75777,0.286,0.0158827,-0.544198,44.0529,-2.62135,95.724,-0.528315,-0.00376989,-2.480498492717743,-5.178770081605762,0.582652,474.3399963378906,,,,,,,374.4,4.069565217,374.4,4.069565217,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Miguel Andujar","ATH",76,329,308,82,58,16,1,7,34,33,17,0,50,1,2,0,,4,1,0.264791,0.0523888,0.153127,0.342126,0.304318,0.392429,0.3027,0.696747,0.127638,3.62379,0.294348,0,-0.415163,36.5052,-1.98055,100.686,-0.415163,-0.665713,-0.15693029761314392,-5.190713286399841,0.580394,631.4000244140625,,,,,,,327.9,4.314473684,327.9,4.314473684,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Paul DeJong","WSN",52,224,205,45,28,9,0,8,22,26,14,0,66,3,2,0,,2,1,0.219894,0.0610825,0.29546,0.206737,0.276706,0.385651,0.288362,0.662356,0.165756,3.40006,0.278131,-0.315712,-0.288412,22.2698,-3.93329,84.118,-0.604124,1.97867,-4.8582843542099,2.9786676168441772,0.57627,509.0400085449219,,,,,,,200.3,3.851923076,200.3,3.851923076,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"James McCann",,53,211,194,44,30,8,0,6,20,21,13,0,54,3,2,0,,2,1,0.227159,0.0592803,0.254635,0.232805,0.280598,0.362935,0.281932,0.643533,0.135775,3.45043,0.281678,-0.462347,-0.251901,19.9042,-4.80157,80.6248,-0.714249,-0.0857487,-5.501984894275665,4.03925134986639,0.575679,745.510009765625,,,,,,,181,3.415094339,181,3.415094339,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Chris Taylor","LAD",66,287,254,56,36,11,1,8,32,29,29,0,89,3,2,0,,7,2,0.219147,0.100187,0.311196,0.321941,0.303797,0.365172,0.296091,0.668969,0.146025,5.08635,0.301132,-0.223174,0.12304,30.3184,-3.25432,90.6544,-0.100134,-0.545421,-3.3075320720672607,-0.7204207479953766,0.571067,728.469970703125,,,,,,,276.1,4.183333333,276.1,4.183333333,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Drake Baldwin","ATL",34,134,119,28,19,5,0,3,14,13,13,0,31,1,1,0,,0,0,0.234652,0.10026,0.231908,0.432326,0.315209,0.368651,0.302277,0.68386,0.133999,1.78266,0.286657,-0.0111387,-0.263026,14.8671,-0.854796,91.9268,-0.274164,0,-1.5716668367385864,2.625,0.571021,999,,,,,,,122.5,3.602941176,122.5,3.602941176,,,,,,,,,,,,,,,,,,,"Drake Baldwin","sa3019920",686948
"Rob Refsnyder","BOS",50,217,190,48,32,10,1,6,25,23,22,1,54,4,1,0,,3,1,0.253443,0.100247,0.247958,0.404289,0.338739,0.403807,0.326195,0.742546,0.150365,4.06803,0.320934,-0.259696,-0.274599,28.1816,2.79731,107.448,-0.534296,-0.279926,1.3148798942565918,-3.1549256443977356,0.557056,730.02001953125,,,,,,,250.8,5.016,250.8,5.016,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"Mauricio Dubón","HOU",76,329,306,80,58,16,1,5,32,29,17,0,47,2,3,1,,4,2,0.259918,0.0514294,0.141541,0.363353,0.300764,0.366933,0.291906,0.667697,0.107015,3.7423,0.289534,0.0164614,-0.448224,33.6472,-4.83858,90.6688,-0.431763,-0.484581,-3.9444538950920105,-1.709581345319748,0.548751,503.8500061035156,,,,,,,300.1,3.94868421,300.1,3.94868421,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Caleb Durbin","MIL",62,266,234,52,36,12,1,4,27,22,22,0,38,7,2,1,,16,3,0.223894,0.0819173,0.144706,0.566095,0.30617,0.326269,0.284068,0.632439,0.102376,6.14948,0.251709,-0.0435078,1.39316,25.5259,-5.59029,80.4914,1.34965,0,-4.85574209690094,1.2999999523162842,0.547612,389.1499938964844,,,,,,,244.3,3.94032258,244.3,3.94032258,,,,,,,,,,,,,,,,,,,"Caleb Durbin","sa3017183",702332
"Austin Slater","CHW",52,224,196,46,31,8,0,6,24,21,24,0,62,3,2,0,,5,1,0.233728,0.104971,0.276123,0.38016,0.323373,0.368832,0.307292,0.692205,0.135104,4.22133,0.308202,0.296155,-0.0923768,25.6825,-0.520546,99.4348,0.203778,0.114578,0.0589040070772171,-2.28542198240757,0.541241,999,,,,,,,228.9,4.401923076,228.9,4.401923076,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Gabriel Arias","CLE",34,147,135,33,20,7,1,4,17,17,9,0,41,1,1,0,,4,1,0.240971,0.0613178,0.280463,0.218631,0.292749,0.401206,0.300503,0.693955,0.160236,5.80255,0.311492,-0.0416744,0.17555,16.051,-1.14479,96.4141,0.133875,-0.19066,-0.4692686051130295,0.7843394726514816,0.538634,740.1900024414062,,,,,,,148.2,4.358823529,148.2,4.358823529,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Jose Trevino","CIN",66,262,241,58,40,11,0,6,26,26,17,0,45,2,2,1,,2,1,0.239912,0.0655182,0.172752,0.379262,0.293984,0.368923,0.290713,0.662907,0.129011,3.09979,0.269166,-0.476817,-0.378688,26.5839,-4.11115,78.8618,-0.855505,-1.21995,-7.4882442355155945,3.9050451517105103,0.532395,627.0900268554688,,,,,,,230.1,3.486363636,230.1,3.486363636,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Esteury Ruiz","ATH",26,112,99,25,17,5,0,2,13,11,8,0,24,3,1,1,,12,3,0.250072,0.0684266,0.218563,0.313074,0.321145,0.383462,0.309984,0.704607,0.133391,6.94042,0.306431,0.0492579,1.12789,13.084,-0.0175826,105.81,1.17715,0.289752,1.9217029213905334,-0.5102478563785553,0.531367,523.5999755859375,,,,,,,121.7,4.68076923,121.7,4.68076923,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Jarred Kelenic","ATL",42,182,164,39,23,8,1,7,21,22,15,0,51,1,1,0,,4,1,0.238734,0.0847163,0.277557,0.305222,0.305685,0.420603,0.314196,0.726288,0.181869,4.93929,0.300516,0.13943,-0.0308455,21.8785,0.588467,99.9493,0.108585,0.117939,0.09755290672183037,-1.3320609703660011,0.498447,483.80999755859375,,,,,,,201.9,4.807142857,201.9,4.807142857,,,,,,,,,,,,,,,,,,,"Jarred Kelenic","22558",672284
"Thomas Saggese","STL",52,224,208,50,33,10,1,6,25,24,11,0,57,3,2,0,,3,1,0.242012,0.0470594,0.254533,0.184885,0.286485,0.391276,0.293872,0.677761,0.149264,4.90381,0.300938,0,-0.117576,23.2631,-2.94003,88.9302,-0.117576,0,-3.082750141620636,0.40000003576278687,0.493324,607,,,,,,,208,4,208,4,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Wenceel Pérez","DET",81,350,317,75,51,14,5,6,48,28,27,0,73,2,3,1,,11,3,0.236739,0.0771333,0.207944,0.370934,0.297657,0.364393,0.290155,0.66205,0.127654,7.40866,0.287451,0.459514,0.428991,35.3016,-5.64076,89.0825,0.888505,0.472776,-3.483663022518158,-3.477223813533783,0.486081,556.6599731445312,,,,,,,328,4.049382716,328,4.049382716,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"Taylor Trammell","HOU",34,147,127,28,16,6,0,6,17,18,17,0,45,2,1,0,,5,1,0.219896,0.114491,0.303788,0.376876,0.315766,0.407113,0.316279,0.72288,0.187217,4.61734,0.28522,-0.0313117,0.0483169,17.9174,0.721658,107.813,0.0170052,-0.0532298,1.3310818560421467,-1.5282298736274242,0.485733,750.3400268554688,,,,,,,167.3,4.920588235,167.3,4.920588235,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Johnathan Rodriguez","CLE",34,147,134,33,20,7,0,6,17,19,12,0,45,1,1,0,,1,0,0.246579,0.0786773,0.304125,0.2587,0.307966,0.43432,0.319947,0.742285,0.18774,3.42885,0.321953,0.00309828,-0.178944,18.3514,1.15565,110.091,-0.175846,-0.000934403,1.5214495360851288,-1.775934379431419,0.479812,642.8900146484375,,,,,,,168.4,4.952941176,168.4,4.952941176,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"DJ LeMahieu","NYY",105,455,403,96,71,16,1,8,47,36,46,0,81,3,3,1,,3,1,0.23865,0.101024,0.177536,0.569036,0.318716,0.34315,0.295525,0.661866,0.1045,3.13842,0.277823,-1.10129,-0.853368,47.8585,-5.36656,91.6625,-1.95466,-1.4156,-6.2952728271484375,-4.2906001806259155,0.473197,582.0900268554688,,,,,,,411.8,3.921904761,411.8,3.921904761,,,,,,,,,,,,,,,,,,,"DJ LeMahieu","9874",518934
"Brooks Baldwin","CHW",53,231,212,50,35,10,0,5,22,21,15,0,54,1,2,1,,6,1,0.235956,0.0661261,0.235551,0.280729,0.287395,0.35618,0.282509,0.643576,0.120225,4.54765,0.291596,0.114849,0.232643,21.8774,-5.14456,82.0018,0.347492,-0.239181,-4.409657806158066,1.2858190685510635,0.472668,669.5499877929688,,,,,,,200.6,3.78490566,200.6,3.78490566,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Jhonny Pereda","ATH",32,128,115,27,20,5,0,1,12,9,12,0,29,0,1,0,,0,0,0.234068,0.0924734,0.2267,0.407911,0.306285,0.31813,0.280193,0.624415,0.0840618,1.71923,0.299262,-0.0925768,-0.252894,11.884,-3.08919,84.8546,-0.345471,0.363364,-2.5636471807956696,2.863364100456238,0.471635,750.6199951171875,,,,,,,96.1,3.003125,96.1,3.003125,,,,,,,,,,,,,,,,,,,"Jhonny Pereda","19802",640902
"Nick Castellanos","PHI",147,637,590,150,94,31,2,23,72,79,37,1,149,6,4,0,,7,2,0.253814,0.0582747,0.234436,0.248574,0.302899,0.429569,0.31587,0.732468,0.175756,3.95823,0.30074,-1.33122,-0.580113,77.4327,2.91768,101.679,-1.91134,-8.8938,-0.6322934627532959,-16.018803596496582,0.471116,180.7899932861328,,,,,,,704.2,4.79047619,704.2,4.79047619,,,,,,,,,,,,,,,,,,,"Nick Castellanos","11737",592206
"Sam Hilliard","COL",65,280,251,59,33,12,2,12,37,36,26,0,88,1,2,1,,8,2,0.235604,0.0915681,0.314332,0.29131,0.306249,0.442251,0.322399,0.7485,0.206646,6.27459,0.308267,0.0191078,0.370329,35.5076,2.75379,93.5578,0.389437,-0.126324,-1.767575055360794,-3.0263236612081528,0.467887,595.4000244140625,,,,,,,329,5.061538461,329,5.061538461,,,,,,,,,,,,,,,,,,,"Sam Hilliard","17954",656541
"Randal Grichuk","ARI",60,259,240,61,38,13,1,9,30,33,15,0,52,3,2,0,,1,0,0.255145,0.0589595,0.202668,0.290916,0.304732,0.433166,0.318114,0.737898,0.178021,3.16209,0.289824,-0.186054,-0.425071,31.9514,1.65409,102.144,-0.611125,-0.242665,0.052992820739746094,-4.21766471862793,0.460648,558.1900024414062,,,,,,,285.5,4.758333333,285.5,4.758333333,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Christian Vázquez","MIN",76,301,279,65,47,13,0,5,27,26,17,0,62,1,2,1,,3,1,0.233433,0.0577581,0.206117,0.28022,0.279918,0.33727,0.271694,0.617188,0.103837,3.2868,0.280553,-1.57058,-0.35014,25.9213,-9.33592,75.5816,-1.92072,-0.941187,-10.341758370399475,4.683812856674194,0.453325,650.1099853515625,,,,,,,226.6,2.981578947,226.6,2.981578947,,,,,,,,,,,,,,,,,,,"Christian Vazquez","9774",543877
"Jerar Encarnacion","SFG",52,224,203,49,30,9,0,10,25,29,18,1,77,1,2,0,,1,1,0.240673,0.0823228,0.342219,0.240556,0.305036,0.434524,0.318896,0.73956,0.193851,3.04552,0.330062,-0.0723484,-0.30911,27.7747,1.57159,106.273,-0.381458,-0.0292323,1.2987105548381805,-4.379232216626406,0.452243,485.80999755859375,,,,,,,247.6,4.761538461,247.6,4.761538461,,,,,,,,,,,,,,,,,,,"Jerar Encarnacion","21871",666464
"Alex Verdugo",,89,385,348,86,58,18,1,9,41,38,31,1,59,2,4,0,,3,1,0.246469,0.0801437,0.153034,0.5237,0.309165,0.377575,0.300796,0.68674,0.131105,3.35007,0.271953,0.0557931,-0.606304,42.1291,-2.90741,93.6016,-0.550511,-0.905415,-3.432702898979187,-5.030414521694183,0.450747,485.8500061035156,,,,,,,378,4.247191011,378,4.247191011,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Riley Adams","WSN",29,115,103,24,14,5,0,4,13,13,9,0,33,3,1,0,,0,0,0.231492,0.0762128,0.285726,0.266734,0.307056,0.402831,0.310041,0.709887,0.171339,3.65476,0.298813,-0.113069,-0.16906,13.4631,-0.0128202,98.709,-0.282129,-1.2675,-0.4599676877260208,0.9824972152709961,0.450167,750.8499755859375,,,,,,,119.5,4.120689655,119.5,4.120689655,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Jason Heyward","SDP",84,364,327,75,47,16,1,10,40,39,31,0,73,4,2,0,,5,1,0.228298,0.0847194,0.200412,0.422726,0.300278,0.379842,0.298316,0.680119,0.151543,4.2606,0.26152,-0.243756,-0.206023,39.1045,-3.47547,94.1306,-0.449779,-0.814276,-3.004584163427353,-4.814276397228241,0.444373,690.02001953125,,,,,,,350.8,4.176190476,350.8,4.176190476,,,,,,,,,,,,,,,,,,,"Jason Heyward","4940",518792
"Ezequiel Duran","TEX",42,182,169,42,27,9,1,5,20,20,10,0,45,2,1,0,,4,2,0.249328,0.0530548,0.246015,0.215657,0.294348,0.404623,0.302398,0.698971,0.155294,4.94027,0.306555,-0.254614,-0.158634,20.1502,-1.13986,96.5208,-0.413248,0.515515,-1.1377882659435272,-0.6844846606254578,0.438393,658.22998046875,,,,,,,183,4.357142857,183,4.357142857,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Cole Young","SEA",44,189,166,36,25,7,1,3,20,15,18,0,41,2,2,0,,5,2,0.216231,0.09586,0.218516,0.438686,0.299553,0.323681,0.279314,0.623234,0.10745,5.20212,0.266837,-0.031077,-0.0386139,17.4138,-4.69509,86.6456,-0.0696909,0,-2.957661122083664,0.8250000476837158,0.430436,999,,,,,,,153.7,3.493181818,153.7,3.493181818,,,,,,,,,,,,,,,,,,,"Cole Young","sa3020459",702284
"Addison Barger","TOR",37,161,144,33,19,9,0,5,17,20,14,0,43,1,1,0,,2,0,0.226267,0.0868996,0.266688,0.325847,0.298082,0.395107,0.302186,0.693189,0.16884,3.62824,0.282435,-0.0136029,-0.133217,17.7976,-1.03582,97.7021,-0.14682,-0.0147402,-0.5701243877410889,-0.6397402295842767,0.429342,664.8900146484375,,,,,,,162.7,4.397297297,162.7,4.397297297,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Christian Encarnacion-Strand","CIN",81,350,324,83,51,16,1,15,41,47,20,1,95,4,3,0,,2,0,0.255108,0.0564406,0.270878,0.208361,0.303731,0.450784,0.323725,0.754515,0.195675,3.462,0.311731,-0.21412,-0.385824,44.7583,3.81594,101.081,-0.599944,0.128572,-0.14740973711013794,-7.371427923440933,0.42721,246.66000366210938,,,,,,,409.7,5.058024691,409.7,5.058024691,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Tom Murphy","SFG",44,179,160,37,23,7,0,6,20,20,16,0,50,1,1,0,,1,0,0.230048,0.0908799,0.280758,0.323694,0.304119,0.388697,0.303279,0.692817,0.158649,3.51593,0.295413,-0.230154,-0.241534,19.9896,-0.996285,95.7613,-0.471687,-0.594259,-1.3810154795646667,-0.5192591547966003,0.420746,745.6199951171875,,,,,,,176.8,4.018181818,176.8,4.018181818,,,,,,,,,,,,,,,,,,,"Tom Murphy","13499",608596
"Will Brennan","CLE",53,231,214,57,41,12,1,3,24,20,13,0,33,2,2,0,,5,2,0.266121,0.0574099,0.140822,0.407676,0.313184,0.373096,0.300598,0.68628,0.106975,4.74878,0.298523,-0.0584974,0.00115135,25.2407,-1.78128,96.481,-0.0573461,-0.450533,-0.9874665476381779,-2.7255329489707947,0.411821,681.8499755859375,,,,,,,222.8,4.203773584,222.8,4.203773584,,,,,,,,,,,,,,,,,,,"Will Brennan","25660",686823
"Tyler Freeman","CLE",24,105,92,23,16,5,0,2,11,9,7,0,15,4,1,0,,4,1,0.24954,0.0697349,0.143431,0.48619,0.329307,0.360791,0.307251,0.690097,0.111251,5.32837,0.279829,0.0645008,0.0672041,12.0352,-0.247452,101.161,0.131705,-0.402122,0.2711433917284012,0.12287783622741699,0.402189,740.8699951171875,,,,,,,107.9,4.495833333,107.9,4.495833333,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Connor Joe","SDP",76,329,288,65,41,14,1,8,37,33,34,0,76,5,2,0,,3,1,0.223966,0.103891,0.231577,0.448624,0.314033,0.367659,0.302173,0.681692,0.143693,3.78764,0.273354,0.124532,-0.573558,36.3659,-2.11988,96.7268,-0.449026,-0.62433,-1.7367688715457916,-5.3493295311927795,0.399678,659.22998046875,,,,,,,317.4,4.176315789,317.4,4.176315789,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Alex Call","WSN",65,280,241,53,36,11,1,6,30,25,33,0,55,4,2,1,,8,3,0.218931,0.116657,0.197843,0.589644,0.319093,0.340936,0.296558,0.66003,0.122005,4.55408,0.25844,0.0624431,-0.0449219,29.6841,-3.06972,89.634,0.0175212,-0.0255914,-3.4532870519906282,-2.0255914255976677,0.397144,734.4000244140625,,,,,,,267.6,4.116923076,267.6,4.116923076,,,,,,,,,,,,,,,,,,,"Alex Call","19296",669743
"Enrique Hernández","LAD",70,301,274,62,40,14,0,8,30,32,23,0,59,2,2,0,,1,0,0.226652,0.0748614,0.19623,0.381498,0.28847,0.366724,0.287464,0.655194,0.140072,2.85551,0.259348,0.219475,-0.439755,29.7073,-5.50314,84.8476,-0.22028,-0.310836,-5.674204811453819,-0.5358357727527618,0.393856,651.97998046875,,,,,,,265.9,3.798571428,265.9,3.798571428,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Jon Berti","CHC",44,189,169,41,30,7,1,3,20,14,16,0,41,2,1,1,,7,3,0.241432,0.0871105,0.218615,0.398466,0.312367,0.342965,0.291638,0.655332,0.101532,5.34251,0.300419,0.299169,-0.0331815,19.2883,-2.82051,88.5042,0.265988,-0.687364,-2.332152843475342,-0.16236436367034912,0.39239,659.1300048828125,,,,,,,173.7,3.947727272,173.7,3.947727272,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Matt Thaiss","CHW",28,109,95,21,14,4,0,3,12,10,13,0,28,1,1,0,,1,0,0.219721,0.11798,0.259326,0.454949,0.317184,0.348831,0.297878,0.666014,0.129109,4.07302,0.282548,-0.178052,-0.0794452,11.7143,-1.0831,92.8132,-0.257498,-0.567752,-1.1571208238601685,1.3072477579116821,0.392149,999,,,,,,,106.3,3.796428571,106.3,3.796428571,,,,,,,,,,,,,,,,,,,"Matt Thaiss","19318",642136
"Sal Frelick","MIL",104,448,404,100,75,19,3,3,50,30,37,0,67,4,3,1,,14,3,0.247199,0.0817405,0.150442,0.543336,0.313115,0.332619,0.287544,0.645734,0.0854201,5.82776,0.287015,0.505009,0.57416,44.2445,-8.1617,82.8313,1.07917,1.58746,-8.11849594116211,-3.0125359296798706,0.391197,392.67999267578125,,,,,,,397.6,3.823076923,397.6,3.823076923,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
