Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nathan Eovaldi","TEX",10,10,15,3.99087,29,29,0,0,,172,715,162,82,76,23,46,,6,163,8.54032,2.38873,3.57525,1.18316,0.228098,0.0637992,0.1642989069223404,0.244016,1.20681,0.291602,0.711493,,,3.88433,2.6215,2.35669,200.11000061035156,,,,,,,738.7,4.294767441860466,731,4.25,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Brayan Bello","BOS",11,11,15,4.0914,29,29,0,0,,163,703,162,81,74,17,58,,7,150,8.268,3.2153,2.57145,0.917134,0.213356,0.0829709,0.1303849145770073,0.253363,1.34699,0.307652,0.707726,,,3.8521,2.6089,2.47923,316.8900146484375,,,,,,,680.9000000000001,4.177300613496933,699,4.288343558282208,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Carlos Rodón","NYY",12,10,16,4.00718,31,31,0,0,,171,714,149,82,76,26,54,,8,191,10.0422,2.83868,3.53763,1.34584,0.267192,0.0755287,0.19166358560323715,0.228131,1.18583,0.282688,0.723483,,,3.96053,2.60709,2.24822,124.04000091552734,,,,,,,754.2000000000002,4.4105263157894745,713,4.169590643274854,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Zac Gallen","ARI",12,9,16,3.68901,29,29,0,0,,170,709,155,75,69,19,53,,6,167,8.87283,2.81115,3.1563,1.02559,0.235644,0.0746581,0.16098544746637344,0.23864,1.22707,0.292974,0.73396,,,3.72818,2.5856,3.31256,118.62000274658203,,,,,,,778.3,4.578235294117647,760,4.470588235294118,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Tanner Bibee","CLE",10,9,16,3.68116,29,29,0,0,,167,696,151,74,68,22,47,,7,171,9.20201,2.52445,3.64516,1.19655,0.245835,0.0674416,0.17839384824037552,0.234765,1.18143,0.286326,0.744391,,,3.81436,2.58167,2.7271,89.26000213623047,,,,,,,752.5999999999998,4.506586826347304,729,4.365269461077844,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Grayson Rodriguez","BAL",10,9,16,3.7307,28,28,0,0,,157,657,141,71,65,20,49,,6,168,9.59393,2.80265,3.42317,1.11997,0.255206,0.0745525,0.1806531324982643,0.234547,1.20905,0.293245,0.73507,,,3.70175,2.55235,2.39075,104.48999786376953,,,,,,,720.1999999999999,4.5872611464968145,696,4.43312101910828,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Clay Holmes","NYM",13,10,12,3.6062,50,23,0,1,,165,716,163,73,66,12,58,,8,149,8.09605,3.16956,2.55431,0.679551,0.207403,0.0811974,0.1262059509754181,0.250812,1.33934,0.307909,0.728453,,,3.55309,2.48893,2.26149,294.0199890136719,,,,,,,753.6000000000001,4.567272727272728,773,4.684848484848485,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Jared Jones","PIT",9,10,14,3.90009,36,28,0,1,,159,666,144,75,69,20,51,,7,162,9.19131,2.90392,3.16514,1.12167,0.243616,0.0769684,0.16664772480726242,0.236484,1.22669,0.291156,0.719833,,,3.85194,2.43789,2.5533,143.05999755859375,,,,,,,710.2000000000002,4.466666666666668,689,4.333333333333333,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Mitch Keller","PIT",10,11,16,4.13578,31,31,0,0,,180,770,177,89,83,22,54,,12,163,8.13646,2.71559,2.9962,1.09243,0.211669,0.0706457,0.14102308452129364,0.251151,1.28226,0.298449,0.707172,,,4.03709,2.41167,2.58899,299.19000244140625,,,,,,,729.2,4.051111111111111,742,4.122222222222222,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Kodai Senga","NYM",11,8,14,3.64736,36,26,0,1,,162,684,136,71,66,19,69,,5,176,9.73052,3.82774,2.54211,1.028,0.256758,0.101002,0.15575619786977768,0.223357,1.26329,0.283119,0.748457,,,3.86619,2.41053,2.51777,150.2100067138672,,,,,,,745.4999999999999,4.601851851851851,697,4.302469135802469,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Jack Flaherty","DET",11,9,16,3.79559,29,29,0,0,,164,690,146,75,69,22,52,,8,178,9.77135,2.8653,3.41024,1.18987,0.25756,0.0755257,0.1820347160100937,0.232644,1.21341,0.290124,0.734841,,,3.81807,2.38984,2.43757,139.42999267578125,,,,,,,739.4,4.508536585365854,710,4.329268292682927,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Bailey Ober","MIN",10,10,15,3.9789,29,29,0,0,,167,688,153,79,74,26,40,,6,171,9.23649,2.17671,4.24333,1.40401,0.248875,0.0586508,0.19022375717759132,0.237893,1.15671,0.284922,0.725474,,,3.97603,2.38739,2.32893,80.4000015258789,,,,,,,722.2,4.324550898203593,701,4.197604790419161,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Brady Singer","CIN",9,11,14,4.53617,29,29,0,0,,167,717,169,91,84,25,49,,10,159,8.6166,2.65977,3.23961,1.34311,0.22242,0.0686565,0.15376362949609756,0.257029,1.31106,0.304562,0.694348,,,4.25206,2.20816,1.82537,351.0400085449219,,,,,,,629.9,3.7718562874251496,651,3.8982035928143715,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Nestor Cortes","MIL",9,7,11,3.76255,41,23,0,1,,148,609,133,66,62,21,39,,4,148,9.01568,2.35325,3.83115,1.29758,0.243042,0.0634383,0.17960352450609207,0.234751,1.16149,0.28119,0.742529,,,3.9005,2.12941,2.38675,273.0400085449219,,,,,,,662.1000000000001,4.473648648648649,638,4.3108108108108105,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Nick Pivetta","SDP",10,9,14,4.04051,28,28,0,0,,154,638,136,74,69,24,49,,4,171,10.0279,2.88695,3.47354,1.42175,0.268323,0.0772477,0.1910751834511757,0.232053,1.20356,0.286255,0.734154,,,4.03649,2.09857,2.01352,201.3800048828125,,,,,,,673.8000000000001,4.375324675324676,641,4.162337662337662,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Bryce Miller","SEA",10,10,17,3.76885,31,31,0,0,,172,707,155,77,72,23,45,,7,162,8.49114,2.37084,3.58149,1.21812,0.228922,0.0639181,0.16500409692525864,0.236853,1.16807,0.280702,0.733034,,,3.94477,2.08554,2.33021,77.31999969482422,,,,,,,754.9000000000001,4.388953488372094,729,4.238372093023256,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Drew Rasmussen","TBR",9,6,10,3.32983,43,19,0,1,,125,512,113,50,46,12,31,,4,121,8.70011,2.23017,3.9011,0.878345,0.236319,0.0605775,0.17574163898825645,0.237472,1.15327,0.293913,0.739417,,,3.33459,2.08311,2.06887,228.05999755859375,,,,,,,624.5999999999999,4.9967999999999995,610,4.88,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Yu Darvish","SDP",11,10,15,4.10267,29,29,0,0,,164,684,151,80,75,24,45,,9,156,8.52492,2.46086,3.4642,1.29527,0.227754,0.0657449,0.16200890392065048,0.240209,1.19375,0.283338,0.709989,,,4.12584,2.07676,2.02337,230.02000427246094,,,,,,,675.8000000000001,4.1207317073170735,658,4.012195121951219,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"José Soriano","LAA",9,8,14,3.97506,26,26,0,0,,146,630,132,70,65,14,63,,13,142,8.7367,3.86044,2.26314,0.874241,0.225082,0.0994558,0.12562620639801025,0.237993,1.33194,0.295584,0.710416,,,4.0436,2.06408,2.1452,338.4700012207031,,,,,,,621,4.2534246575342465,604,4.136986301369863,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
