Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Félix Bautista","BAL",2.85689,1.52145,0,3.00935,52.923,0,28,3.5134,,66.1537,271.122,43.0763,23.59,22.12,6.23108,30.1494,1.52291,3.4675,95.4562,12.9865,4.10173,3.16611,0.847718,0.352078,0.111202,0.24087578058242798,0.18137,1.1069,0.271283,0.76952,,,3.02956,1.14969,1.08207,58.45000076293945,,,,,,,549.8000000000002,8.330303030303034,499,7.5606060606060606,,,,,,,,,,,,,,,,,,,"Felix Bautista","20666",642585
"Zebby Matthews","MIN",3.94466,5.4029,1.32084,4.14369,28.909,12.363,0,0.6182,,80.1025,333.606,77.0218,39.57,36.88,12.3304,17.6019,0.900113,2.84716,76.8771,8.6376,1.97767,4.36756,1.3854,0.230443,0.0527624,0.17768044769763947,0.245953,1.18128,0.288866,0.711645,,,4.014,1.14844,0.79441,420.6600036621094,,,,,,,339.2,4.24,339,4.2375,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Jackson Jobe","DET",5.46945,7.42013,4.18412,4.45902,25.502,17.41,0,0.5785,,103.563,440.37,97.7882,55.08,51.31,15.1442,33.8788,0.78216,4.55477,88.4952,7.69056,2.94419,2.61211,1.31609,0.200956,0.0769326,0.12402386963367462,0.243293,1.27137,0.277052,0.693314,,,4.47182,1.1357,0.856649,274.1700134277344,,,,,,,393.3,3.7817307692307693,388,3.730769230769231,,,,,,,,,,,,,,,,,,,"Jackson Jobe","30203",695549
"Ryan Helsley","STL",2.50738,1.74925,0,3.35014,60.542,0,34,1.9721,,75.6775,313.02,58.4257,30.11,28.17,7.07824,28.5504,1.54924,3.31693,87.4453,10.3995,3.39538,3.06284,0.841785,0.27936,0.0912095,0.188150554895401,0.207808,1.1493,0.275131,0.737883,,,3.33467,1.12255,0.996358,50.150001525878906,,,,,,,581.5,7.651315789473684,545,7.171052631578948,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Jhoan Duran","MIN",2.64801,1.69847,0,3.30982,60.083,0,28,5.0999,,75.1038,311.962,63.409,29.72,27.62,5.92842,25.301,2.04591,4.30787,83.6748,10.0271,3.03192,3.30718,0.710428,0.268221,0.0811028,0.1871185600757599,0.224574,1.18117,0.298214,0.733613,,,3.14713,1.10296,0.941724,65.91000366210938,,,,,,,558.4000000000001,7.445333333333335,538,7.173333333333333,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"A.J. Puk","ARI",2.69416,1.77912,0,3.49025,59.748,0.213,12,7.1383,,74.4187,308.829,61.7342,30.99,28.86,7.34416,24.1648,1.68744,3.69334,87.4656,10.5779,2.92243,3.61954,0.888182,0.283217,0.0782468,0.2049705907702446,0.219718,1.15427,0.292167,0.726145,,,3.22181,1.09987,0.782094,257.6600036621094,,,,,,,478.3,6.463513513513513,457,6.175675675675675,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Kyle Freeland","COL",6.72356,11.7294,11.828,5.54009,26.821,26.821,0,0,,150.382,662.292,176.584,99.62,92.57,23.8738,42.1007,0.355749,5.70363,103.878,6.21684,2.51963,2.46737,1.42879,0.156846,0.0635683,0.09327790141105652,0.287368,1.45419,0.313744,0.642685,,,4.80243,1.08875,-0.578421,748.3599853515625,,,,,,,418.59999999999997,2.7906666666666666,502,3.3466666666666667,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Lance Lynn",,7.21401,8.7482,7.33135,4.58638,21.006,20.218,0,0,,109.812,471.135,103.276,60.31,55.96,17.9206,40.4612,0.375844,5.08,102.853,8.42968,3.31613,2.54202,1.46874,0.21831,0.0858804,0.13242954015731812,0.242663,1.30894,0.280019,0.703146,,,4.65889,1.08783,0.819324,564.8699951171875,,,,,,,395.8,3.598181818181818,387,3.518181818181818,,,,,,,,,,,,,,,,,,,"Lance Lynn","2520",458681
"Sean Burke","CHW",6.1159,9.47849,5.9783,4.52027,26.404,21.422,0,0.5908,,117.431,507.084,108.505,63.6,58.98,18.4431,49.3476,0.626764,5.51319,114.768,8.7959,3.78204,2.32571,1.4135,0.226329,0.0973163,0.1290127858519554,0.239936,1.34421,0.282313,0.71386,,,4.65508,1.07635,0.810047,406.7900085449219,,,,,,,430.0000000000002,3.6752136752136773,420,3.58974358974359,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"A.J. Minter","NYM",2.31338,1.18637,0,3.32942,53.112,0,2,11.7327,,66.39,270.618,52.6431,26.48,24.56,6.26795,20.4732,1.12668,2.37458,74.4341,10.0905,2.77541,3.63568,0.8497,0.275052,0.0756537,0.19939876347780228,0.212467,1.10132,0.277582,0.724828,,,3.18393,1.07457,0.870798,669.3400268554688,,,,,,,416.8000000000001,6.315151515151517,392,5.9393939393939394,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Ronel Blanco","HOU",10.0299,11.2001,12.2098,4.68486,28.295,27.856,0,0,,160.737,690.441,145.166,89.49,83.67,27.7682,67.76,0.3897,6.24409,156.179,8.74481,3.79403,2.30489,1.5548,0.226202,0.0981402,0.12806200981140137,0.235493,1.32469,0.271448,0.709197,,,4.85022,1.07329,1.10036,247.94000244140625,,,,,,,560.0000000000001,3.478260869565218,531,3.298136645962733,,,,,,,,,,,,,,,,,,,"Ronel Blanco","19407",669854
"Landen Roupp","SFG",1.74515,2.51765,-1.89643,3.44552,31.101,4.81,0,0.6315,,56.8391,237.648,46.7855,23.33,21.76,4.02342,21.9826,1.26736,2.73245,58.9309,9.33122,3.48076,2.6808,0.637075,0.247975,0.0925006,0.15547480434179306,0.219719,1.20987,0.285121,0.719694,,,3.31757,1.07308,0.976385,565.0900268554688,,,,,,,297.4,5.217543859649123,280,4.912280701754386,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Jonathan Cannon","CHW",7.82193,11.9879,10.4187,4.91675,29.655,26.197,0,0.5908,,152.68,666.036,163.569,89.78,83.41,22.6597,50.7812,0.56431,6.57088,104.364,6.15194,2.99339,2.05518,1.33572,0.156695,0.0762439,0.08045074343681335,0.268725,1.40392,0.292549,0.682103,,,4.85566,1.06639,0.469417,699.9600219726562,,,,,,,460.9000000000001,3.012418300653595,504,3.2941176470588234,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Griffin Jax","MIN",2.71916,1.77086,0,3.49959,61.578,0.268,7,10.8779,,76.6375,317.115,64.0498,31.98,29.8,7.6978,23.6889,1.53349,3.64028,86.5582,10.1651,2.78193,3.65395,0.903999,0.272956,0.0747015,0.19825417548418045,0.221025,1.14485,0.288202,0.724499,,,3.28317,1.04404,0.840751,297.6000061035156,,,,,,,474.0000000000001,6.155844155844157,450,5.8441558441558445,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Porter Hodge","CHC",2.51276,1.39726,0,3.16048,56.156,0,10,9.5184,,70.195,292.763,52.3155,26.39,24.65,4.84067,30.4129,2.19696,4.33591,80.0905,10.2687,3.89937,2.63344,0.620642,0.273567,0.103882,0.16968514025211334,0.202762,1.17855,0.274289,0.741768,,,3.26612,1.04298,1.08994,312.1099853515625,,,,,,,469.3,6.704285714285715,433,6.185714285714286,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Johan Oviedo","PIT",5.18826,8.01463,4.34112,4.73793,27.166,18.464,0,0.6021,,109.149,478.306,108.037,61.33,57.46,12.6723,45.8514,0.929239,7.05693,88.7528,7.31821,3.78073,1.93566,1.04491,0.185557,0.0958621,0.08969449996948242,0.253968,1.4099,0.294362,0.679842,,,4.50373,1.04094,0.566985,720.6400146484375,,,,,,,388.90000000000003,3.567889908256881,399,3.6605504587155964,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Alec Marsh","KCR",5.02649,7.14745,2.69103,4.69562,27.341,17.278,0,0.6444,,99.8782,433.296,95.906,55.8,52.11,14.3831,38.4725,0.944889,6.01073,97.871,8.81914,3.46675,2.54392,1.29606,0.225876,0.0887904,0.1370854526758194,0.246664,1.34542,0.294776,0.687824,,,4.41488,1.03454,0.501091,576.260009765625,,,,,,,386.19999999999993,3.861999999999999,386,3.86,,,,,,,,,,,,,,,,,,,"Alec Marsh","27451",679525
"Ryne Nelson","ARI",4.0782,5.26418,0.97163,4.44036,37.409,11.394,0,0.6244,,93.479,398.526,92.5339,49.3,46.12,12.558,26.8495,1.80749,3.46042,77.0796,7.42109,2.58502,2.8708,1.20906,0.193412,0.067372,0.12603957951068878,0.251303,1.27711,0.287085,0.688427,,,4.2365,1.03423,0.573949,388.510009765625,,,,,,,354.50000000000006,3.811827956989248,364,3.913978494623656,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Max Meyer","MIA",6.08283,9.96211,6.0327,4.60808,26.816,21.965,0,0.5942,,118.826,513.078,120.781,65.48,60.84,17.2716,40.8908,0.730885,5.21242,97.111,7.35529,3.09711,2.37489,1.30817,0.189271,0.0796969,0.10957438498735428,0.258646,1.36058,0.293568,0.699621,,,4.58552,1.02844,0.835392,434.54998779296875,,,,,,,416.89999999999986,3.503361344537814,434,3.6470588235294117,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Devin Williams","NYY",2.33947,1.26701,0,3.1806,55.914,0,31,2.9037,,69.8925,291.003,49.8842,26.45,24.7,6.32915,32.308,1.22412,3.87767,96.3536,12.4074,4.16027,2.98235,0.814999,0.331109,0.111023,0.2200857400894165,0.195765,1.17598,0.286293,0.760141,,,3.13971,1.02651,1.08994,40.7400016784668,,,,,,,565.2,8.074285714285715,523,7.4714285714285715,,,,,,,,,,,,,,,,,,,"Devin Williams","15816",642207
"Kyle Hart","SDP",4.0064,5.48669,1.75363,4.37272,25.147,13.277,0,0.5943,,87.5359,375.009,80.9712,45.62,42.53,12.4981,32.154,1.00769,4.41976,89.5934,9.21155,3.30592,2.78638,1.285,0.23891,0.0857421,0.15316812694072723,0.239252,1.29233,0.289718,0.705916,,,4.22902,1.01792,0.726279,568.469970703125,,,,,,,369,4.193181818181818,360,4.090909090909091,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"Jordan Montgomery","ARI",5.3619,6.91119,4.33105,4.92351,31.471,15.584,0,0.6244,,105.053,457.084,113.947,61.49,57.47,13.5053,33.1102,1.23872,3.39384,78.7749,6.74873,2.83658,2.37918,1.15702,0.172342,0.0724379,0.09990458190441132,0.270928,1.39984,0.305945,0.667713,,,4.38045,1.00214,0.251321,431.5299987792969,,,,,,,362.4,3.451428571428571,397,3.780952380952381,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Tyler Anderson","LAA",9.15756,10.9222,13.8343,4.98014,28.437,28.437,0,0,,169.206,735.651,163.739,99.86,93.63,28.0548,68.8951,0.608614,6.64674,134.157,7.13578,3.66451,1.94727,1.49222,0.182366,0.093652,0.08871369808912277,0.248049,1.37486,0.272515,0.686677,,,5.07553,0.99798,0.523421,493.1099853515625,,,,,,,519.8000000000002,3.0757396449704153,521,3.0828402366863905,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Camilo Doval","SFG",2.96353,1.81066,0,3.41019,61.756,0,9,11.6325,,77.195,325.443,63.1524,31.37,29.25,5.12555,32.6519,2.2994,4.49699,84.996,9.90951,3.80682,2.60309,0.597577,0.26117,0.100331,0.16083961725234985,0.219056,1.24107,0.29281,0.727015,,,3.27124,0.992692,0.945758,379.8299865722656,,,,,,,496.50000000000006,6.4480519480519485,472,6.12987012987013,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Chris Martin","TEX",2.3051,1.2029,0,3.49034,54.232,0,13,5.9308,,67.79,274.578,61.6836,28.21,26.29,7.39755,10.8309,1.24646,2.66947,69.0036,9.16112,1.43794,6.37101,0.982121,0.251307,0.0394455,0.21186187490820885,0.236265,1.06969,0.293951,0.712773,,,3.14674,0.991122,0.769798,345.8900146484375,,,,,,,440.90000000000003,6.483823529411765,434,6.382352941176471,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"JP Sears","ATH",8.84021,11.8544,13.7471,4.9802,29.582,29.582,0,0,,172.24,737.135,170.779,102.28,95.31,33.3316,50.2757,0.520139,10.2015,136.5,7.13247,2.62704,2.71502,1.74167,0.185176,0.0682043,0.11697162687778473,0.252386,1.28341,0.271192,0.681085,,,5.15059,0.988643,0.507805,495.739990234375,,,,,,,514.3,2.9901162790697673,523,3.0406976744186047,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Rhett Lowder","CIN",4.73718,7.85372,1.96407,4.79109,31.321,17.784,0,0.6069,,106.886,462.421,109.984,60.76,56.9,14.9163,35.2994,1.14737,4.97842,88.0598,7.4148,2.97227,2.49466,1.25598,0.190432,0.0763361,0.11409618705511093,0.260537,1.35923,0.297861,0.679445,,,4.46343,0.976634,0.405392,463.8299865722656,,,,,,,381.30000000000007,3.5635514018691596,400,3.7383177570093458,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"Clayton Kershaw","LAD",5.19047,4.10578,4.31942,4.11518,13.215,12.847,0,0,,68.082,286.539,64.5004,33.75,31.13,9.43201,20.8172,0.222122,2.21379,60.4463,7.99061,2.75189,2.90368,1.24685,0.210953,0.0726505,0.13830289989709854,0.244776,1.25316,0.284401,0.715096,,,4.20664,0.97643,0.825412,508.0400085449219,,,,,,,274.50000000000006,4.036764705882354,274,4.029411764705882,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Justin Martinez","ARI",2.78749,1.78498,0,3.28956,61.635,0,20,8.8503,,77.0437,329.761,61.7069,30.15,28.16,4.3792,39.1434,2.80971,5.12159,88.9682,10.393,4.5726,2.27288,0.511563,0.269796,0.118702,0.15109390765428543,0.216139,1.309,0.298351,0.746418,,,3.31948,0.971229,1.05103,192.11000061035156,,,,,,,541.4000000000001,7.0311688311688325,515,6.688311688311688,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Aaron Ashby","MIL",4.02806,4.76588,1.36724,3.96308,31.934,10.896,1,0.5961,,84.7295,364.681,75.6344,40.05,37.31,7.94261,38.9082,1.27346,4.23884,81.6182,8.66952,4.13284,2.09771,0.843667,0.223807,0.106691,0.11711592972278595,0.23523,1.35186,0.291808,0.720272,,,3.98625,0.969074,1.05609,428.1499938964844,,,,,,,377,4.435294117647059,365,4.294117647058823,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Cade Cavalli","WSN",3.76869,5.48949,2.0626,4.2202,24.62,11.855,0,0.6164,,75.0676,322.223,67.2168,37.75,35.2,8.21298,31.2855,0.840432,4.37352,70.5317,8.45619,3.75088,2.25445,0.98467,0.218891,0.0970926,0.1217983141541481,0.234561,1.31218,0.283918,0.698269,,,4.1347,0.960251,0.725346,615.489990234375,,,,,,,323.40000000000003,4.312,312,4.16,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Dustin May","LAD",2.72007,3.34632,-1.83224,3.86603,38.11,8.465,0,6.8069,,75.4262,317.638,68.7006,34.83,32.4,7.35638,24.3859,1.28673,4.54308,64.4157,7.68621,2.90977,2.64151,0.877777,0.202796,0.0767727,0.12602350115776062,0.237958,1.23414,0.282775,0.703687,,,3.87695,0.953443,0.848026,449.32000732421875,,,,,,,358.5,4.78,353,4.706666666666667,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Josh Hader","HOU",2.49713,1.52147,0,3.27979,61.16,0,33,1.5241,,76.45,311.324,50.6032,29.75,27.86,10.1311,31.4778,1.18167,3.8232,107.242,12.6249,3.70569,3.4069,1.19267,0.34447,0.10111,0.2433604970574379,0.18333,1.07366,0.255104,0.770736,,,3.46895,0.95205,0.996358,39.959999084472656,,,,,,,588.8,7.747368421052631,532,7,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Erik Miller","SFG",2.85423,1.66485,0,3.27977,57.895,1.652,1,12.2293,,70.3037,295.451,51.2075,27.52,25.62,5.28167,35.6069,1.61283,3.27221,84.3529,10.7985,4.55825,2.369,0.676137,0.285506,0.120517,0.16498860716819763,0.199584,1.23485,0.275109,0.746592,,,3.4025,0.948647,0.984781,750.8300170898438,,,,,,,427.9,6.112857142857142,389,5.557142857142857,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"Ben Brown","CHC",1.51308,2.05513,-1.27468,3.30779,24.692,4.369,0,0.6257,,47.3428,195.219,36.9571,18.66,17.4,4.47558,16.8427,1.11268,2.13136,54.7919,10.4161,3.20184,3.25315,0.85082,0.280669,0.0862761,0.19439320266246796,0.209692,1.13639,0.277674,0.739257,,,3.2831,0.945619,0.800377,418.3800048828125,,,,,,,259.40000000000003,5.519148936170214,240,5.1063829787234045,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Hayden Wesneski","HOU",3.39695,4.72049,-0.41033,4.00889,40.991,10.307,0,0.6475,,91.7086,383.802,80.2753,43.71,40.85,12.6981,29.5179,1.56746,4.54576,86.1485,8.45435,2.8968,2.91852,1.24615,0.224461,0.0769093,0.14755171537399292,0.22953,1.1972,0.269349,0.718172,,,4.20204,0.937322,0.971561,417.42999267578125,,,,,,,383.9000000000001,4.172826086956523,362,3.9347826086956523,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"Dylan Lee","ATL",2.45739,1.17463,0,3.52946,56.242,0,0,12.5555,,70.3025,289.243,61.5771,29.76,27.57,8.20634,17.8917,1.50824,1.86576,77.3019,9.89605,2.29046,4.32055,1.05056,0.267256,0.061857,0.20539884641766548,0.228499,1.13038,0.290094,0.731228,,,3.32794,0.936707,0.669118,749.6400146484375,,,,,,,404.40000000000003,5.777142857142858,392,5.6,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Michael Lorenzen","KCR",6.22683,8.8766,2.77441,4.58757,38.334,21.188,0,0.6444,,133.757,580.802,128.609,73.03,68.18,17.0981,55.4132,1.22703,6.27762,100.106,6.73576,3.72854,1.80654,1.15047,0.172358,0.0954079,0.07695037871599197,0.247747,1.37579,0.277453,0.693333,,,4.71508,0.936583,0.829254,532.4299926757812,,,,,,,468.0999999999999,3.4932835820895516,470,3.5074626865671643,,,,,,,,,,,,,,,,,,,"Michael Lorenzen","14843",547179
"Jason Adam","SDP",2.77486,1.75473,0,3.4297,64.008,0,7,11.9844,,80.01,326.183,57.9305,32.49,30.49,9.00291,27.8501,1.63286,5.51188,90.8459,10.2189,3.13275,3.26196,1.0127,0.278512,0.0853819,0.19313015788793564,0.197836,1.07212,0.253548,0.728247,,,3.60932,0.931753,1.00451,349.70001220703125,,,,,,,493.49999999999994,6.168749999999999,446,5.575,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Germán Márquez","COL",6.00117,9.82574,10.1303,5.32014,22.936,22.936,0,0,,129.38,568.605,143.989,82.19,76.48,19.9396,43.7414,0.333686,4.10934,103.496,7.19947,3.04276,2.3661,1.38705,0.182018,0.0769275,0.10509040951728821,0.276501,1.451,0.312217,0.660392,,,4.67965,0.915377,-0.133738,699.9400024414062,,,,,,,396.19999999999993,3.0713178294573638,447,3.4651162790697674,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Michael McGreevy","STL",1.26532,2.39144,-1.99647,3.54675,29.293,4.295,0,0.6474,,52.0195,216.297,49.3365,21.99,20.5,4.10216,12.736,1.35649,1.97114,44.0148,7.61509,2.20349,3.45593,0.709723,0.203492,0.0588821,0.14461030438542366,0.244737,1.19326,0.294738,0.711573,,,3.34756,0.912146,0.759266,487.6199951171875,,,,,,,255.20000000000002,4.907692307692308,255,4.903846153846154,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Bryan Abreu","HOU",2.64345,1.77667,0,3.63994,68.045,0,5,14.4955,,85.0563,357.862,65.8405,36.75,34.4,8.91769,36.6416,1.04323,5.7594,105.463,11.1593,3.87714,2.87823,0.943601,0.294703,0.10239,0.19231291115283966,0.208712,1.20487,0.283085,0.730378,,,3.54513,0.908766,0.752757,457.29998779296875,,,,,,,508.69999999999993,5.98470588235294,470,5.529411764705882,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Paul Blackburn","NYM",4.16719,5.468,1.24072,4.65663,34.955,12.877,0,0.6738,,91.5726,394.82,91.7393,50.79,47.38,11.7743,31.5513,1.40143,3.97015,76.1385,7.48309,3.10095,2.41316,1.15721,0.192843,0.079913,0.11293025314807892,0.255329,1.34637,0.294654,0.678803,,,4.33881,0.905019,0.374334,665.0599975585938,,,,,,,342.00000000000006,3.7173913043478266,352,3.8260869565217392,,,,,,,,,,,,,,,,,,,"Paul Blackburn","14739",621112
"Ben Lively","CLE",7.97886,10.853,10.1893,4.9294,25.133,25.084,0,0,,137.81,593.801,138.857,80.75,75.48,22.9601,43.8932,0.303137,7.40961,103.012,6.72747,2.86655,2.34689,1.49946,0.17348,0.073919,0.09956064820289612,0.255959,1.3261,0.278247,0.677266,,,4.9542,0.892923,0.485192,525.3400268554688,,,,,,,429.9000000000001,3.1152173913043484,444,3.217391304347826,,,,,,,,,,,,,,,,,,,"Ben Lively","14932",594902
"Jack Leiter","TEX",4.69355,6.27235,1.4657,4.50788,29.713,15.874,0,0.633,,99.7253,428.236,87.7739,53.47,49.95,15.4048,41.9857,1.12597,5.65948,102.542,9.25416,3.78912,2.4423,1.39025,0.239451,0.0980434,0.1414078176021576,0.230626,1.30117,0.27554,0.705126,,,4.55144,0.89012,0.758202,536.9400024414062,,,,,,,392.7,3.927,371,3.71,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Liam Hendriks","BOS",2.19969,1.28418,0,3.78049,49.784,0,17,5.9237,,62.23,255.357,54.7897,28.11,26.14,8.41238,13.7198,1.26343,2.28555,72.5972,10.4994,1.98422,5.29142,1.21664,0.284296,0.0537278,0.23056863620877266,0.228908,1.10091,0.292892,0.712109,,,3.36225,0.885818,0.443515,245.14999389648438,,,,,,,424.4,6.84516129032258,413,6.661290322580645,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Yariel Rodríguez","TOR",3.88726,5.93353,-0.412377,4.21817,38.197,13.371,0,0.6576,,89.4416,384.614,74.4247,44.68,41.92,11.1904,42.6156,1.53202,5.75729,91.6962,9.22686,4.28816,2.15171,1.12602,0.238411,0.110801,0.12761007249355316,0.221343,1.30857,0.27098,0.713797,,,4.36504,0.880097,0.781552,526.3599853515625,,,,,,,371.9,4.178651685393258,343,3.853932584269663,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
"Keegan Akin","BAL",3.08122,1.86761,0,3.60012,59.593,0.435,1,16.3172,,73.9475,306.548,63.0602,31.7,29.58,8.72841,22.1566,1.75092,2.69676,81.1058,9.87122,2.69663,3.66057,1.06232,0.264577,0.0722777,0.19229969382286072,0.22386,1.1524,0.283183,0.733137,,,3.51562,0.879967,0.677434,699.280029296875,,,,,,,429.09999999999997,5.798648648648649,409,5.527027027027027,,,,,,,,,,,,,,,,,,,"Keegan Akin","19362",669211
"Tyler Rogers","SFG",3.19131,2.02072,0,3.55001,66.037,0,2,14.1836,,82.5462,341.027,77.5571,35.15,32.56,6.57319,18.104,1.30976,4.63793,59.1797,6.45235,1.97388,3.26887,0.716674,0.173533,0.0530867,0.12044676020741463,0.243671,1.15888,0.281088,0.699885,,,3.59434,0.877714,0.853233,748.1900024414062,,,,,,,440.3,5.304819277108434,439,5.289156626506024,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Marcus Stroman","NYY",4.77678,6.84792,1.46801,4.55196,32.838,16.649,0,0.6657,,109.12,470.666,110.652,59.38,55.19,13.2349,38.1589,1.2557,4.49306,77.8673,6.42234,3.14727,2.0406,1.09158,0.165441,0.0810744,0.08436636626720428,0.258525,1.36374,0.289148,0.686441,,,4.48864,0.87502,0.691644,588.4000244140625,,,,,,,392.1,3.5972477064220185,410,3.761467889908257,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Luis Garcia","HOU",4.06553,5.30761,1.47265,4.35621,33.198,12.265,1,0.6475,,89.3552,375.338,79.3658,46.26,43.25,14.6953,29.1526,1.0487,3.29381,87.3605,8.7991,2.9363,2.99666,1.48014,0.232752,0.0776703,0.15508149564266205,0.231461,1.21446,0.268526,0.707925,,,4.43846,0.861751,0.69548,460.80999755859375,,,,,,,355.70000000000005,3.9966292134831467,337,3.7865168539325844,,,,,,,,,,,,,,,,,,,"Luis Garcia","23735",677651
"Tylor Megill","NYM",1.90336,2.92189,-2.14752,3.99608,35.666,6.224,0,0.6738,,66.1473,280.877,58.416,31.5,29.37,7.76986,25.0838,1.51527,2.91209,70.7022,9.61975,3.41291,2.81864,1.05717,0.251719,0.0893054,0.1624140441417694,0.231002,1.26233,0.290387,0.716034,,,3.82549,0.861704,0.574445,462.1300048828125,,,,,,,301.2000000000001,4.563636363636365,288,4.363636363636363,,,,,,,,,,,,,,,,,,,"Tylor Megill","21318",656731
"Osvaldo Bido","ATH",4.24259,6.13143,2.43159,4.64847,32.302,12.868,0,0.6555,,93.2242,404.036,85.8074,51.4,48.15,13.5599,38.0168,1.17792,6.59666,88.0853,8.50389,3.6702,2.31701,1.3091,0.218013,0.0940926,0.12392080575227737,0.238737,1.32824,0.280271,0.690805,,,4.60333,0.856762,0.459754,454.2799987792969,,,,,,,337.4,3.627956989247312,328,3.5268817204301075,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Mitch Spence","ATH",6.27096,8.87605,5.77722,4.78313,29.013,20.088,0,0.6555,,123.114,527.914,125.793,70.2,65.43,19.5384,36.8519,0.947752,5.78857,96.5488,7.05801,2.69398,2.61992,1.42831,0.182888,0.0698067,0.11308088898658752,0.25922,1.32109,0.287807,0.683302,,,4.7002,0.856129,0.535842,581.510009765625,,,,,,,405.6,3.2975609756097564,424,3.4471544715447155,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Robert Garcia","TEX",2.62369,1.39239,0,3.5802,61.458,0,8,10.1842,,76.8225,321.437,63.6425,32.86,30.56,8.12237,28.6322,2.42814,3.39237,87.4272,10.2424,3.35435,3.05346,0.951561,0.271988,0.0890755,0.1829127073287964,0.219902,1.20114,0.286388,0.734391,,,3.51547,0.852759,0.736064,512.8300170898438,,,,,,,463.0000000000001,6.012987012987015,439,5.701298701298701,,,,,,,,,,,,,,,,,,,"Robert Garcia","23363",676395
"Raisel Iglesias","ATL",2.80762,1.3833,0,3.64971,64.312,0,34,1.4565,,80.39,331.039,72.0744,35.05,32.6,9.94782,18.7918,1.51245,3.08783,81.8403,9.16237,2.10383,4.3551,1.1137,0.247223,0.0567663,0.19045650586485863,0.23313,1.13032,0.285809,0.725458,,,3.55558,0.849451,0.690043,50.470001220703125,,,,,,,553.8,6.922499999999999,542,6.775,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
