Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jonny DeLuca","TBR",113,490,443,103,64,21,3,15,55,57,36,1,100,7,2,1,,16,4,0.232274,0.0739078,0.203651,0.362914,0.298643,0.393168,0.301592,0.69181,0.160894,5.78827,0.266599,-0.203071,0.639533,53.9325,-3.38672,99.9865,0.436462,0.975579,0.4289167854003608,1.8255794644355774,1.91982,334.80999755859375,,,,,,,501,4.433628318,501,4.433628318,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Connor Norby","MIA",136,588,531,132,84,28,2,18,78,67,47,0,162,5,4,1,,9,4,0.248366,0.0801657,0.275428,0.291058,0.313157,0.411686,0.315705,0.724843,0.16332,4.65183,0.31998,0.0368024,-0.764061,71.3983,2.61515,99.5356,-0.727258,-2.066,-1.0538073778152466,0.03399991989135742,1.91696,275.6400146484375,,,,,,,631.9,4.646323529,631.9,4.646323529,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Michael Massey","KCR",120,518,478,123,77,27,3,17,60,65,28,1,98,6,5,2,,4,1,0.25706,0.0537565,0.189832,0.28318,0.302885,0.42764,0.314432,0.730525,0.17058,4.22363,0.288896,0.317144,-0.467113,62.3676,1.77293,100.5,-0.149969,0.402578,0.14612947404384613,0.9525776505470276,1.89685,383.7200012207031,,,,,,,572.8,4.773333333,572.8,4.773333333,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Josh Naylor","ARI",141,609,547,146,90,32,0,23,72,93,50,7,95,6,5,0,,7,2,0.266232,0.0827371,0.155838,0.530916,0.332128,0.453324,0.335722,0.785452,0.187092,3.1931,0.281959,-1.03335,-0.512712,83.76,12.5203,113.996,-1.54607,0.930366,8.646489262580872,-10.594633758068085,1.8933,103.20999908447266,,,,,,,755.3,5.356737588,755.3,5.356737588,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Michael Busch","CHC",130,560,491,118,69,26,2,20,71,70,58,1,154,7,4,0,,2,1,0.23984,0.104143,0.274905,0.378832,0.326519,0.423539,0.327102,0.750058,0.183699,3.64133,0.304785,-0.172628,-0.960117,73.1351,7.62734,112.374,-1.13274,1.90986,7.153457045555115,-7.490136504173279,1.89121,263.0400085449219,,,,,,,640.6,4.927692307,640.6,4.927692307,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Jose Trevino","CIN",66,262,242,59,41,10,1,7,28,30,16,0,45,2,1,1,,2,1,0.245508,0.0614664,0.17206,0.357237,0.29692,0.384189,0.297679,0.681108,0.13868,3.39071,0.272285,-0.313059,-0.484997,28.0551,-2.63992,83.5505,-0.798056,3.89006,-5.959567546844482,9.015062808990479,1.87833,627.0900268554688,,,,,,,243.9,3.695454545,243.9,3.695454545,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Jake Meyers","HOU",96,413,372,89,58,17,2,11,46,47,30,0,101,6,3,2,,8,2,0.23793,0.0727442,0.243507,0.298735,0.303267,0.384497,0.301542,0.687763,0.146567,5.02237,0.293955,0.385208,0.0472209,45.441,-2.87095,97.4468,0.432429,4.00557,-0.7741109728813171,5.180570363998413,1.87697,445.1099853515625,,,,,,,408.1,4.251041666,408.1,4.251041666,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Jake McCarthy","ARI",126,546,491,131,94,20,7,10,68,61,39,0,98,10,3,3,,28,7,0.266509,0.0711634,0.179114,0.397307,0.331383,0.39623,0.319275,0.727613,0.129721,7.1992,0.313159,0.797966,1.69244,67.8672,3.99719,102.926,2.49041,-3.87684,4.400624513626099,-4.426839292049408,1.87512,214.08999633789062,,,,,,,615.1,4.881746031,615.1,4.881746031,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Danny Jansen","TBR",91,359,314,71,40,15,0,15,43,44,36,0,72,6,3,0,,0,0,0.224902,0.100215,0.200586,0.499613,0.312697,0.415254,0.317862,0.727952,0.190352,1.97967,0.242851,-0.139604,-0.611021,44.215,2.21984,111.431,-0.750625,-1.6004,3.944975435733795,5.099596619606018,1.86719,300.67999267578125,,,,,,,394.1,4.33076923,394.1,4.33076923,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Jorge Polanco","SEA",126,546,482,108,70,19,0,19,60,62,56,2,147,4,4,1,,5,2,0.224412,0.102188,0.269434,0.379268,0.307846,0.382911,0.302866,0.690758,0.158499,2.81492,0.278791,0.0581751,-0.856068,60.6564,-3.21366,103.212,-0.797893,-3.39898,1.2090147137641907,-1.4489820003509521,1.855,409.8500061035156,,,,,,,540.4,4.288888888,540.4,4.288888888,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Jacob Young","WSN",139,602,543,135,103,25,3,5,72,51,39,0,112,11,3,6,,33,8,0.248906,0.0641719,0.185315,0.346285,0.309916,0.330425,0.285757,0.640342,0.0815187,6.56721,0.303254,0.395279,2.43863,58.5877,-11.8331,82.3644,2.83391,5.49852,-9.861529350280762,7.648521900177002,1.84188,298.19000244140625,,,,,,,539.9,3.884172661,539.9,3.884172661,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Trevor Story","BOS",141,609,548,123,74,31,2,17,68,68,50,4,176,7,4,1,,23,6,0.22523,0.0818305,0.288404,0.283735,0.296005,0.379864,0.293936,0.675869,0.154634,5.50573,0.296573,0.337535,1.25453,63.2778,-7.96184,84.7555,1.59206,0.116252,-9.030667901039124,6.391251638531685,1.82408,252.27999877929688,,,,,,,599.8,4.253900709,599.8,4.253900709,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Spencer Horwitz","PIT",104,448,384,104,68,25,1,10,54,48,54,2,82,6,3,0,,2,1,0.270219,0.121273,0.181961,0.666479,0.366709,0.416524,0.344363,0.783233,0.146305,3.00476,0.317738,-0.582799,-0.986635,64.7322,12.3261,118.86,-1.56943,2.27172,8.534211993217468,-5.9782795906066895,1.80476,341.260009765625,,,,,,,551.6,5.303846153,551.6,5.303846153,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Dylan Moore","SEA",99,427,364,76,43,18,3,12,51,42,47,1,124,11,3,1,,26,7,0.207845,0.111052,0.29032,0.382514,0.316066,0.370741,0.305044,0.686807,0.162896,7.0152,0.276622,0.115293,1.82527,48.185,-1.76465,104.745,1.94057,-1.60768,4.258671998977661,-1.3826759606599808,1.76711,348.2300109863281,,,,,,,447.5,4.52020202,447.5,4.52020202,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Colt Keith","DET",126,546,494,129,83,26,3,16,66,68,45,1,116,3,4,1,,4,1,0.261498,0.0815509,0.213115,0.382662,0.324532,0.426334,0.325451,0.750866,0.164836,4.11521,0.309445,0,-0.810122,70.5812,6.71121,113.91,-0.810122,0.576096,7.880086958408356,-9.173904001712799,1.74616,251.72000122070312,,,,,,,620.1,4.921428571,620.1,4.921428571,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Brooks Lee","MIN",113,490,449,112,73,26,2,11,53,55,35,2,81,2,3,1,,6,1,0.249321,0.0709784,0.164373,0.431814,0.304058,0.389051,0.300865,0.693109,0.13973,4.14762,0.278982,-0.0229859,-0.270257,53.6461,-3.6732,96.1014,-0.293243,0.2659,-2.479067772626877,2.9159000515937805,1.7321,389.2099914550781,,,,,,,488,4.31858407,488,4.31858407,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Dylan Crews","WSN",136,588,533,131,85,26,5,16,71,65,40,0,130,10,5,1,,25,7,0.245719,0.0681392,0.220944,0.308401,0.30762,0.399172,0.308382,0.706792,0.153453,6.53261,0.294445,0.107257,1.11439,67.9327,-0.850429,97.5926,1.22164,3.44892,-0.47106945514678955,-2.5510799884796143,1.71016,133.1699981689453,,,,,,,632.8,4.652941176,632.8,4.652941176,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Jonah Heim","TEX",84,333,305,71,47,13,1,10,35,40,23,0,62,2,2,1,,1,0,0.232537,0.0690421,0.186484,0.37023,0.288655,0.384675,0.293649,0.67333,0.152139,3.26659,0.257822,-0.14142,-0.389672,34.5027,-4.4276,90.367,-0.531092,1.60782,-4.199254274368286,8.107821822166443,1.69799,311.739990234375,,,,,,,306.9,3.653571428,306.9,3.653571428,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Jake Burger","TEX",143,616,564,137,78,26,2,32,75,93,36,1,165,10,4,1,,2,1,0.24335,0.0587801,0.268203,0.219163,0.298929,0.464273,0.326755,0.763202,0.220923,2.9955,0.284452,-0.118184,-1.00854,80.2765,8.21803,113.654,-1.12673,-1.52774,8.496989965438843,-12.62774121761322,1.69416,117.26000213623047,,,,,,,729.8,5.103496503,729.8,5.103496503,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Luke Raley","SEA",112,483,428,100,61,18,2,20,59,63,33,0,146,18,3,1,,10,3,0.234334,0.0680041,0.301735,0.225377,0.31429,0.423457,0.322286,0.737747,0.189122,5.2601,0.303578,0.0244499,0.0896194,61.2069,4.70653,116.873,0.114069,-0.84115,9.43879533559084,-9.166149854660034,1.69104,302.510009765625,,,,,,,547.2,4.885714285,547.2,4.885714285,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Chas McCormick","HOU",104,448,399,96,65,15,1,14,53,54,36,0,120,7,5,1,,13,4,0.241102,0.0799,0.266961,0.299295,0.311053,0.394452,0.308939,0.705505,0.15335,5.05176,0.303072,-0.34336,0.138342,51.959,-0.447141,102.65,-0.205018,4.67971,1.1533057540655136,0.27971410751342773,1.69038,414.260009765625,,,,,,,461.9,4.441346153,461.9,4.441346153,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Jurickson Profar","ATL",147,637,550,142,96,29,1,15,82,69,71,2,103,10,4,3,,7,2,0.258297,0.111253,0.162161,0.686061,0.350874,0.399742,0.331035,0.750616,0.141445,3.91198,0.290681,-0.471665,-0.780225,85.2079,10.6928,111.283,-1.25189,-5.42279,7.342687129974365,-12.49779462814331,1.6584,189.49000549316406,,,,,,,726.7,4.943537414,726.7,4.943537414,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Nolan Gorman","STL",115,497,446,101,58,18,0,25,62,69,45,1,161,3,3,1,,6,1,0.226915,0.0900598,0.324141,0.277842,0.299585,0.437029,0.318038,0.736614,0.210114,3.47947,0.289817,0.0739214,-0.179176,61.2817,3.14355,105.196,-0.105255,-1.38193,2.982520170509815,-4.006926655769348,1.60351,362.6199951171875,,,,,,,559.4,4.864347826,559.4,4.864347826,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Jorge Soler","LAA",133,574,500,116,63,25,0,27,75,76,64,1,148,6,4,0,,1,0,0.231095,0.111882,0.25851,0.432794,0.323353,0.445152,0.333156,0.768505,0.214057,2.49843,0.269274,-1.23831,-0.881766,77.7607,10.6153,116.368,-2.12007,-0.11322,8.629873514175415,-12.263219133019447,1.60093,224.2100067138672,,,,,,,687.8,5.171428571,687.8,5.171428571,,,,,,,,,,,,,,,,,,,"Jorge Soler","14221",624585
"Jo Adell","LAA",112,483,436,98,54,19,2,23,60,68,36,1,144,7,3,1,,13,6,0.225922,0.0746606,0.299119,0.249602,0.293269,0.437419,0.314544,0.730688,0.211497,5.27122,0.277936,-0.023033,-0.430629,58.1972,1.69675,103.275,-0.453662,-2.82319,1.3563922941684723,-1.9981865882873535,1.5966,282.0199890136719,,,,,,,532.4,4.753571428,532.4,4.753571428,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Josh Smith","TEX",86,371,323,79,53,17,1,9,44,39,34,1,76,10,2,1,,6,2,0.244746,0.0911119,0.206115,0.442044,0.333194,0.383022,0.317251,0.716216,0.138276,4.56703,0.293335,-0.357834,-0.309678,45.5105,2.11162,106.969,-0.667512,0.338458,2.290715217590332,0.7134580910205841,1.58755,412.5299987792969,,,,,,,396.8,4.613953488,396.8,4.613953488,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Sal Frelick","MIL",104,448,405,108,79,20,3,6,52,43,35,0,66,5,2,1,,13,3,0.267279,0.0786806,0.147678,0.532786,0.331076,0.375214,0.311521,0.70629,0.107935,5.58733,0.306028,0.357632,0.268087,52.89,0.483865,98.9694,0.625719,4.83679,0.07361626625061035,0.23679113388061523,1.57284,392.67999267578125,,,,,,,467.6,4.496153846,467.6,4.496153846,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Hyeseong Kim","LAD",99,427,394,110,86,17,2,6,49,42,25,1,69,3,3,2,,17,4,0.279204,0.0593,0.161824,0.366447,0.324419,0.374185,0.305756,0.698604,0.0949809,5.70813,0.323858,-0.093,0.912829,48.4294,-1.52022,97.1595,0.819829,0,-0.6305777430534363,1.5750000476837158,1.5661,375.0400085449219,,,,,,,444.2,4.486868686,444.2,4.486868686,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","sa3012639",808975
"Spencer Steer","CIN",133,574,502,124,73,29,3,19,68,73,60,1,119,8,3,0,,15,3,0.246625,0.103772,0.208182,0.498468,0.334613,0.43047,0.33372,0.765084,0.183845,5.1497,0.284802,0.217226,0.541518,78.0213,10.8759,107.809,0.758745,-1.81996,6.118619918823242,-10.06995689868927,1.56605,125.88999938964844,,,,,,,696.3,5.235338345,696.3,5.235338345,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Alec Burleson","STL",112,483,443,122,84,21,1,16,59,62,31,0,66,4,4,1,,6,2,0.275356,0.0638927,0.137314,0.465304,0.325136,0.438384,0.330615,0.76352,0.163028,3.89192,0.290027,-0.574565,-0.497782,64.4447,7.94431,113.661,-1.07235,0.367326,6.817760705947876,-7.807673960924149,1.55892,240.80999755859375,,,,,,,568,5.071428571,568,5.071428571,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Orlando Arcia","ATL",138,595,541,127,84,24,0,17,63,66,44,1,123,3,5,1,,3,0,0.233838,0.0746295,0.206937,0.36064,0.293305,0.377115,0.292864,0.67042,0.143277,2.62101,0.268896,-0.246119,-0.650107,61.3101,-8.2919,85.5914,-0.896226,0.00382112,-11.148027002811432,6.3788211171049625,1.5538,431.6600036621094,,,,,,,546.3,3.958695652,546.3,3.958695652,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Leody Taveras","TEX",75,322,292,73,49,14,2,8,38,35,25,0,68,1,2,1,,12,3,0.25135,0.0783949,0.212592,0.368757,0.310657,0.397987,0.309076,0.708644,0.146637,5.95983,0.299682,0.236015,0.611347,37.381,-0.285916,101.218,0.847361,1.76461,1.296235591173172,2.9146095514297485,1.54347,449.6400146484375,,,,,,,336.4,4.485333333,336.4,4.485333333,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Willi Castro","MIN",139,602,538,131,87,27,4,13,78,59,43,0,141,15,4,2,,19,6,0.244076,0.0718143,0.234617,0.306091,0.315981,0.382315,0.307643,0.698296,0.138239,6.36257,0.304817,0.722747,0.136522,69.1921,-1.22866,100.869,0.859269,-4.98023,1.4579612612724304,-6.630225419998169,1.5384,230.1699981689453,,,,,,,612.2,4.404316546,612.2,4.404316546,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Nolan Jones","COL",120,518,449,115,71,25,2,16,63,63,61,3,152,5,3,1,,11,3,0.255553,0.117496,0.292789,0.401298,0.348395,0.428382,0.338141,0.776777,0.172829,4.91199,0.347822,-0.0446779,-0.346213,72.2523,11.6577,104.153,-0.390891,1.39217,2.1818365454673767,-4.55782687664032,1.53615,249.57000732421875,,,,,,,639.8,5.331666666,639.8,5.331666666,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Kerry Carpenter","DET",115,497,451,115,68,21,4,22,60,74,35,2,124,7,3,0,,3,2,0.254954,0.0709222,0.249176,0.284627,0.31699,0.465472,0.334941,0.782462,0.210518,3.93282,0.300947,-0.588139,-1.24519,68.0431,9.90498,120.585,-1.83333,-0.0564885,9.873046278953552,-11.581489082425833,1.53464,208.77000427246094,,,,,,,609.6,5.300869565,609.6,5.300869565,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Jose Siri","NYM",96,413,377,79,45,16,2,17,51,53,27,0,149,5,3,1,,14,4,0.210211,0.0650966,0.360977,0.180335,0.269353,0.393001,0.287318,0.662354,0.18279,6.36945,0.292309,0.620607,0.54848,40.7127,-7.59926,86.5648,1.16909,4.93,-5.466155409812927,6.405000329017639,1.51737,443.19000244140625,,,,,,,394.4,4.108333333,394.4,4.108333333,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Mike Yastrzemski","SFG",118,511,453,101,56,23,5,18,61,59,48,1,136,6,3,1,,4,1,0.223673,0.0941273,0.265672,0.354298,0.304367,0.413861,0.311798,0.718228,0.190188,5.16174,0.275888,0.0111803,-0.560437,60.4415,0.665734,101.495,-0.549256,2.67433,0.36416560411453247,-2.7006707191467285,1.51615,435.3599853515625,,,,,,,543.8,4.608474576,543.8,4.608474576,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Carson Kelly","CHC",76,301,267,61,42,11,0,8,32,33,27,0,60,4,3,0,,1,0,0.22917,0.089216,0.200979,0.443908,0.305711,0.365078,0.296701,0.670789,0.135908,2.85118,0.263762,-0.249561,-0.394411,31.924,-3.26305,91.9123,-0.643973,1.33341,-3.553123116493225,7.20841383934021,1.48752,519.4000244140625,,,,,,,276.6,3.639473684,276.6,3.639473684,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Ceddanne Rafaela","BOS",100,434,408,103,66,21,4,12,54,54,16,1,104,6,3,2,,16,6,0.253375,0.0358239,0.240282,0.149091,0.288221,0.415107,0.302527,0.703328,0.161732,6.75824,0.30888,0.068172,0.189552,48.0955,-2.673,90.7987,0.257724,2.31288,-4.311547040939331,4.162881016731262,1.47883,187.25999450683594,,,,,,,444.9,4.449,444.9,4.449,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Yoán Moncada","LAA",120,518,465,113,74,25,2,13,55,54,46,1,143,4,2,1,,4,1,0.243723,0.0889817,0.276409,0.32192,0.315566,0.385737,0.30784,0.701303,0.142014,3.75182,0.323316,0.0491459,-0.398738,59.6195,-0.975094,98.5598,-0.349592,-0.20767,-1.2031769752502441,-1.7576697766780853,1.47759,495.3399963378906,,,,,,,528.7,4.405833333,528.7,4.405833333,,,,,,,,,,,,,,,,,,,"Yoan Moncada","17232",660162
"Jace Jung","DET",81,350,303,68,42,15,1,10,37,37,42,1,89,3,2,0,,2,1,0.22405,0.120291,0.25471,0.472268,0.322147,0.376079,0.309375,0.698225,0.152029,3.03057,0.282033,-0.11076,-0.733142,40.7158,-0.226498,102.602,-0.843901,1.125,0.19818800687789917,2.375,1.47074,500.7699890136719,,,,,,,357,4.407407407,357,4.407407407,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Christopher Morel","TBR",118,511,454,105,62,18,3,22,62,67,48,2,139,5,3,1,,9,4,0.231907,0.0933121,0.272779,0.342079,0.310542,0.4293,0.320328,0.739841,0.197393,4.76913,0.281852,0.372277,-0.72191,63.95,4.17417,113.166,-0.349633,-3.48308,7.348537862300873,-10.25807523727417,1.45879,276.19000244140625,,,,,,,575,4.872881355,575,4.872881355,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Kyle Higashioka","TEX",81,322,297,64,37,12,0,14,34,43,20,0,86,1,3,1,,2,0,0.215169,0.061458,0.268504,0.22889,0.263855,0.4059,0.288259,0.669755,0.190731,3.06114,0.248327,-0.512131,-0.198089,31.9661,-5.67741,86.5753,-0.71022,0.165006,-5.653294205665588,5.515006259083748,1.4571,395.4700012207031,,,,,,,294.6,3.637037037,294.6,3.637037037,,,,,,,,,,,,,,,,,,,"Kyle Higashioka","5517",543309
"Jonathan Aranda","TBR",83,357,312,80,52,15,1,12,45,45,36,1,90,6,3,0,,1,1,0.256552,0.100253,0.253337,0.395729,0.342309,0.427869,0.336148,0.770177,0.171317,2.7992,0.319202,0.10425,-0.762256,49.2229,7.46174,124.294,-0.658006,0.491419,9.265702307224274,-7.183580905199051,1.44412,318.739990234375,,,,,,,423.1,5.097590361,423.1,5.097590361,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Travis d'Arnaud","LAA",65,257,234,54,32,11,1,10,29,32,17,0,65,4,2,0,,0,0,0.232469,0.0667115,0.254275,0.26236,0.293912,0.415182,0.307731,0.709094,0.182713,2.62888,0.276805,-0.423168,-0.381084,29.5109,-0.505636,98.4828,-0.804252,1.08776,-1.249696671962738,5.7877585887908936,1.43664,414.0199890136719,,,,,,,263,4.046153846,263,4.046153846,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Trevor Larnach","MIN",109,469,411,99,61,20,1,16,59,60,50,1,126,4,4,0,,3,1,0.241126,0.106966,0.269335,0.397148,0.326669,0.414931,0.323535,0.741599,0.173805,3.72084,0.304475,-0.466676,-0.669647,59.9043,5.0416,112.048,-1.13632,-0.451388,5.328908920288086,-7.0763880610466,1.43421,330.4700012207031,,,,,,,522.4,4.79266055,522.4,4.79266055,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Michael Conforto","LAD",115,497,439,104,63,20,1,20,59,69,48,2,121,7,3,1,,2,1,0.238023,0.0956529,0.24276,0.394022,0.319986,0.425766,0.32378,0.745753,0.187743,3.01782,0.280318,-0.170014,-0.945949,63.5787,5.44055,109.291,-1.11596,-1.83751,4.4058473110198975,-7.162508487701416,1.42461,282.67999267578125,,,,,,,561.1,4.879130434,561.1,4.879130434,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Thairo Estrada","COL",115,497,461,122,83,22,2,15,60,60,23,0,95,9,3,1,,10,4,0.264697,0.0470608,0.190625,0.246877,0.311135,0.416625,0.316082,0.72776,0.151928,5.00334,0.303169,0.547395,-0.452102,60.4994,2.36125,89.3063,0.095293,1.72518,-6.260126657783985,3.500176429748535,1.42427,305.3599853515625,,,,,,,542.2,4.714782608,542.2,4.714782608,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Kyle Manzardo","CLE",100,434,377,92,51,23,1,17,57,55,47,1,95,4,5,1,,1,1,0.243283,0.10884,0.218059,0.499131,0.330482,0.441841,0.334077,0.772322,0.198557,2.97145,0.277404,-0.0223886,-0.813449,59.1164,8.3479,120.031,-0.835838,0.289441,9.111212432384491,-9.810559123754501,1.42196,377.260009765625,,,,,,,522.5,5.225,522.5,5.225,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Freddy Fermin","KCR",70,275,249,63,44,12,1,7,30,30,21,0,53,2,2,1,,1,0,0.253258,0.0762148,0.192226,0.396486,0.313506,0.386971,0.306614,0.700478,0.133714,2.94522,0.293914,-0.0377677,-0.395898,31.4027,-0.789656,95.0006,-0.433666,1.05569,-2.007924348115921,6.430687308311462,1.4192,371.8299865722656,,,,,,,281,4.014285714,281,4.014285714,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Miguel Vargas","CHW",118,511,442,102,63,22,2,15,62,54,58,0,108,6,4,1,,10,4,0.230826,0.113831,0.211794,0.53746,0.325316,0.391584,0.316109,0.7169,0.160758,4.52756,0.269305,0.127282,-0.500168,62.2146,2.43883,105.637,-0.372886,-0.591385,2.92294242978096,-6.216385126113892,1.41914,418.8299865722656,,,,,,,545.2,4.620338983,545.2,4.620338983,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Lourdes Gurriel Jr.","ARI",130,560,518,141,94,28,2,17,64,73,32,1,102,6,4,0,,5,1,0.272023,0.057626,0.181731,0.317095,0.31951,0.43045,0.324188,0.74996,0.158427,3.92549,0.30797,-0.422359,-0.548168,71.8219,6.31417,106.233,-0.970527,0.19467,3.2031612396240234,-8.205329671502113,1.40937,224.33999633789062,,,,,,,644.7,4.959230769,644.7,4.959230769,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Nolan Schanuel","LAA",128,553,474,121,86,20,1,14,66,58,65,0,92,8,4,2,,7,1,0.255439,0.117621,0.166297,0.70729,0.351833,0.38871,0.328928,0.740543,0.13327,3.93562,0.287905,-0.701091,-0.372418,73.0339,8.34501,113.394,-1.07351,-2.32629,7.401215434074402,-12.201285600662231,1.40814,319.6600036621094,,,,,,,628.4,4.909375,628.4,4.909375,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Max Kepler","PHI",117,504,453,109,68,21,2,18,60,61,41,0,101,6,3,0,,3,0,0.23979,0.0822022,0.201264,0.40843,0.309251,0.412333,0.314488,0.721584,0.172543,3.70378,0.269743,-0.0732032,-0.457081,60.7049,1.74799,100.749,-0.530284,2.25671,-0.07879462838172913,-3.1432857513427734,1.40061,363.3399963378906,,,,,,,545.6,4.663247863,545.6,4.663247863,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Ryan O'Hearn","BAL",94,406,369,99,65,17,2,15,50,55,31,2,75,3,3,0,,3,1,0.267269,0.0764109,0.183904,0.415493,0.326892,0.441353,0.331378,0.768244,0.174084,3.90692,0.297213,-0.385699,-0.562221,54.4204,6.92727,119.513,-0.94792,0.00403448,8.116850197315216,-8.145965136121958,1.39478,350.4700012207031,,,,,,,492,5.234042553,492,5.234042553,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Mike Tauchman","CHW",92,399,340,83,57,16,1,9,53,35,51,1,86,4,2,1,,7,1,0.243773,0.128484,0.215656,0.595779,0.347957,0.375665,0.322615,0.723623,0.131893,4.79896,0.298799,0.0123101,-0.0268474,50.6679,3.99363,110.213,-0.0145373,0.717035,4.648260169662535,-4.457965075969696,1.39334,474.3399963378906,,,,,,,437,4.75,437,4.75,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Heston Kjerstad","BAL",92,399,356,91,59,16,2,14,50,53,30,2,102,9,3,0,,2,1,0.254979,0.0760949,0.255073,0.298326,0.326285,0.425484,0.326198,0.751769,0.170505,4.08075,0.31657,-0.0625597,-0.66582,51.8186,5.14438,115.869,-0.72838,0.371195,6.516637980937958,-6.353805035352707,1.3905,356.4700012207031,,,,,,,461,5.010869565,461,5.010869565,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Matt Vierling","DET",126,546,494,125,85,23,4,12,64,55,43,1,116,4,3,1,,7,3,0.253086,0.0792948,0.213105,0.372092,0.316558,0.394116,0.310523,0.710674,0.14103,4.86595,0.305262,0.418229,-0.802931,64.0211,0.151057,103.41,-0.384702,-3.87964,1.7453519403934479,-6.529642343521118,1.38567,315.260009765625,,,,,,,554.2,4.398412698,554.2,4.398412698,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Carlos Santana","CLE",136,588,514,117,74,23,0,20,64,70,66,2,106,4,4,0,,3,0,0.227649,0.112874,0.180133,0.626615,0.318448,0.390036,0.311247,0.708484,0.162387,2.6011,0.247877,-0.512619,-0.6347,69.2887,0.505577,103.972,-1.14732,2.81753,1.5248442888259888,-7.932470083236694,1.36261,351.32000732421875,,,,,,,611.6,4.497058823,611.6,4.497058823,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
