Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Kyle Backhus","ARI",1.0433,1.0134,0,4.22438,21,0,0,0.6082,,21,92.105,20.9607,10.6938,9.85689,2.23067,9.3775,0.532,1.0984,18.1984,7.79931,4.01893,1.94065,0.956,0.197583,0.101813,0.09577006101608276,0.25678,1.44468,0.306046,0.721815,0.464651,,4.31074,-0.030756,0.0193713,999,,,,,,,86.20000000000002,4.104761904761905,89,4.238095238095238,"Kyle Backhus","sa3017068",679775
"Jose Gonzalez",,0.037,0.0607,0,6.91812,1,0,0,0,,1,4.963,1.1706,0.814,0.76868,0.163333,0.882,0.0287,0.0496,0.5002,4.5018,7.938,0.56712,1.47,0.100786,0.177715,-0.07692929357290268,0.290371,2.0526,0.299082,0.679082,0.424999,,7.08421,-0.0307683,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jose Gonzalez","sa3009473",683456
"Jake Eder","CHW",1.4066,1.871,0.6153,4.5046,23.62,1.62,0,0.5838,,31.234,137.325,30.8403,16.8041,15.633,4.41441,14.0533,0.5808,1.6949,26.6536,7.68017,4.04942,1.89661,1.272,0.194091,0.102336,0.09175533056259155,0.253669,1.43733,0.29197,0.725575,0.414765,,4.80971,-0.0307855,0.0126773,999,,,,,,,109.6,3.5354838709677416,113,3.6451612903225805,"Jake Eder","27590",671109
"Jean Herrera",,0.0369,0.0608,0,6.97095,1,0,0,0,,1,4.953,1.1572,0.8178,0.77455,0.173111,0.8722,0.0286,0.0501,0.5431,4.8879,7.8498,0.622678,1.558,0.109651,0.176095,-0.06644457578659058,0.287097,2.0294,0.296905,0.677991,0.393999,,7.09762,-0.0309145,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jean Herrera","sa3015422",691545
"Gilberto Alcala",,0.0353,0.0686,0.0076,6.96852,0.7939,0.0439,0,0,,1,4.935,1.161,0.8176,0.77428,0.176556,0.8497,0.0224,0.0499,0.5314,4.7826,7.6473,0.625397,1.589,0.10768,0.172178,-0.06449846923351288,0.287704,2.0107,0.295856,0.676544,0.394005,,7.0977,-0.0309153,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Gilberto Alcala","sa3019045",691912
"Johandry Milano",,0.0376,0.0602,0,6.74856,1,0,0,0,,1,4.985,1.1399,0.7944,0.74984,0.156444,0.93,0.0288,0.0502,0.5215,4.6935,8.37,0.560753,1.408,0.104614,0.18656,-0.08194583654403687,0.284633,2.0699,0.295611,0.689133,0.406988,,7.09786,-0.030917,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Johandry Milano","sa3019061",800220
"Luis Vasquez","DET",0.0326,0.0797,0.0167,7.0416,0.5185,0.1025,0,0,,1,4.916,1.2117,0.8274,0.7824,0.178111,0.787,0.014,0.0498,0.4416,3.9744,7.083,0.561118,1.603,0.0898291,0.16009,-0.07026037573814392,0.297044,1.9987,0.298769,0.669565,0.417983,,7.10912,-0.0310398,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Luis Vasquez","sa3021001",808070
"Lester Nin","MIA",0.0305,0.0769,0.0105,7.1172,0.6825,0.0675,0,0,,1,4.94,1.1807,0.8333,0.7908,0.181111,0.8279,0.0191,0.0501,0.5259,4.7331,7.4511,0.635222,1.63,0.106457,0.167591,-0.06113360822200775,0.29067,2.0086,0.297941,0.66967,0.380814,,7.10312,-0.0310499,-0.0448165,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Lester Nin","sa3019371",800043
"Fabian Ysalla","CHW",0.0327,0.0788,0.016,7.02846,0.5415,0.0975,0,0,,1,4.946,1.2074,0.8272,0.78094,0.168444,0.8294,0.0147,0.0517,0.4439,3.9951,7.4646,0.535206,1.516,0.0897493,0.167691,-0.07794177532196045,0.297031,2.0368,0.300924,0.671635,0.436998,,7.11176,-0.0310586,-0.0476438,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Fabian Ysalla","sa3021020",808674
"Jermayne Verdu","NYM",0.0331,0.0772,0.0145,7.03539,0.5795,0.0895,0,0,,1,4.943,1.1688,0.8254,0.78171,0.177333,0.85,0.0159,0.0513,0.5313,4.7817,7.65,0.625059,1.596,0.107485,0.17196,-0.06447501480579376,0.289185,2.0188,0.297464,0.674034,0.399005,,7.11311,-0.0310832,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jermayne Verdu","sa3024269",823221
"Pedro Almanzar",,0.0369,0.0609,0,6.97617,1,0,0,0,,1,4.97,1.15,0.8188,0.77513,0.169667,0.9001,0.0287,0.0497,0.5542,4.9878,8.1009,0.615709,1.527,0.111509,0.181107,-0.06959758698940277,0.286055,2.0501,0.297401,0.679313,0.398998,,7.11315,-0.0310836,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Pedro Almanzar","sa3015967",692818
"Jose Aguirre",,0.037,0.0607,0,6.92271,1,0,0,0,,1,4.99,1.135,0.8138,0.76919,0.162,0.9351,0.0288,0.0571,0.5671,5.1039,8.4159,0.606459,1.458,0.113647,0.187395,-0.07374750077724457,0.283906,2.0701,0.297672,0.681549,0.412986,,7.11488,-0.0311024,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jose Aguirre","sa3016057",700294
"Jose Leandro",,0.0344,0.0751,0.0151,6.86385,0.6075,0.0835,0,0,,1,4.986,1.1544,0.8074,0.76265,0.160778,0.9118,0.0169,0.0546,0.5196,4.6764,8.2062,0.569862,1.447,0.104212,0.182872,-0.0786602571606636,0.287193,2.0662,0.297561,0.683718,0.409009,,7.11659,-0.0311211,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jose Leandro","sa3019651",805769
"Pedro Rodriguez","NYY",0.0376,0.0602,0,6.74307,1,0,0,0,,1,5.03,1.1233,0.7949,0.74923,0.146889,0.9969,0.0291,0.0553,0.558,5.022,8.9721,0.559735,1.322,0.110934,0.198191,-0.08725646138191223,0.282392,2.1202,0.298331,0.692223,0.42399,,7.11664,-0.0311216,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Pedro Rodriguez","sa3015962",692646
"Sandi Charle",,0.037,0.0608,0,6.92559,1,0,0,0,,1,5,1.1418,0.815,0.76951,0.158111,0.9512,0.0289,0.0499,0.554,4.986,8.5608,0.582422,1.423,0.1108,0.19024,-0.07943999022245407,0.285529,2.093,0.299286,0.682822,0.424997,,7.11722,-0.031128,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Sandi Charle","sa3015330",691573
"Reilin Ramirez","WSN",0.0357,0.062,0,6.93324,1,0,0,0,,1,4.995,1.1469,0.8166,0.77036,0.156444,0.955,0.0289,0.052,0.4966,4.4694,8.595,0.52,1.408,0.0994194,0.191191,-0.09177177399396896,0.287588,2.1019,0.296992,0.682625,0.436992,,7.22806,-0.0311415,-0.0468715,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Reilin Ramirez","sa3022115",807826
"Deyer Zapata","ARI",0.0375,0.0603,0,6.77754,1,0,0,0,,1,5.013,1.1184,0.7973,0.75306,0.154889,0.9779,0.029,0.0513,0.5731,5.1579,8.8011,0.586052,1.394,0.114323,0.195073,-0.08075006306171417,0.280737,2.0963,0.295936,0.691158,0.401,,7.12144,-0.0311738,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Deyer Zapata","sa3016063",700345
"Yokelvin Reyes","LAA",0.0375,0.0603,0,6.75981,1,0,0,0,,1,5.013,1.1345,0.7964,0.75109,0.150667,0.9647,0.029,0.0558,0.5325,4.7925,8.6823,0.551985,1.356,0.106224,0.19244,-0.08621583878993988,0.284158,2.0992,0.297291,0.689945,0.418992,,7.12165,-0.0311761,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Yokelvin Reyes","sa3016067",700714
"Cristian Galindo","CIN",0.0362,0.0615,0,7.29972,1,0,0,0,,1,5.084,1.1558,0.8557,0.81108,0.183222,1.0011,0.0294,0.0591,0.5889,5.3001,9.0099,0.588253,1.649,0.115834,0.196912,-0.08107788115739822,0.287241,2.1569,0.2991,0.684702,0.405018,,7.55117,-0.0311835,-0.0417128,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Cristian Galindo","sa3017986",699109
"Frainer Mejias","SFG",0.0355,0.0674,0.0062,6.98787,0.8285,0.0365,0,0,,1,4.982,1.1446,0.8206,0.77643,0.167556,0.9149,0.0236,0.0548,0.5657,5.0913,8.2341,0.618319,1.508,0.113549,0.183641,-0.0700923427939415,0.285273,2.0595,0.297966,0.678878,0.406003,,7.1224,-0.0311844,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Frainer Mejias","sa3021535",808409
"Luis Nunez",,0.0369,0.0609,0,6.97041,1,0,0,0,,1,4.993,1.1503,0.8194,0.77449,0.162333,0.9315,0.0288,0.05,0.5487,4.9383,8.3835,0.58905,1.461,0.109894,0.186561,-0.07666733860969543,0.286751,2.0818,0.299341,0.68071,0.417,,7.12391,-0.0312008,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Luis Nunez","sa3009715",682737
"Luis Garcia",,0.0369,0.0609,0,6.96438,1,0,0,0,,1,4.965,1.1606,0.8182,0.77382,0.168333,0.888,0.0287,0.0505,0.5218,4.6962,7.992,0.587613,1.515,0.105096,0.178852,-0.07375629991292953,0.28824,2.0486,0.297409,0.678679,0.408995,,7.12671,-0.0312313,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Luis Garcia","sa3015468",693760
"Dioni Baez","KCR",0.0365,0.0612,0,7.19136,1,0,0,0,,1,5.038,1.169,0.844,0.79904,0.155111,0.9641,0.0291,0.0531,0.5283,4.7547,8.6769,0.547972,1.396,0.104863,0.191366,-0.08650258183479309,0.290738,2.1331,0.303797,0.672827,0.412252,,7.17792,-0.0312342,-0.0439345,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Dioni Baez","sa3018309",703851
"David  Landeta","HOU",0.0354,0.0716,0.0108,6.99075,0.6916,0.0656,0,0,,1,4.934,1.1683,0.8222,0.77675,0.171111,0.8581,0.0192,0.0531,0.5188,4.6692,7.7229,0.604592,1.54,0.105148,0.173916,-0.0687677264213562,0.29042,2.0264,0.299197,0.673925,0.428029,,7.08692,-0.0312642,-0.0496274,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"David  Landeta","sa3019523",805399
"Keywill Cedeno","COL",0.037,0.0608,0,6.95556,1,0,0,0,,1,4.948,1.1529,0.816,0.77284,0.174889,0.8682,0.0286,0.0512,0.534,4.806,7.8138,0.615066,1.574,0.107922,0.175465,-0.06754244863986969,0.286179,2.0211,0.294607,0.67845,0.391014,,7.13024,-0.0312697,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Keywill Cedeno","sa3021763",807982
"Luinder Avila","KCR",0.9888,1.0674,0,4.49699,21,0,0,0.6276,,21,92.389,21.9035,11.3548,10.493,2.36133,8.7604,0.5336,1.1544,16.2131,6.94847,3.75446,1.85073,1.012,0.175487,0.0948208,0.08066652715206146,0.26558,1.46019,0.305825,0.705793,0.473148,,4.50055,-0.031291,0.0365738,999,,,,,,,79.60000000000001,3.7904761904761908,85,4.0476190476190474,"Luinder Avila","sa3006507",679883
"Junior Sanchez","ARI",0.0369,0.0609,0,6.96213,1,0,0,0,,1,5,1.1487,0.8188,0.77357,0.160333,0.9391,0.0289,0.0529,0.5472,4.9248,8.4519,0.582686,1.443,0.10944,0.18782,-0.07837999612092972,0.286602,2.0878,0.299463,0.681038,0.422006,,7.13241,-0.0312934,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Junior Sanchez","sa3022009",808087
"Eliezer Pena","COL",0.0321,0.0806,0.0164,7.06266,0.5053,0.1053,0,0,,1,4.928,1.1975,0.8291,0.78474,0.179222,0.8069,0.0136,0.0525,0.4707,4.2363,7.2621,0.583344,1.613,0.0955154,0.163738,-0.06822241097688675,0.294327,2.0044,0.297857,0.670264,0.41001,,7.13317,-0.0313016,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Eliezer Pena","sa3022119",807979
"Franderly Morel","LAD",0.0375,0.0603,0,6.76395,1,0,0,0,,1,5.025,1.1168,0.7965,0.75155,0.150667,0.9986,0.029,0.0505,0.5691,5.1219,8.9874,0.569898,1.356,0.113254,0.198726,-0.08547263592481613,0.280892,2.1154,0.296712,0.69253,0.411988,,7.13425,-0.0313134,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Franderly Morel","sa3020980",806918
"Anthony Bello",,0.0369,0.0609,0,6.97545,1,0,0,0,,1,4.97,1.158,0.8193,0.77505,0.168556,0.8921,0.0287,0.0526,0.5281,4.7529,8.0289,0.591974,1.517,0.106258,0.179497,-0.07323943823575974,0.28768,2.0501,0.297251,0.678455,0.407006,,7.1356,-0.0313281,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Anthony Bello","sa3019565",805469
"Keninson Diaz",,0.037,0.0607,0,6.9111,1,0,0,0,,1,5.013,1.1213,0.813,0.7679,0.157556,0.9775,0.029,0.0545,0.5862,5.2758,8.7975,0.599693,1.418,0.116936,0.194993,-0.07805705070495605,0.281663,2.0988,0.297705,0.684584,0.41901,,7.1383,-0.0313575,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Keninson Diaz","sa3019143",800241
"Frenny Grant","DET",0.0362,0.0669,0.0072,6.80292,0.8211,0.0381,0,0,,1,5.021,1.1257,0.801,0.75588,0.152889,0.9816,0.0236,0.0534,0.5581,5.0229,8.8344,0.568562,1.376,0.111153,0.195499,-0.084345743060112,0.282413,2.1073,0.297041,0.689976,0.41399,,7.14284,-0.0314069,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Frenny Grant","sa3021572",814133
"Jesus A. Rodriguez",,0.0375,0.0603,0,6.7734,1,0,0,0,,1,5.033,1.1107,0.7975,0.7526,0.150444,1.0097,0.0291,0.053,0.5831,5.2479,9.0873,0.577498,1.354,0.115855,0.200616,-0.08476056903600693,0.279752,2.1204,0.296672,0.692698,0.410003,,7.14416,-0.0314213,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jesus A. Rodriguez","sa3016281",700316
"Miguel Cordero","MIN",0.0337,0.0718,0.0084,7.09326,0.7419,0.0549,0,0,,1,4.98,1.1743,0.8323,0.78814,0.17,0.8818,0.0209,0.0512,0.5281,4.7529,7.9362,0.598889,1.53,0.106044,0.177068,-0.0710240975022316,0.290166,2.0561,0.29989,0.67312,0.405991,,7.11928,-0.0314413,-0.0491901,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Miguel Cordero","sa3022005",807996
"Carlos Sarmiento",,0.0374,0.0603,0,6.78285,1,0,0,0,,1,5.025,1.1342,0.7993,0.75365,0.149444,0.9864,0.029,0.0493,0.5342,4.8078,8.8776,0.541565,1.345,0.106308,0.196299,-0.0899900496006012,0.284311,2.1206,0.2979,0.691281,0.421996,,7.14796,-0.0314626,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Carlos Sarmiento","sa3016593",692654
"Edwin Cervantes","CIN",0.0335,0.0708,0.0055,7.3737,0.7831,0.0461,0,0,,1,5.054,1.1765,0.8634,0.8193,0.193556,0.9527,0.0226,0.0512,0.5552,4.9968,8.5743,0.582765,1.742,0.109854,0.188504,-0.0786505788564682,0.290487,2.1292,0.297741,0.681189,0.396046,,7.584,-0.0315198,-0.0417128,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Edwin Cervantes","sa3020965",800099
"Kristian Cardozo",,0.0369,0.0608,0,6.96744,1,0,0,0,,1,4.97,1.1463,0.8179,0.77416,0.170333,0.9023,0.0287,0.0511,0.5435,4.8915,8.1207,0.60235,1.533,0.109356,0.181549,-0.07219316810369492,0.285391,2.0486,0.2955,0.679895,0.399006,,7.15401,-0.0315285,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Kristian Cardozo","sa3014706",691258
"Alexander Agramonte",,0.0326,0.0777,0.0137,7.08696,0.5819,0.0889,0,0,,1,4.925,1.2148,0.8322,0.78744,0.179889,0.7861,0.0159,0.0543,0.4351,3.9159,7.0749,0.553492,1.619,0.0883452,0.159614,-0.07126903533935547,0.29741,2.0009,0.298279,0.668189,0.413998,,7.15604,-0.0315506,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Alexander Agramonte","sa3021034",811592
"Luis Jerez",,0.0342,0.0724,0.0103,7.04439,0.7056,0.0626,0,0,,1,4.945,1.1717,0.8264,0.78271,0.178444,0.8468,0.0198,0.0527,0.5121,4.6089,7.6212,0.604747,1.606,0.103559,0.171244,-0.06768453866243362,0.28963,2.0185,0.296056,0.674006,0.39699,,7.16056,-0.0315998,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Luis Jerez","sa3021495",807829
"Luis Vega",,0.0345,0.0705,0.0082,7.04889,0.7576,0.0516,0,0,,1,4.941,1.1628,0.8258,0.78321,0.182333,0.8463,0.0213,0.0514,0.5328,4.7952,7.6167,0.629564,1.641,0.107832,0.171281,-0.06344868987798691,0.287587,2.0091,0.294597,0.674694,0.381981,,7.16431,-0.0316309,-0.0476438,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Luis Vega","sa3009830",687688
"Javier Fuenmayor",,0.0367,0.061,0,7.01406,1,0,0,0,,1,4.995,1.1728,0.8251,0.77934,0.161556,0.9142,0.0289,0.0526,0.4999,4.4991,8.2278,0.546817,1.454,0.10008,0.183023,-0.08294294774532318,0.291147,2.087,0.300363,0.678141,0.429006,,7.1673,-0.0316732,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Javier Fuenmayor","sa3015965",692656
"Jemir Leal","KCR",0.0339,0.0734,0.0111,7.08129,0.6825,0.0675,0,0,,1,4.958,1.1926,0.8318,0.78681,0.173556,0.8502,0.0192,0.0497,0.4771,4.2939,7.6518,0.561162,1.562,0.0962283,0.17148,-0.07525211572647095,0.293881,2.0428,0.299064,0.672844,0.415997,,7.1682,-0.0316732,-0.0476438,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jemir Leal","sa3016202",691484
"Ramon Cuevas",,0.0347,0.07,0.0081,7.05942,0.7708,0.0488,0,0,,1,4.969,1.1903,0.8298,0.78438,0.169,0.8648,0.0218,0.0534,0.4746,4.2714,7.7832,0.548797,1.521,0.0955122,0.174039,-0.07852686196565628,0.293843,2.0551,0.299748,0.673797,0.423998,,7.16888,-0.0316903,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Ramon Cuevas","sa3019372",800122
"Roiber Talavera","SEA",0.0335,0.0772,0.0195,6.55236,0.5663,0.0923,0,0,,1,4.868,1.1243,0.7717,0.72804,0.173556,0.805,0.0152,0.0525,0.5634,5.0706,7.245,0.699876,1.562,0.115735,0.165366,-0.049630239605903625,0.280339,1.9293,0.290433,0.686464,0.404612,,6.8684,-0.0318044,-0.0552604,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Roiber Talavera","sa3016799",699696
"Yoerys Hernandez",,0.0372,0.0605,0,6.85314,1,0,0,0,,1,5.013,1.1473,0.8062,0.76146,0.156667,0.9515,0.029,0.0506,0.515,4.635,8.5635,0.541251,1.41,0.102733,0.189807,-0.08707361668348312,0.286046,2.0988,0.296665,0.687748,0.407986,,7.17945,-0.0318053,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Yoerys Hernandez","sa3018881",801742
"Abdiel Medina",,0.0367,0.0611,0,7.03233,1,0,0,0,,1,4.958,1.1807,0.8255,0.78137,0.173889,0.8504,0.0286,0.0567,0.4838,4.3542,7.6536,0.568909,1.565,0.0975797,0.171521,-0.07394110411405563,0.291466,2.0311,0.296713,0.674403,0.405012,,7.18074,-0.0318193,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Abdiel Medina","sa3009206",682731
"Luis Espinoza","MIA",0.034,0.0726,0.01,7.07877,0.7056,0.0626,0,0,,1,4.974,1.154,0.8301,0.78653,0.175444,0.899,0.0199,0.049,0.5545,4.9905,8.091,0.616796,1.579,0.11148,0.18074,-0.06926015764474869,0.286637,2.053,0.296887,0.676616,0.394006,,7.18226,-0.0318359,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Luis Espinoza","sa3021043",814260
"Enger Sanchez",,0.0367,0.061,0,7.03989,1,0,0,0,,1,4.963,1.1556,0.825,0.78221,0.177556,0.8745,0.0287,0.0546,0.5398,4.8582,7.8705,0.617267,1.598,0.108765,0.176204,-0.06743904203176498,0.286472,2.0301,0.294899,0.676444,0.38401,,7.1824,-0.0318375,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Enger Sanchez","sa3019387",800579
"Jose Linares",,0.0368,0.061,0,7.01253,1,0,0,0,,1,4.995,1.1426,0.8233,0.77917,0.167444,0.936,0.0289,0.0497,0.5569,5.0121,8.424,0.594979,1.507,0.111492,0.187387,-0.07589589059352875,0.284987,2.0786,0.296855,0.680683,0.402999,,7.18656,-0.0318827,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jose Linares","sa3019616",805711
"Mado Villegas","MIA",0.0366,0.0611,0,7.06275,1,0,0,0,,1,4.978,1.1707,0.8289,0.78475,0.171556,0.8861,0.0288,0.0532,0.5129,4.6161,7.9749,0.578829,1.544,0.103033,0.178003,-0.07496986538171768,0.28987,2.0568,0.297875,0.675925,0.40399,,7.1888,-0.0319071,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Mado Villegas","sa3018343",800574
"Osiris Santana",,0.0366,0.0611,0,7.04709,1,0,0,0,,1,5,1.1674,0.8282,0.78301,0.164222,0.9222,0.0289,0.0508,0.5157,4.6413,8.2998,0.559206,1.478,0.10314,0.18444,-0.08130000531673431,0.289893,2.0896,0.299717,0.678286,0.419991,,7.18897,-0.0319089,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Osiris Santana","sa3009738",683990
"Jhonny Gomez",,0.0334,0.0749,0.0121,7.09884,0.6471,0.0751,0,0,,1,4.957,1.2011,0.8339,0.78876,0.174,0.8365,0.018,0.0546,0.4563,4.1067,7.5285,0.545487,1.566,0.0920516,0.168751,-0.0766996219754219,0.295408,2.0376,0.298958,0.670959,0.420009,,7.18918,-0.0319112,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Jhonny Gomez","sa3016268",699289
"Jacob Barnes",,2.2875,2.4125,0,4.35353,48,0,0,0,,48,207.254,48.4288,24.9693,23.2188,6.60267,16.6858,1.0974,1.7648,41.0307,7.69326,3.12859,2.45902,1.238,0.197973,0.0805089,0.117464080452919,0.256504,1.35655,0.296282,0.718537,0.414,,4.39825,-0.0319279,-0.00538671,999,,,,,,,169.3,3.5270833333333336,174,3.625,"Jacob Barnes","12323",606930
"Jayson Schroeder",,0.0368,0.061,0,7.00254,1,0,0,0,,1,5.025,1.1314,0.8231,0.77806,0.159778,0.976,0.029,0.0581,0.5774,5.1966,8.784,0.591598,1.438,0.114905,0.194229,-0.07932338118553162,0.283495,2.1074,0.298619,0.681792,0.41601,,7.19109,-0.031932,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jayson Schroeder","sa3008356",677315
"Cristhofer Gonzalez",,0.0368,0.061,0,6.99318,1,0,0,0,,1,5.018,1.1346,0.8221,0.77702,0.160333,0.9739,0.029,0.0507,0.5666,5.0994,8.7651,0.581785,1.443,0.112914,0.194081,-0.0811677947640419,0.284119,2.1085,0.298263,0.68279,0.417003,,7.19141,-0.0319355,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Cristhofer Gonzalez","sa3019156",800392
"Gustavo Rivas",,0.0367,0.0611,0,7.03701,1,0,0,0,,1,5.008,1.151,0.8267,0.78189,0.164333,0.9405,0.0289,0.0536,0.5461,4.9149,8.4645,0.580649,1.479,0.109046,0.1878,-0.0787539929151535,0.286754,2.0915,0.298676,0.679476,0.412994,,7.19291,-0.0319518,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Gustavo Rivas","sa3016503",698987
"Carlos Molina",,0.0372,0.0605,0,6.8535,1,0,0,0,,1,5.028,1.1356,0.8064,0.7615,0.154111,0.9806,0.029,0.0515,0.5359,4.8231,8.8254,0.546502,1.387,0.106583,0.195028,-0.08844470977783203,0.284191,2.1162,0.296891,0.689207,0.410001,,7.19442,-0.0319683,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Carlos Molina","sa3022023",808346
"Juan Duran","BAL",0.0368,0.061,0,6.98364,1,0,0,0,,1,5.033,1.138,0.822,0.77596,0.154889,0.9893,0.0291,0.0536,0.5548,4.9932,8.9037,0.560801,1.394,0.110232,0.196563,-0.08633023500442505,0.285206,2.1273,0.299691,0.68324,0.432006,,7.19914,-0.0320195,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Juan Duran","sa3022262",814813
"Donal Montas","DET",0.0367,0.061,0,7.02045,1,0,0,0,,1,4.96,1.1725,0.8242,0.78005,0.173556,0.8648,0.0287,0.0538,0.4893,4.4037,7.7832,0.565796,1.562,0.0986492,0.174355,-0.0757056400179863,0.290122,2.0373,0.295673,0.676077,0.404005,,7.1999,-0.0320278,-0.0476533,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,"Donal Montas","sa3019394",802075
"David Morillo",,0.0367,0.061,0,7.02369,1,0,0,0,,1,4.995,1.145,0.8244,0.78041,0.168556,0.9211,0.0289,0.0602,0.5507,4.9563,8.2899,0.597872,1.517,0.11025,0.184404,-0.07415416091680527,0.285273,2.0661,0.296391,0.678479,0.402005,,7.2002,-0.0320311,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"David Morillo","sa3009610",683565
"Jesus Clode","PIT",0.0366,0.0611,0,7.05285,1,0,0,0,,1,4.985,1.1582,0.8276,0.78365,0.170889,0.9051,0.0288,0.0536,0.5318,4.7862,8.1459,0.587559,1.538,0.10668,0.181565,-0.07488466054201126,0.287659,2.0633,0.29706,0.677446,0.400988,,7.20054,-0.0320347,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Jesus Clode","sa3015491",699018
"Rafael Mendez",,0.0367,0.061,0,7.02072,1,0,0,0,,1,5.015,1.1446,0.8252,0.78008,0.161889,0.9593,0.029,0.0514,0.5511,4.9599,8.6337,0.574481,1.457,0.10989,0.191286,-0.08139581233263016,0.285843,2.1039,0.298577,0.681154,0.416998,,7.20094,-0.0320391,-0.0476533,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,"Rafael Mendez","sa3015435",691917
