Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID
"Austin Wynns",,11.9417,37.2819,34.2371,8.01411,6.6482,0.879074,0.00609342,0.480746,4.84717,4.47348,2.49776,0,9.50394,0.321392,0.0945617,0.131085,0.648083,0.0995128,0.0526039,0.234077,0.0669965,0.254921,0.262813,0.291602,0.302234,0.266813,0.593836,0.068157,2.99129,0.309417,-0.0344436,-0.0761227,3.05989,-1.30128,62.7753,-0.110566,0.0817453,-1.7701157629489899,1.0031719133257866,0.0490137,999,3.28087,0.451124,1.93007,,,,19.7,1.641666666,19.7,1.641666666,"Austin Wynns","15271",642851
"Keston Hiura",,10.205,35.8979,33.0376,7.49651,4.31852,1.55845,0.00852905,1.61102,4.55973,4.74099,2.59578,0.0408615,12.1816,0.181856,0.0691765,0.0134507,0.117169,0.211133,0.13081,0.226909,0.0723103,0.33934,0.213091,0.286312,0.420886,0.306048,0.707199,0.193978,2.90953,0.304724,0.0156257,-0.0664356,4.0799,-0.119362,97.299,-0.0508099,0.223772,-0.16175150126218796,-0.5636476874351501,0.0486722,748.6099853515625,2.63233,1.19703,1.92535,,,,39.8,3.98,39.8,3.98,"Keston Hiura","20003",669374
"Rece Hinds","CIN",18.4327,56.7991,52.866,11.3545,4.89506,3.32456,0.0673612,3.06755,7.21063,7.54288,3.56412,0.0463107,20.7808,0.239407,0.105495,0.0240081,0.152649,0.893601,0.283858,0.214779,0.0627496,0.365865,0.17151,0.266984,0.454289,0.30809,0.721274,0.23951,4.5922,0.284549,0.0444301,-0.00453169,6.54873,-0.0955161,90.5575,0.0398984,0.0178759,-0.6014414168894291,-0.8354908339679241,0.0469432,724.9600219726562,3.92109,2.42996,1.80463,,,,59.4,3.3,59.4,3.3,"Rece Hinds","27493",677956
"Tomás Nido","DET",21.4972,70.731,66.0198,14.8123,10.6471,3.28942,0.0179978,0.857781,7.23914,6.72268,3.13255,0,17.4442,0.133889,0.399771,1.04505,1.53259,0.120952,0.0811542,0.224362,0.0442882,0.246627,0.179576,0.259432,0.31371,0.25193,0.573142,0.0893483,2.45163,0.290009,-0.153944,-0.118489,4.95793,-3.31605,62.194,-0.272433,-0.252095,-3.3321121633052826,1.4066393673419952,0.0446556,999,3.3343,0.418148,1.80314,,,,45.1,2.147619047,45.1,2.147619047,"Tomas Nido","13755",621512
"Dustin Harris","TEX",11.1201,38.8188,35.2084,8.01481,5.194,1.82641,0.0170205,0.977383,4.35181,3.94512,3.42226,0.0795124,10.4115,0.0989868,0.0709994,0.0181631,0.0116943,0.899494,0.252775,0.227639,0.0881599,0.268208,0.328699,0.297316,0.36376,0.291209,0.661077,0.136121,4.10386,0.294571,0.0388564,0.00936631,3.94825,-0.592698,88.6503,0.0482227,0.157744,-0.455892838537693,-0.4142782688140869,0.0437767,748.1099853515625,1.42066,3.61542,1.95287,,,,35.9,3.263636363,35.9,3.263636363,"Dustin Harris","25705",687957
"Stone Garrett","WSN",14.6674,50.4177,45.6864,10.945,6.99534,2.14489,0.00875925,1.79602,6.30244,6.21893,4.12696,0.0164033,13.5866,0.390026,0.202297,0.0120051,0.443894,0.427488,0.127559,0.239568,0.0818554,0.269481,0.303752,0.306751,0.404836,0.310923,0.711587,0.165267,3.26646,0.299907,0.0199608,-0.0568952,5.92796,0.0301965,99.303,-0.0369343,-0.0542169,-0.0789588987827301,-1.185960065573454,0.0427611,707.8900146484375,5.04799,1.0241,1.88245,,,,52.2,3.48,52.2,3.48,"Stone Garrett","19273",656448
"Miles Mastrobuoni","SEA",24.6259,69.1199,61.8719,13.8384,10.0012,2.94659,0.00980535,0.880773,7.51201,5.2649,6.26367,0.0227697,14.1803,0.0937197,0.686862,0.203681,0.474381,2.57764,0.551573,0.223662,0.0906205,0.205155,0.441717,0.293049,0.314309,0.271487,0.607358,0.0906472,4.81155,0.272805,-0.0484774,0.163207,5.933,-2.15251,81.1396,0.11473,-1.04819,-1.3768928945064545,-0.5161452293395996,0.0424584,999,2.36491,1.18465,1.87529,,,,55.4,2.216,55.4,2.216,"Miles Mastrobuoni","20017",670156
"Tyler Wade","SDP",69.736,192.696,172.515,38.2348,29.0501,7.03716,0.719118,1.42839,22.0301,14.5263,14.6824,0,42.5834,1.91113,1.12214,2.46537,0.928348,9.45698,2.23424,0.221632,0.0761946,0.220987,0.344792,0.28822,0.2956,0.262876,0.58382,0.0739679,6.21012,0.283944,0.118933,0.626277,15.2048,-7.33645,67.5155,0.74521,-0.779566,-6.5786179304122925,0.5656493306159973,0.0420679,999,1.96764,2.21902,1.54779,,,,137.7,1.967142857,137.7,1.967142857,"Tyler Wade","15730",642180
"Michael Stefanic","TOR",18.7256,55.5157,49.8413,11.8534,10.1255,1.72794,0,0,4.46068,4.82337,4.107,0,7.96429,1.17018,0,0.397216,1.37481,0.123672,0.00820298,0.237823,0.073979,0.14346,0.515677,0.310796,0.272492,0.267939,0.583288,0.0346689,2.03913,0.283053,0.100152,-0.100152,4.60671,-1.88741,73.6121,-4.40636e-10,0,-1.6761993174190901,0.20398180186748505,0.0390831,999,2.5684,0.343496,1.92632,,,,38,2,38,2,"Michael Stefanic","25353",683021
"Myles Straw",,37.3673,79.1307,71.4014,15.841,12.4367,3.23378,0.04126,0.129359,7.20091,5.63782,6.65392,0.0520311,12.325,0.111806,0.792831,0.170747,0.530802,8.24477,0.69659,0.221859,0.0840877,0.155755,0.539871,0.286307,0.27374,0.253244,0.560047,0.051881,6.17484,0.263002,-0.868003,1.21569,5.6304,-3.62615,63.2756,0.347685,0.115609,-2.977419465780258,0.692264087498188,0.0364269,745.3200073242188,2.22066,4.19308,1.99999,,,,60.7,1.64054054,60.7,1.64054054,"Myles Straw","17620",664702
"Kyle Stowers","MIA",110.802,390.536,351.639,75.9719,45.4512,16.8173,1.79773,11.9057,39.9431,45.0899,30.7358,0,123.404,5.45851,2.32121,0.381856,7.23597,1.38103,0.872001,0.216051,0.0787016,0.315986,0.249066,0.287492,0.375674,0.291022,0.663167,0.159623,3.5355,0.293008,0.0830102,-0.72134,39.6627,-6.02147,82.9225,-0.63833,-1.37818,-8.613605320453644,-4.045648217201233,0.035733,495.5,7.55673,-1.27208,0.430464,,,,354.2,3.19099099,354.2,3.19099099,"Kyle Stowers","26151",669065
"Jakob Marsee","MIA",24.5779,91.3643,78.3371,16.1524,11.7287,3.05855,0.0365948,1.32855,9.68131,7.22921,10.9002,0,22.8693,1.10736,0.951524,0.068169,0,3.99426,0.930012,0.206191,0.119305,0.250309,0.476629,0.308446,0.297047,0.276775,0.605493,0.0908559,4.78575,0.269081,-0.0812067,0.234854,8.23122,-2.4564,73.333,0.153648,-0.341487,-2.7598361521959305,0.037801593542099,0.0330993,999,3.99064,1.22139,1.77354,,,,70.5,2.82,70.5,2.82,"Jakob Marsee","sa3019868",805300
"Adam Duvall",,70.255,258.503,236.043,49.8092,28.0189,9.98671,0.899991,10.9037,28.1542,31.1349,16.381,0.170792,78.3196,3.78227,1.89404,0.402468,2.82886,0.882588,0.220207,0.211018,0.0633688,0.302974,0.209156,0.271106,0.399533,0.290414,0.670639,0.188515,3.52853,0.261614,-0.341895,-0.291593,26.1269,-4.11224,86.4596,-0.633489,-0.35287,-4.728794991970062,-3.6054166853427887,0.0287784,999,3.0375,0.826385,0.847426,,,,244,3.485714285,244,3.485714285,"Adam Duvall","10950",594807
"Luis Vazquez","CHC",31.6013,75.5073,68.0239,15.0856,10.7035,2.79089,0.0173624,1.57393,7.83754,6.49074,4.75701,0.0301101,21.0018,1.56388,1.12897,0.0334849,5.52782,0.772005,0.158555,0.22177,0.0630007,0.278143,0.226505,0.283629,0.332722,0.272729,0.616351,0.110952,3.56701,0.290093,-0.0337583,-0.0439406,6.55675,-2.27595,74.2937,-0.0776989,0.59002,-2.348704054951668,0.10234549641609192,0.0278244,999,2.12871,0.0281654,1.80035,,,,66.4,2.075,66.4,2.075,"Luis Vazquez","23442",676679
"Joey Wiemer","KCR",36.6176,108.37,96.5052,20.0704,13.5993,4.50181,0.025052,1.94432,11.0017,9.19036,10.0654,0,31.5021,0.95404,0.798629,0.0468118,0.36037,2.50201,0.916969,0.207973,0.0928801,0.29069,0.319516,0.28701,0.315582,0.27036,0.602593,0.10761,3.99021,0.283853,0.088034,-0.0652783,9.20382,-3.4731,72.6643,0.0227558,1.42415,-3.4432483538985252,0.05180239677429199,0.0226443,748.5399780273438,2.49406,1.03776,1.65832,,,,84.2,2.275675675,84.2,2.275675675,"Joey Wiemer","27690",686894
"Tyler Gentry","KCR",13.5205,37.8642,33.6991,7.70073,5.02343,1.76291,0.0135016,0.900887,4.35037,3.67559,3.40379,0,11.4393,0.677483,0.0669549,0.0168564,6.77352,0.116058,0.080179,0.228515,0.0898947,0.302115,0.297551,0.311304,0.361829,0.299683,0.673133,0.133315,2.4262,0.317367,0.040045,-0.0811195,4.10941,-0.319869,92.8357,-0.0410745,-0.0614198,-0.3584633246064186,-0.6873683370649815,0.0222808,999,1.8538,1.53212,1.94525,,,,38,2.714285714,38,2.714285714,"Tyler Gentry","27784",694355
"Jared Young","NYM",14.8358,57.0266,50.2604,11.2723,7.42223,2.30149,0.0288068,1.51979,6.74887,6.1236,5.47663,0.0460809,15.1766,1.15942,0.102203,0.0278628,0.708342,0.956448,0.15883,0.224278,0.0960365,0.266133,0.36086,0.314189,0.361931,0.30147,0.67612,0.137653,4.0576,0.289683,-0.0947375,0.0163723,6.27112,-0.399738,94.0648,-0.0783653,-0.286167,-0.4743678420782089,-1.2346640527248383,0.0197254,743.1799926757812,1.59726,-0.0779603,1.85525,,,,56.1,3.74,56.1,3.74,"Jared Young","20404",676724
"Zach Dezenzo","HOU",18.2093,68.9021,63.5033,15.1262,10.1199,2.69448,0.0147982,2.29704,8.40694,8.05911,5.09731,0,20.8475,0.148056,0.124615,0.0288018,3.11175,0.495535,0.214745,0.238196,0.0739791,0.302567,0.244504,0.295784,0.389609,0.299882,0.685393,0.151413,3.05079,0.316901,0.0591367,-0.109135,7.48898,-0.571055,96.2788,-0.0499987,-2.08152,-0.34337401017546654,-1.800508290529251,0.0158019,537.3900146484375,6.99805,1.42282,1.80334,,,,62.5,3.472222222,62.5,3.472222222,"Zach Dezenzo","31562",701305
"Moises Ballesteros","CHC",14.9515,51.3895,47.3617,11.5983,7.86704,2.29468,0.00753582,1.42901,5.53753,5.75032,3.7817,0.0544519,10.9636,0.095,0.111993,0.0390189,0,0.0648144,0.0389588,0.244887,0.073589,0.213344,0.344931,0.30136,0.384172,0.30008,0.685532,0.139285,1.84016,0.289879,0.0145834,-0.0950725,5.59372,-0.417718,93.1086,-0.080489,-0.804104,-0.4948405399918556,-1.100760668516159,0.0120428,999,2.70541,1.0939,1.90495,,,,47.4,3.16,47.4,3.16,"Moises Ballesteros","sa3015713",694208
"Victor Mesa Jr.","MIA",6.68382,22.5815,21.0552,4.76582,3.36021,0.772382,0.0126053,0.620623,2.07327,2.08363,1.40009,0,5.39907,0.060139,0.0490122,0.017069,0,0.098869,0.0642066,0.226349,0.0620017,0.239093,0.25932,0.275924,0.352658,0.276182,0.628582,0.126309,2.15585,0.274799,0.0300314,-0.0442752,2.02364,-0.617897,72.9339,-0.0142438,0,-0.7451128689572215,0.10314531624317169,0.0113624,999,1.74725,0.594305,2.02146,,,,22.3,3.185714285,22.3,3.185714285,"Victor Mesa Jr.","sa3010700",683748
"Jonathon Long","CHC",12.2325,43.7935,39.1881,9.10157,6.27134,1.37963,0.00539522,1.44521,5.32257,5.0035,4.21685,0.0462277,11.1566,0.260327,0.0950724,0.0331099,0,0.152917,0.0380085,0.232253,0.0962894,0.254756,0.377967,0.310298,0.37837,0.304077,0.688668,0.146117,2.5472,0.286956,0.00453514,-0.0692773,4.90779,-0.215088,95.8582,-0.0647422,-0.154163,-0.27696169167757034,-1.0980314761400223,0.00868874,999,1.80511,0.301395,1.9075,,,,35.7,2.975,35.7,2.975,"Jonathon Long","sa3022864",675085
"Scott Kingery","LAA",22.1824,83.246,76.8415,15.8438,10.3284,2.64651,0.620041,2.2488,8.37888,7.69196,5.11754,0,26.999,0.487503,0.736519,0.0629224,1.4454,1.87174,0.459746,0.206188,0.0614749,0.324328,0.189545,0.257851,0.344563,0.263266,0.602414,0.138376,6.02381,0.281294,-0.0457958,0.0623942,6.59475,-3.14321,67.2057,0.0165984,0.030709,-3.107085784897208,0.3730303030461073,0.00423373,640.5700073242188,1.5482,0.568435,1.74239,,,,64.6,2.936363636,64.6,2.936363636,"Scott Kingery","17975",664068
"Curtis Mead","TBR",15.4944,58.232,53.22,13.317,9.75892,2.49418,0.035342,1.02856,6.39272,5.3372,3.70421,0.0413935,12.2675,1.12879,0.161399,0.0176345,1.23696,0.912564,0.209691,0.250226,0.0636112,0.210666,0.301953,0.311779,0.356399,0.296268,0.668178,0.106173,3.84313,0.306557,-0.0574747,-0.0172522,6.15989,-0.651978,90.4866,-0.0747269,-0.460085,-0.7228898480534554,-1.1774176955223083,0.00411888,724.4299926757812,2.5266,0.211894,1.92033,,,,51.9,3.46,51.9,3.46,"Curtis Mead","23986",678554
"Zach Remillard",,15.5829,41.2061,38.0831,8.99013,6.62415,1.70025,0.441225,0.224496,3.00025,2.98937,2.26252,0.10014,12.3484,0.0987915,0,0.761662,1.0307,0.79858,0.454438,0.236066,0.0549075,0.299674,0.183224,0.280668,0.321569,0.265129,0.602236,0.0855024,5.18639,0.343613,0.0944608,-0.0944608,3.3261,-1.49411,69.0653,-2.85952e-9,0,-1.4914057283386448,0.1514037847518921,0.00339909,999,2.58975,0.640129,1.99877,,,,26.1,1.63125,26.1,1.63125,"Zach Remillard","19788",621545
"Oscar Gonzalez","SDP",18.9116,70.6448,66.3442,16.5557,11.0304,3.51197,0.0483431,1.96502,7.51539,8.22813,3.0442,0.0598752,16.4034,0.524548,0.708565,0.0233315,0.904542,0.793937,0.115927,0.249543,0.0430917,0.232195,0.185584,0.284962,0.392792,0.292935,0.677754,0.143249,3.80791,0.2997,-0.0742302,-0.0029137,7.28339,-0.9805,88.1934,-0.0771439,-0.402569,-1.0530160441994667,-1.2781049609184265,0.00233833,999,1.4475,1.26374,1.84736,,,,73.5,3.868421052,73.5,3.868421052,"Oscar Gonzalez","20970",660757
"Kameron Misner","TBR",28.5791,89.6843,78.8158,15.1762,9.66895,3.6175,0.0406121,1.84911,9.416,7.60247,9.31927,0.0365124,35.9937,0.818588,0.689503,0.0412238,0,2.14123,0.54595,0.192552,0.103912,0.401338,0.258914,0.282387,0.309864,0.266769,0.592251,0.117312,4.275,0.319882,-0.0154707,0.0510973,7.35761,-3.13349,70.1937,0.0356266,0.894956,-3.091987654566765,0.07589107751846313,-0.00288869,999,1.82607,0.457668,1.69257,,,,66.4,2.289655172,66.4,2.289655172,"Kameron Misner","26374",670224
"Kody Clemens","PHI",18.0973,57.5871,53.7153,12.037,7.07174,2.61823,0.0824643,2.26452,6.15868,7.31185,3.56643,0,14.7035,0.144959,0.139006,0.0214305,0.705131,0.0978331,0.0921209,0.224088,0.0619311,0.255326,0.242557,0.273572,0.402375,0.292784,0.675947,0.178287,2.16501,0.264934,0.0398196,-0.102848,5.93016,-0.806264,86.1406,-0.0630284,-0.650875,-1.0174307525157928,-0.9301545023918152,-0.00308567,999,4.17744,0.619224,1.82705,,,,52.7,2.927777777,52.7,2.927777777,"Kody Clemens","20572",665019
"Aaron Schunk","COL",20.6176,62.9198,59.701,14.6778,10.29,3.09903,0.0304975,1.25832,6.28037,5.84314,2.96097,0.197453,16.3993,0.112201,0.11564,0.0299706,0.0449827,0.872171,0.453446,0.245856,0.0470595,0.260638,0.180555,0.282256,0.362018,0.280308,0.644273,0.116162,3.30173,0.318307,0.101396,-0.113123,5.84749,-1.51274,65.2277,-0.0117277,0.155202,-2.6279919994995,0.47337475419044495,-0.00612711,999,2.88179,0.447261,1.90211,,,,53,2.523809523,53,2.523809523,"Aaron Schunk","25524",668845
"René Pinto","ARI",7.58295,21.3977,20.0087,4.37893,3.56244,0.374673,0.00463042,0.43719,2.83419,2.86147,1.01711,0,7.34879,0.100783,0.104756,0.166365,0.251283,0.0502064,0.0183832,0.218852,0.0475337,0.343439,0.138405,0.258902,0.30359,0.249065,0.562492,0.0847384,3.30302,0.319753,-0.00027784,-0.0343432,1.45055,-1.05251,55.6698,-0.034621,-0.197243,-1.1689193546772003,0.387861505150795,-0.00707386,999,3.49834,0.668813,1.99036,,,,5.4,0.675,5.4,0.675,"Rene Pinto","19859",650907
"Omar Narváez",,18.4892,59.7638,53.7296,11.1901,7.94443,2.74178,0.0187843,0.485112,5.3821,5.17048,5.27431,0.0143791,12.5153,0.169927,0.224363,0.365616,1.16213,0.0756849,0.0580682,0.208267,0.0882525,0.209413,0.421429,0.280048,0.287082,0.256222,0.56713,0.0788148,1.90295,0.261393,-0.0451205,-0.113936,4.39562,-2.59544,62.9381,-0.159057,-0.746174,-2.7505813390016556,0.6804598569869995,-0.00814805,999,2.30173,0.230657,1.84265,,,,31.3,1.738888888,31.3,1.738888888,"Omar Narvaez","13338",553882
"Darren Baker","WSN",9.22491,31.1412,29.0211,7.26555,6.00539,1.18912,0.0163073,0.0547389,3.2406,2.32106,1.9998,0.0126908,6.37605,0.0519687,0.0556313,0.0127015,0.00958714,0.844377,0.176847,0.250354,0.0642172,0.204746,0.313643,0.299318,0.298111,0.267762,0.597429,0.0477565,4.42403,0.318415,-0.0102271,0.0337609,2.57968,-1.06316,70.2523,0.0235338,-0.0496315,-1.0842367596924305,-0.049631454937704156,-0.0100009,999,2.13235,1.0633,2.02831,,,,21,2.333333333,21,2.333333333,"Darren Baker","29912",671117
"Graham Pauley","MIA",41.1349,139.656,125.799,28.1721,18.2063,6.08856,0.0398404,3.8374,14.9274,14.9156,11.8894,0.169373,37.2706,1.04607,0.857499,0.0640016,3.95088,1.51678,0.423273,0.223945,0.0851332,0.266875,0.319001,0.294483,0.36449,0.290118,0.658974,0.140545,3.29808,0.284455,0.00509543,-0.112519,14.0817,-2.25498,82.3136,-0.107423,0.392565,-3.061088502407074,-1.7122905552387238,-0.0126717,749.7100219726562,1.9066,0.86447,1.4942,,,,128.6,3.136585365,128.6,3.136585365,"Graham Pauley","31363",688363
"Dominic Fletcher","CHW",44.6827,161.83,147.932,33.9794,24.5789,6.91305,0.311024,2.17649,15.4287,14.2251,10.2085,0.447437,37.7205,1.65402,1.06318,0.972412,2.20925,0.943265,0.419923,0.229696,0.0630817,0.233087,0.270636,0.284984,0.32477,0.269414,0.609755,0.0950743,3.24853,0.291507,-0.0311616,-0.265498,13.6209,-5.30968,72.0133,-0.29666,1.82179,-5.595736593008041,0.07764184474945068,-0.0130323,999,3.27335,1.25203,1.48965,,,,119.4,2.653333333,119.4,2.653333333,"Dominic Fletcher","26149",666150
"Seby Zavala","BOS",17.7801,55.3243,49.7107,9.80359,6.31793,2.48016,0.0137001,0.991801,5.8431,5.53757,4.41287,0.0181624,19.5538,0.453068,0.16996,0.577748,1.74507,0.0817303,0.0792091,0.197213,0.0797636,0.35344,0.225678,0.267953,0.307511,0.257476,0.575464,0.110298,2.32707,0.300385,-0.0363053,-0.103859,4.12493,-2.3468,59.1087,-0.140164,-0.628376,-2.7286932319402695,0.7435451149940491,-0.0145501,999,2.91623,0.796783,1.81603,,,,33.2,1.844444444,33.2,1.844444444,"Seby Zavala","18887",664874
"CJ Alexander","ATH",7.15234,21.1512,20.0591,4.43213,2.79827,1.27633,0.0145147,0.343013,1.75364,2.57529,0.995536,0,6.04625,0.0484031,0.0385758,0.00952211,0,0.0381944,0.0322223,0.220953,0.0470677,0.285859,0.164654,0.259018,0.337329,0.260878,0.596348,0.116376,2.1147,0.298292,0.0104335,-0.0357357,1.63494,-0.839288,71.2678,-0.0253022,0.0784926,-0.7206601612269878,-0.14225857704877853,-0.0163007,999,3.14426,0.773094,2.01515,,,,8.3,1.185714285,8.3,1.185714285,"CJ Alexander","20557",680769
"Enmanuel Valdez","PIT",43.3135,145.535,132.186,29.9289,17.2228,8.0397,0.0337247,4.63272,15.5055,17.3327,12.1473,0.0518671,35.2821,0.258116,0.653907,0.289881,3.04572,0.997168,0.422288,0.226415,0.0834663,0.24243,0.34429,0.291468,0.392888,0.298505,0.684356,0.166472,2.74152,0.272222,0.0351443,-0.205024,15.657,-1.36741,87.9943,-0.16988,-1.82508,-2.259253680706024,-2.7608662247657776,-0.0179349,999,5.56419,0.494747,1.4409,,,,144.1,3.35116279,144.1,3.35116279,"Enmanuel Valdez","21716",665839
"Liover Peguero","PIT",15.3454,57.192,53.4818,12.1452,8.52943,2.35945,0.0277977,1.2285,6.1895,6.17764,3.42225,0,15.3557,0.0852883,0.113445,0.0892137,0.463244,1.14433,0.264296,0.22709,0.0598379,0.268493,0.222866,0.274115,0.341157,0.270779,0.615272,0.114068,4.20853,0.294957,-0.0102875,0.0268237,4.87656,-1.81365,69.3326,0.0165363,-0.659402,-2.0808303132653236,-0.016626477241516113,-0.0199228,746.8900146484375,2.6313,0.729098,1.86948,,,,40.3,2.686666666,40.3,2.686666666,"Liover Peguero","24273",678894
"Gustavo Campero","LAA",6.57013,25.1645,22.7726,5.40868,3.6695,1.01628,0.0186917,0.704211,3.07011,2.67931,1.76802,0.0204213,5.20737,0.565784,0.0459291,0.0121926,0.008979,1.13723,0.156199,0.237508,0.0702585,0.206933,0.339524,0.307824,0.376548,0.302212,0.684371,0.13904,5.63076,0.278256,-0.0899824,0.116965,2.78234,-0.161356,94.6011,0.0269824,-0.600307,-0.12847071513533592,-0.9044800400733948,-0.0200439,746.1099853515625,1.98056,2.3193,2.02125,,,,28.2,4.028571428,28.2,4.028571428,"Gustavo Campero","22707",672569
"Zac Veen","COL",13.2459,47.0955,43.0374,10.1728,6.79442,2.16935,0.035794,1.17321,5.42983,4.62158,3.76279,0,11.9421,0.157079,0.102547,0.0357155,0,2.19933,0.372975,0.236371,0.0798971,0.253571,0.315088,0.299463,0.370221,0.294939,0.669684,0.13385,5.37221,0.299739,-0.117987,0.204248,4.93146,-0.57768,75.0757,0.0862608,0,-1.3174070790410042,-0.4769604504108429,-0.023345,999,1.56828,0.573524,1.95403,,,,44,3.384615384,44,3.384615384,"Zac Veen","sa3014516",691728
"Luis De Los Santos","NYM",15.0854,53.5013,48.6687,10.4059,7.32201,1.8841,0.0220564,1.17769,5.55715,4.58116,4.40668,0,15.1081,0.306952,0.0954435,0.0234746,3.3674,0.202812,0.0974243,0.21381,0.0823658,0.282387,0.291677,0.282725,0.326023,0.271629,0.608748,0.112213,2.49775,0.284133,0.0304866,-0.0938854,4.59847,-1.66001,73.537,-0.0633988,0.0266386,-1.7199041917920113,-0.29928143322467804,-0.0244372,999,2.52554,0.366722,1.8702,,,,34.2,2.28,34.2,2.28,"Luis De Los Santos","21682",665782
"Kyren Paris","LAA",13.4247,43.1278,38.7636,7.58968,5.34646,1.83429,0.0358785,0.373054,4.00393,3.86547,3.95508,0,14.7064,0.18706,0.0706551,0.151466,0.50346,1.71471,0.23463,0.195794,0.0917059,0.340996,0.268935,0.272983,0.273837,0.248904,0.54682,0.0780426,5.22673,0.303797,-0.0816958,0.173028,2.91804,-2.12697,57.1029,0.0913322,-0.00655768,-2.025522217154503,0.3387283654883504,-0.025727,999,2.84726,0.418297,1.92946,,,,27.4,2.107692307,27.4,2.107692307,"Kyren Paris","26420",677347
"Yuli Gurriel",,42.2334,154.426,139.718,34.8829,23.6783,7.33547,0.818912,3.05021,15.3153,15.88,12.0891,0.26482,28.9265,0.912058,1.67277,0.0344151,3.71257,2.17955,0.50715,0.249667,0.0782839,0.187316,0.417925,0.310146,0.379385,0.3013,0.689531,0.129718,4.3873,0.290938,-0.274546,-0.056889,16.9609,-1.10361,93.9479,-0.331435,-0.751955,-1.4249263107776642,-4.0107064843177795,-0.029994,999,2.41196,1.17471,1.59746,,,,150.2,3.576190476,150.2,3.576190476,"Yuli Gurriel","19198",493329
"Brandon Lockridge","SDP",64.8201,146.924,132.878,30.9234,22.8159,5.78091,0.171385,2.15529,16.4741,13.3294,12.1222,0,42.0017,0.971359,0.893748,0.0591042,0.051351,10.6191,1.67122,0.232721,0.0825064,0.285874,0.288612,0.299711,0.327467,0.279932,0.627178,0.0947455,5.98546,0.321022,-0.699219,1.16356,13.6101,-3.57683,79.2486,0.46434,0.0669205,-3.102863758802414,-2.091641888022423,-0.0309064,999,2.50153,0.646639,1.75856,,,,131.1,2.016923076,131.1,2.016923076,"Brandon Lockridge","21496",663604
"Niko Kavadas","LAA",18.687,67.446,57.8402,11.1227,6.6443,1.78486,0.00457481,2.689,7.92221,6.66198,8.00993,0.0272426,26.5083,1.44795,0.120406,0.027577,0.0231796,0.309552,0.0403388,0.192301,0.118761,0.39303,0.302167,0.305267,0.362788,0.299148,0.668055,0.170487,2.76077,0.293212,-0.0451233,-0.0812972,7.29089,-0.598816,92.4456,-0.126421,-0.48814,-0.7094152420759201,-1.9300414621829987,-0.0403927,750.75,4.55421,1.29832,1.74186,,,,64.6,3.4,64.6,3.4,"Niko Kavadas","29782",694359
"Alika Williams","PIT",19.945,61.6373,56.0367,12.8506,9.26031,3.16925,0.118176,0.302835,6.20793,4.62547,4.20619,0,14.2334,0.174163,0.0995653,1.12073,0.380177,0.457889,0.0975934,0.229324,0.0682409,0.230922,0.295515,0.284731,0.306312,0.263947,0.591042,0.0769873,3.80843,0.301628,-0.0542832,-0.055606,4.91669,-2.29353,64.7345,-0.109889,-0.708274,-2.709181010723114,0.21510356664657593,-0.0455963,999,2.91547,0.299079,1.88367,,,,37.5,1.875,37.5,1.875,"Alika Williams","27604",675961
"Everson Pereira","NYY",7.17899,27.5434,25.394,5.76457,3.71784,1.12688,0.0113724,0.908485,3.26943,3.07902,1.97837,0,8.90543,0.100938,0.0533531,0.0167068,0.274419,0.780893,0.102668,0.227005,0.0718273,0.323324,0.222153,0.284955,0.379603,0.290912,0.664559,0.152598,4.75261,0.310621,-0.0770323,0.0688437,2.79484,-0.42713,86.8018,-0.00818856,-0.720654,-0.433513892814517,-0.9422276467084885,-0.0473057,999,1.84375,1.14543,1.99312,,,,28.8,4.114285714,28.8,4.114285714,"Everson Pereira","23695",677592
"Tucker Barnhart","TEX",7.57925,23.0595,20.5538,4.12499,3.709,0.317491,0.00246839,0.0960299,3.10978,2.32024,2.22576,0.00746523,6.64021,0.0434714,0.0537425,0.182732,0.305858,0.101989,0.0293011,0.200692,0.0965225,0.28796,0.335194,0.279507,0.230396,0.237405,0.509903,0.0297034,3.6316,0.290453,-0.00290648,-0.0385932,1.3468,-1.35066,50.8038,-0.0414997,-0.504535,-1.3395380787551403,0.08028346300125122,-0.0506633,999,2.93614,0.742896,1.98096,,,,7.4,0.925,7.4,0.925,"Tucker Barnhart","10200",571466
"Eli White","ATL",46.8738,124.985,111.626,24.9692,17.6503,4.55253,0.228726,2.53765,15.1912,12.1863,10.3618,0,36.9219,2.13598,0.819994,0.0414204,1.81025,5.21604,1.15299,0.223687,0.0829042,0.295411,0.28064,0.299871,0.336769,0.284266,0.63664,0.113083,5.72078,0.307339,-0.125953,0.3383,12.0137,-2.60678,79.8038,0.212347,-0.460942,-2.8061299324035645,-1.8594387471675873,-0.0519948,999,3.21822,1.24244,1.63406,,,,113.4,2.412765957,113.4,2.412765957,"Eli White","19346",642201
