Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId,weighted_zscore,auction_value
Paxton Thompson,PHI,0.0432,0.0547,0.0,5.51016,1.0,0.0,0.0,0.0,1.0,4.564,1.0595,0.6509,0.61224,0.168111,0.5662,,0.0437,0.6996,6.2964,5.0958,1.23561,1.513,0.153287,0.124058,0.0292287319898605,0.26795,1.6257,0.288813,0.701121,0.38557,,5.78242,-0.0141702,-0.045993,999.0,,,,sa3023277,-0.13775329158080207,3780475192603441.0
C.J. Widger,SFG,0.0435,0.0544,0.0,5.01732,1.0,0.0,0.0,0.0,1.0,4.575,1.0324,0.5974,0.55748,0.132556,0.5719,,0.0526,0.7727,6.9543,5.1471,1.35111,1.193,0.168896,0.125005,0.0438907146453857,0.261334,1.6043,0.295492,0.709723,0.407135,,5.2178,-0.0141079,-0.0506109,999.0,,,,sa3020960,-0.13778508347061236,3781347683194225.0
Trennor O'Donnell,BOS,0.0398,0.0745,0.0303,6.02757,0.4376,0.1196,0.0,0.0,1.0,4.626,1.1679,0.7116,0.66973,0.163889,0.5338,,0.0492,0.5933,5.3397,4.8042,1.11146,1.475,0.128253,0.115391,0.0128620862960815,0.28887,1.7017,0.30556,0.672505,0.422752,,5.85944,-9.99029e-05,-0.000679999,999.0,,,,sa3023531,-0.1379675191183748,3786354412490474.5
Yovannki Pascual,SDP,0.0423,0.0676,0.0252,5.74335,0.5852,0.0882,0.0,0.0,1.0,4.678,1.104,0.6811,0.63815,0.154667,0.6595,,0.0464,0.597,5.373,5.9355,0.905231,1.392,0.127619,0.140979,-0.0133604109287261,0.277939,1.7635,0.294784,0.699692,0.424478,,6.10085,-0.01951,-0.0501177,999.0,,,,sa3022006,-0.13802861230162808,3788031042217981.0
Christian Zazueta,LAD,0.0446,0.0706,0.0332,5.95935,0.3997,0.1277,0.0,0.0,1.0,4.604,1.1327,0.7016,0.66215,0.192,0.5199,,0.049,0.6272,5.6448,4.6791,1.20639,1.728,0.136229,0.112924,0.0233058184385299,0.280712,1.6526,0.292515,0.687238,0.385961,,6.11478,-9.99029e-05,-0.000679999,999.0,,,,sa3018867,-0.13812294055173321,3790619768813127.0
Easton Lucas,TOR,1.2592,1.287,0.0,4.13952,26.0,0.0,0.0,0.6408,26.0,112.36,24.8859,12.888,11.9586,3.40311,10.3231,,1.084,23.2269,8.04008,3.57338,2.24999,1.178,0.206719,0.0918752,0.1148433536291122,0.24651,1.35419,0.289047,0.733167,0.397996,,4.39755,0.0075961,0.00283961,999.0,,,,26058,-0.1381291017695517,3790788856105719.0
Hayden Juenger,TOR,1.1457,1.2045,0.0,4.27299,24.0,0.0,0.0,0.6408,24.0,103.538,23.2593,12.2408,11.3946,3.28533,8.8202,,1.1501,21.4841,8.05654,3.30757,2.43578,1.232,0.2075,0.085188,0.1223116219043731,0.248583,1.33665,0.290327,0.721931,0.39599,,4.40198,-0.0373219,0.00252539,999.0,,,,sa3017103,-0.13825893256901772,3794351907928181.0
Eduardo Rivera,BOS,0.0434,0.0733,0.0414,5.60592,0.3502,0.1382,0.0,0.0,1.0,4.622,1.1058,0.6658,0.62288,0.145111,0.5987,,0.048,0.644,5.796,5.3883,1.07566,1.306,0.139334,0.129533,0.0098009556531906,0.278168,1.7045,0.301517,0.691847,0.438857,,5.70502,-9.99029e-05,-0.000679999,999.0,,,,sa3017951,-0.13833919567176045,3796554633288266.5
Jose Acuna,CIN,0.045,0.0757,0.0518,5.589,0.2117,0.1677,0.0,0.0,1.0,4.466,1.0962,0.6572,0.621,0.207222,0.3891,,0.0533,0.7598,6.8382,3.5019,1.95271,1.865,0.17013,0.0871249,0.0830049291253089,0.272443,1.4853,0.290841,0.692861,0.366206,,5.66797,-9.99029e-05,-0.000679999,999.0,,,,sa3015331,-0.1384790451997413,3800392637194829.0
Ben Miller,SDP,0.0414,0.0565,0.0,5.83407,1.0,0.0,0.0,0.0,1.0,4.726,1.1126,0.6915,0.64823,0.151111,0.6953,,0.0532,0.5632,5.0688,6.2577,0.81001,1.36,0.119171,0.147122,-0.0279517620801925,0.279723,1.8079,0.294647,0.699348,0.4259,,6.25002,-0.0211629,-0.0501082,999.0,,,,sa3017208,-0.13848894160180308,3800664232174965.0
Alex Santos II,HOU,0.0469,0.0739,0.0548,5.44689,0.2068,0.1688,0.0,0.0,1.0,4.519,1.0669,0.645,0.60521,0.164889,0.5115,,0.0449,0.7288,6.5592,4.6035,1.42483,1.484,0.161275,0.113189,0.0480858534574508,0.269242,1.5784,0.293919,0.692662,0.405297,,5.52164,-9.99029e-05,-0.000679999,999.0,,,,sa3014684,-0.13868451443627494,3806031495930214.5
Rico Garcia,NYM,0.0501,0.0479,0.0,4.1283,1.0,0.0,0.0,0.0,1.0,4.284,0.8845,0.4896,0.4587,0.145556,0.4197,,0.0395,1.0398,9.3582,3.7773,2.47748,1.31,0.242717,0.0979692,0.1447479128837585,0.231254,1.3042,0.279962,0.740261,0.335827,,4.3567,-0.00135399,0.0551949,999.0,,,,20023,-0.1390458066651629,3815946731297133.0
Brendan Collins,WSN,0.0417,0.0561,0.0,5.3235,1.0,0.0,0.0,0.0,1.0,4.577,1.0337,0.6314,0.5915,0.149333,0.5987,,0.0567,0.7183,6.4647,5.3883,1.19977,1.344,0.156937,0.130806,0.02613066136837,0.263591,1.6324,0.28958,0.703279,0.405,,5.63741,-0.0137349,-0.0469284,999.0,,,,sa3017549,-0.1391474767278363,3818736945203141.5
Kai-Wei Teng,SFG,1.1287,1.2213,0.0,4.29215,24.0,0.0,0.0,0.6271,24.0,104.941,23.5437,12.3709,11.4457,2.84533,9.6055,,1.7652,20.8452,7.81695,3.60206,2.17013,1.067,0.198637,0.0915324,0.1071049347519874,0.251615,1.38122,0.2962,0.712422,0.444088,,4.39194,-0.0587063,-0.00419621,999.0,,,,24282,-0.139321237295422,3823505597245297.0
Logan VanWey,HOU,0.0492,0.0487,0.0,4.19679,1.0,0.0,0.0,0.0,1.0,4.344,0.919,0.5034,0.46631,0.122111,0.4731,,0.0513,0.9851,8.8659,4.2579,2.08222,1.099,0.226773,0.108909,0.1178637146949768,0.240601,1.3921,0.293796,0.72776,0.432037,,4.35692,-0.000579112,-0.0496466,999.0,,,,sa3019956,-0.13932752469275128,3823678147384438.5
Vinny Nittoli,MIL,0.9064,0.9542,0.0,4.34086,19.0,0.0,0.0,0.584,19.0,81.65,18.4678,9.7992,9.16404,2.80778,6.5753,,0.9291,17.466,8.27337,3.11462,2.6563,1.33,0.213913,0.0805303,0.1333827227354049,0.249075,1.31806,0.29069,0.722042,0.376926,,4.43397,0.0101993,-0.00616611,999.0,,,,16754,-0.13938331076297242,3825209129709025.0
Owen Murphy,ATL,0.0533,0.068,0.0624,5.18994,0.1754,0.1754,0.0,0.0,1.0,4.45,1.0444,0.6128,0.57666,0.169889,0.4434,,0.0422,0.8071,7.2639,3.9906,1.82025,1.529,0.181371,0.0996405,0.081730343401432,0.263445,1.4878,0.292732,0.700025,0.363452,,5.21764,-9.99029e-05,-0.000679999,999.0,,,,sa3020330,-0.13965714248299352,3832724115468043.0
Jacob Lopez,ATH,1.5139,1.4245,0.0,3.62614,30.0,0.0,0.0,0.6357,30.0,126.582,26.0958,13.1182,12.0871,3.25667,11.9529,,1.5192,29.4519,8.83557,3.58587,2.464,0.977,0.232671,0.0944281,0.1382424160838127,0.230712,1.26829,0.284064,0.74443,0.409885,,3.96145,0.165513,0.221004,999.0,,,,25098,-0.14007257774432413,3844125241942556.0
Juan Rojas,BAL,0.0442,0.0712,0.0382,5.6484,0.3939,0.1289,0.0,0.0,1.0,4.664,1.1075,0.6707,0.6276,0.152333,0.6281,,0.0459,0.621,5.589,5.6529,0.988696,1.371,0.133148,0.13467,-0.0015223026275634,0.277569,1.7356,0.296943,0.699518,0.42841,,5.92681,-9.99029e-05,-0.000679999,999.0,,,,sa3016285,-0.14007703497290958,3844247565278003.0
Hugh Fisher,ARI,0.0469,0.051,0.0,4.75722,1.0,0.0,0.0,0.0,1.0,4.539,1.0255,0.5704,0.52858,0.110444,0.5661,,0.0696,0.8097,7.2873,5.0949,1.43031,0.994,0.178387,0.124719,0.0536682158708572,0.262726,1.5916,0.306741,0.710658,0.461098,,4.88996,-0.00824481,-0.0455292,999.0,,,,sa3017255,-0.1403240686825555,3851027111525763.0
Casey Anderson,ARI,0.0419,0.08,0.0457,6.05943,0.1754,0.1754,0.0,0.0,1.0,4.673,1.1731,0.7166,0.67327,0.153111,0.5589,,0.0638,0.5706,5.1354,5.0301,1.02093,1.378,0.122106,0.119602,0.0025037378072738,0.289633,1.732,0.306617,0.669063,0.433464,,5.88382,-9.99029e-05,-0.000679999,999.0,,,,sa3022742,-0.1403406658374034,3851482600693755.0
Jimmy Lambert,CHW,0.0425,0.056,0.0016,4.82877,0.9777,0.0047,0.0,0.0,1.0,4.404,0.9974,0.5703,0.53653,0.164889,0.4369,,0.0424,0.8826,7.9434,3.9321,2.02014,1.484,0.200409,0.0992053,0.1012034565210342,0.254134,1.4343,0.289347,0.717933,0.354513,,4.98274,-0.00490983,-0.0474583,999.0,,,,19541,-0.1403695754020024,3852275989298421.5
Gordon Graceffo,STL,2.408,2.6246,0.6244,4.31093,41.62,1.62,0.0,0.6269,49.1405,210.29,50.8852,25.3834,23.5379,6.73225,14.5671,,1.8379,36.4228,6.67077,2.66794,2.50035,1.233,0.173203,0.0692715,0.1039312407374382,0.26245,1.33194,0.292928,0.715169,0.425255,,4.4666,-0.0758234,0.129238,999.0,,,,29519,-0.14038948251488365,3852822316326547.0
Gavin Collyer,TEX,0.0467,0.0512,0.0,4.63464,1.0,0.0,0.0,0.0,1.0,4.44,0.9753,0.5521,0.51496,0.138333,0.4767,,0.0719,0.8977,8.0793,4.2903,1.88315,1.245,0.202185,0.107365,0.0948198288679122,0.25063,1.452,0.293121,0.715152,0.40778,,4.81521,-0.00498137,-0.0487711,999.0,,,,sa3011742,-0.1405408458711004,3856976303550229.0
Alfredo Romero,CHC,0.0375,0.0821,0.0364,6.28029,0.2653,0.1563,0.0,0.0,1.0,4.696,1.1718,0.7403,0.69781,0.177889,0.5929,,0.0465,0.526,4.734,5.3361,0.887165,1.601,0.11201,0.126256,-0.0142461508512496,0.288863,1.7647,0.29645,0.675879,0.407477,,6.34524,-9.99029e-05,-0.000679999,999.0,,,,sa3018345,-0.14057418660235355,3857891300251645.5
Braxton Roxby,CIN,0.0465,0.0514,0.0,4.64643,1.0,0.0,0.0,0.0,1.0,4.403,0.9955,0.5543,0.51627,0.147444,0.4348,,0.0648,0.9074,8.1666,3.9132,2.08694,1.327,0.206087,0.0987509,0.1073359176516532,0.255034,1.4303,0.297714,0.715758,0.436846,,4.76726,-0.00193828,-0.0416362,999.0,,,,sa3014811,-0.14068428290454732,3860912762275997.5
Saul Garcia,NYM,0.0471,0.0711,0.049,5.37264,0.2958,0.1498,0.0,0.0,1.0,4.602,1.0466,0.6394,0.59696,0.149778,0.597,,0.0593,0.7025,6.3225,5.373,1.17672,1.348,0.152651,0.129726,0.0229248106479644,0.265251,1.6436,0.289913,0.700322,0.432486,,5.67749,-9.99029e-05,-0.000679999,999.0,,,,sa3017106,-0.14077201701745823,3863320520621359.0
Cayne Ueckert,CHC,0.0462,0.0517,0.0,4.67523,1.0,0.0,0.0,0.0,1.0,4.456,0.983,0.5584,0.51947,0.130222,0.523,,0.0548,0.8642,7.7778,4.707,1.65239,1.172,0.193941,0.11737,0.07657091319561,0.253468,1.506,0.295716,0.715878,0.426676,,4.86437,-0.00730055,-0.0496548,999.0,,,,sa3010789,-0.1408041621522353,3864202705599977.0
Reggie Crawford,SFG,0.0514,0.0524,0.0199,3.92958,0.793,0.044,0.0,0.0,1.0,4.33,0.9008,0.4722,0.43662,0.114889,0.4428,,0.0529,1.0417,9.3753,3.9852,2.35253,1.034,0.240577,0.102263,0.1383140906691551,0.234932,1.3436,0.293501,0.736754,0.409165,,4.06374,-0.000470211,0.0543656,999.0,,,,sa3020457,-0.1408068713140741,3864277055323361.0
Ryan Garcia,TEX,0.0486,0.073,0.0605,5.29029,0.1754,0.1754,0.0,0.0,1.0,4.474,1.0382,0.6236,0.58781,0.181222,0.456,,0.0481,0.7899,7.1091,4.104,1.73224,1.631,0.176553,0.101922,0.0746312066912651,0.261518,1.4942,0.285776,0.70182,0.350741,,5.45487,-9.99029e-05,-0.000679999,999.0,,,,sa3011190,-0.14111196140875815,3872649889984705.5
Jacob Bresnahan,SFG,0.0408,0.0812,0.0515,5.75667,0.1754,0.1754,0.0,0.0,1.0,4.666,1.1216,0.6813,0.63963,0.154778,0.5847,,0.0455,0.621,5.589,5.2623,1.06208,1.393,0.13309,0.125311,0.0077796727418899,0.277913,1.7063,0.296569,0.688099,0.401095,,5.82719,-9.99029e-05,-0.000679999,999.0,,,,sa3023066,-0.14121159911826975,3875384328376223.0
Marlon Franco,SFG,0.0336,0.0873,0.0328,6.6141,0.2266,0.1646,0.0,0.0,1.0,4.76,1.2105,0.7781,0.7349,0.185222,0.6084,,0.0559,0.455,4.095,5.4756,0.747863,1.667,0.0955882,0.127815,-0.032226875424385,0.295554,1.8189,0.296711,0.667355,0.407996,,6.65727,-9.99029e-05,-0.000679999,999.0,,,,sa3016242,-0.14159406722821097,3885880710604205.0
Andrew Taylor,HOU,0.0474,0.0715,0.0514,5.34726,0.2727,0.1547,0.0,0.0,1.0,4.506,1.0613,0.634,0.59414,0.160222,0.506,,0.0432,0.7446,6.7014,4.554,1.47154,1.442,0.165246,0.112295,0.0529516264796257,0.268222,1.5673,0.295244,0.694942,0.411354,,5.40777,-9.99029e-05,-0.000679999,999.0,,,,sa3020873,-0.1416017443591412,3886091400328559.0
Joel Canizalez,TBR,0.0372,0.0744,0.0249,6.1236,0.5292,0.1002,0.0,0.0,1.0,4.716,1.1593,0.7248,0.6804,0.158778,0.6355,,0.0493,0.5294,4.7646,5.7195,0.833045,1.429,0.112256,0.134754,-0.0224978849291801,0.287582,1.7948,0.299287,0.68044,0.439525,,6.22619,-0.023152,-0.0520911,999.0,,,,sa3021553,-0.14182554869699432,3892233444105092.0
Mike Vasil,TBR,2.3174,2.3833,0.0,4.04574,48.0,0.0,0.0,0.667,48.0,203.562,47.4278,23.3405,21.5773,6.112,13.8797,,2.4847,40.1433,7.52687,2.60244,2.89223,1.146,0.197204,0.0681841,0.1290201544761657,0.253357,1.27724,0.29314,0.719744,0.437519,,4.17195,0.0259711,0.0904377,999.0,,,,sa3017915,-0.1419377721166838,3895313282338332.0
Alan Rangel,PHI,1.4674,1.4707,0.0,4.34424,30.0,0.0,0.0,0.5823,30.0,127.226,28.702,15.4166,14.4808,4.93667,9.4887,,1.1308,26.6165,7.98495,2.84661,2.80507,1.481,0.209206,0.0745815,0.1346250101923942,0.246144,1.27302,0.279417,0.728087,0.33983,,4.59322,-0.0325201,0.100179,999.0,,,,sa877578,-0.14198223926452733,3896533630305187.0
Paxton Schultz,TOR,1.0177,1.0389,0.0,4.14925,21.0,0.0,0.0,0.6408,21.0,89.936,19.8085,10.3968,9.68158,2.88867,7.7344,,0.773,19.6288,8.41234,3.31474,2.53786,1.238,0.218253,0.0859989,0.1322540566325187,0.243262,1.31157,0.287209,0.72966,0.382574,,4.30064,-0.00826549,0.0548776,999.0,,,,sa3010626,-0.1420565187433781,3898572142226699.0
Sadrac Franco,SFG,0.0407,0.0664,0.0195,5.66685,0.6834,0.0674,0.0,0.0,1.0,4.652,1.1109,0.6721,0.62965,0.148222,0.5831,,0.0514,0.6391,5.7519,5.2479,1.09604,1.334,0.137382,0.125344,0.0120378285646438,0.276515,1.694,0.298026,0.687459,0.425432,,5.71867,-0.0199253,-0.0506298,999.0,,,,sa3005073,-0.14241621286784542,3908443519519169.5
Rayven Antonio,ATL,0.0423,0.0727,0.0308,6.14412,0.4104,0.1254,0.0,0.0,1.0,4.703,1.1843,0.727,0.68268,0.162778,0.5949,,0.0477,0.534,4.806,5.3541,0.89763,1.465,0.113545,0.126494,-0.0129491835832595,0.291671,1.7792,0.303697,0.678265,0.44144,,6.14239,-9.99029e-05,-0.000679999,999.0,,,,sa3021808,-0.14256439556059214,3912510217218176.0
Railin Perez,HOU,0.0464,0.0515,0.0,4.70727,1.0,0.0,0.0,0.0,1.0,4.476,0.9928,0.5644,0.52303,0.123111,0.5468,,0.0566,0.8408,7.5672,4.9212,1.53767,1.108,0.187846,0.122163,0.0656836479902267,0.256365,1.5396,0.298997,0.713259,0.46472,,4.89552,-0.00674106,-0.049637,999.0,,,,sa3009622,-0.1428251998745855,3919667681318390.5
Luis Valdez,TEX,0.0431,0.0718,0.0369,5.69178,0.4113,0.1253,0.0,0.0,1.0,4.652,1.1099,0.6737,0.63242,0.162444,0.5883,,0.0514,0.6323,5.6907,5.2947,1.07479,1.462,0.13592,0.126462,0.009458303451538,0.276624,1.6982,0.294464,0.69657,0.402822,,5.93276,-9.99029e-05,-0.000679999,999.0,,,,sa3015974,-0.14313773239036676,3928244764371973.0
Ross Dunn,MIN,0.039,0.0823,0.0444,6.03099,0.2051,0.1691,0.0,0.0,1.0,4.683,1.151,0.7109,0.67011,0.167333,0.5882,,0.0441,0.5678,5.1102,5.2938,0.965318,1.506,0.121247,0.125603,-0.0043561831116676,0.284148,1.7392,0.296681,0.683286,0.385549,,6.10311,-9.99029e-05,-0.000679999,999.0,,,,sa3023414,-0.1432674482307486,3931804661279145.0
Thomas Schultz,WSN,0.0405,0.0573,0.0,5.63535,1.0,0.0,0.0,0.0,1.0,4.589,1.0747,0.6643,0.62615,0.169,0.5718,,0.0445,0.6679,6.0111,5.1462,1.16807,1.521,0.145544,0.124602,0.0209413915872573,0.270521,1.6465,0.288826,0.696645,0.369632,,5.87658,-0.0163809,-0.0469189,999.0,,,,sa3022936,-0.14333125787864565,3933555841146829.0
Danny Kirwin,BOS,0.04,0.073,0.0281,5.99733,0.4846,0.1096,0.0,0.0,1.0,4.637,1.1675,0.7093,0.66637,0.158111,0.5548,,0.0451,0.5814,5.2326,4.9932,1.04795,1.423,0.125383,0.119646,0.0057364627718925,0.289193,1.7223,0.306099,0.674908,0.436861,,5.85882,-9.99029e-05,-0.000679999,999.0,,,,sa3023553,-0.1434926270374795,3937984425718725.5
Cristopher Castro,TOR,0.0416,0.0785,0.0479,5.72589,0.2381,0.1621,0.0,0.0,1.0,4.682,1.1129,0.6796,0.63621,0.153556,0.629,,0.0459,0.6043,5.4387,5.661,0.960731,1.382,0.129069,0.134344,-0.0052755177021026,0.277732,1.7419,0.295252,0.695713,0.426063,,5.9788,-9.99029e-05,-0.000679999,999.0,,,,sa3016218,-0.14358701890520542,3940574898223784.0
Josh Trentadue,TEX,0.0448,0.0701,0.0394,5.48082,0.4113,0.1253,0.0,0.0,1.0,4.606,1.0821,0.6493,0.60898,0.160556,0.5663,,0.0498,0.6842,6.1578,5.0967,1.20819,1.445,0.148545,0.122948,0.0255970433354377,0.27121,1.6484,0.293005,0.701801,0.396855,,5.7336,-9.99029e-05,-0.000679999,999.0,,,,sa3023010,-0.14365569286088187,3942459573231063.0
Magdiel Cotto,PIT,0.0418,0.056,0.0,5.36202,1.0,0.0,0.0,0.0,1.0,4.673,1.088,0.6396,0.59578,0.123444,0.6576,,0.056,0.6503,5.8527,5.9184,0.988899,1.111,0.139161,0.140723,-0.0015621483325958,0.274789,1.7456,0.302781,0.703214,0.452276,,5.61146,-0.0142683,-0.0446113,999.0,,,,sa3023251,-0.14365905399653947,3942551815600205.0
Matt Pushard,MIA,0.7883,0.9735,0.0,4.63592,18.0,0.0,0.0,0.5862,18.0,78.775,18.1545,9.9132,9.27184,2.592,7.2722,,0.8149,15.0059,7.50295,3.6361,2.06346,1.296,0.190491,0.0923161,0.0981745421886444,0.256826,1.41259,0.293134,0.711697,0.384847,,4.71901,-0.0816345,-0.0349162,999.0,,,,sa3019955,-0.14375424746542545,3945164287095379.0
Shay Schanaman,ATL,0.0455,0.0524,0.0,5.27769,1.0,0.0,0.0,0.0,1.0,4.545,1.0781,0.6262,0.58641,0.148222,0.5164,,0.0532,0.7395,6.6555,4.6476,1.43203,1.334,0.162706,0.113619,0.0490869134664535,0.271193,1.5945,0.301158,0.698131,0.415963,,5.32317,-0.012848,-0.046256,999.0,,,,sa3022933,-0.14386078269385522,3948088019687140.0
Matt Turner,COL,0.0419,0.056,0.0,5.33232,1.0,0.0,0.0,0.0,1.0,4.562,1.1275,0.635,0.59248,0.139222,0.5166,,0.0508,0.7064,6.3576,4.6494,1.3674,1.253,0.154844,0.11324,0.0416045561432838,0.282256,1.6441,0.313841,0.696321,0.464338,,5.26577,-0.00724343,-0.0353354,999.0,,,,sa3005029,-0.14426442967299047,3959165630782153.5
Charlee Soto,MIN,0.0417,0.08,0.0514,5.73192,0.1837,0.1737,0.0,0.0,1.0,4.629,1.1277,0.6801,0.63688,0.151333,0.5642,,0.0514,0.6288,5.6592,5.0778,1.1145,1.362,0.135839,0.121884,0.0139555037021636,0.280984,1.6919,0.301975,0.683633,0.441494,,5.72301,-9.99029e-05,-0.000679999,999.0,,,,sa3023450,-0.14429299961699737,3959949698903741.0
Alex McFarlane,PHI,0.0447,0.0771,0.0528,5.68863,0.1754,0.1754,0.0,0.0,1.0,4.621,1.0958,0.676,0.63207,0.155889,0.6039,,0.052,0.63,5.67,5.4351,1.04322,1.403,0.136334,0.130686,0.005648136138916,0.276361,1.6997,0.295643,0.69101,0.451692,,5.90074,-9.99029e-05,-0.000679999,999.0,,,,sa3020633,-0.14441426809989255,3963277768135109.5
Matt Festa,CHC,0.8234,0.8414,0.0,4.27757,17.0,0.0,0.0,0.6185,17.0,73.024,16.0471,8.6606,8.07985,2.37811,6.5603,,0.7554,15.74,8.33294,3.4731,2.39928,1.259,0.215546,0.0898376,0.1257079839706421,0.244217,1.32985,0.287223,0.723455,0.382376,,4.42428,0.00233562,-0.0335525,999.0,,,,19330,-0.1445956448320242,3968255436751739.0
Hayden Merda,NYY,0.0406,0.0811,0.0451,6.06429,0.1837,0.1737,0.0,0.0,1.0,4.671,1.15,0.7164,0.67381,0.184333,0.5661,,0.0499,0.5744,5.1696,5.0949,1.01466,1.659,0.122972,0.121195,0.0017769187688827,0.2836,1.7161,0.292958,0.68565,0.417622,,6.26201,-9.99029e-05,-0.000679999,999.0,,,,sa3020826,-0.1446025840874449,3968445876360637.0
Wyatt Crowell,LAD,0.0513,0.0701,0.0581,5.41323,0.1754,0.1754,0.0,0.0,1.0,4.568,1.0842,0.6428,0.60147,0.161556,0.533,,0.0618,0.7072,6.3648,4.797,1.32683,1.454,0.154816,0.116681,0.0381348580121994,0.272878,1.6172,0.297201,0.700492,0.428467,,5.6367,-9.99029e-05,-0.000679999,999.0,,,,sa3023662,-0.1446280574741626,3969144963151615.0
Felix Castro,ATH,0.0366,0.0809,0.0363,6.06249,0.3338,0.1418,0.0,0.0,1.0,4.72,1.1301,0.7173,0.67361,0.152444,0.6677,,0.0541,0.5323,4.7907,6.0093,0.797214,1.372,0.112775,0.141462,-0.0286864340305328,0.282652,1.7978,0.295056,0.681971,0.424974,,6.24906,-9.99029e-05,-0.000679999,999.0,,,,sa3018361,-0.14475641900127906,3972667692542541.0
Gerson Moreno,ATH,0.0461,0.0546,0.0078,4.49874,0.8994,0.0214,0.0,0.0,1.0,4.401,0.9164,0.534,0.49986,0.136444,0.5147,,0.0547,0.9213,8.2917,4.6323,1.78997,1.228,0.209339,0.116951,0.0923880934715271,0.239169,1.4311,0.281181,0.723422,0.350954,,4.80586,-0.00678723,-0.0515695,999.0,,,,sa736656,-0.14492674094541957,3977341975655417.0
Reid Birlingmair,TEX,0.0452,0.0527,0.0,4.95162,1.0,0.0,0.0,0.0,1.0,4.468,1.0204,0.5868,0.55018,0.154,0.4745,,0.0529,0.8314,7.4826,4.2705,1.75216,1.386,0.186079,0.1062,0.0798791423439979,0.258945,1.4949,0.293178,0.709841,0.383939,,5.08788,-0.00801625,-0.0487711,999.0,,,,sa3007473,-0.14498545883411512,3978953418249841.5
Gabe Morales,SDP,0.0523,0.069,0.068,4.9041,0.1754,0.1754,0.0,0.0,1.0,4.486,1.0072,0.5852,0.5449,0.143222,0.5529,,0.042,0.8001,7.2009,4.9761,1.4471,1.289,0.178355,0.12325,0.0551047772169113,0.258847,1.5601,0.293095,0.717055,0.425476,,5.21287,-9.99029e-05,-0.000679999,999.0,,,,sa3002781,-0.14509467714291346,3981950784790067.0
Eduarniel Nunez,SDP,0.0464,0.0515,0.0,4.68162,1.0,0.0,0.0,0.0,1.0,4.478,0.9762,0.5609,0.52018,0.126222,0.5703,,0.0551,0.8382,7.5438,5.1327,1.46975,1.136,0.187182,0.127356,0.0598258227109909,0.253387,1.5465,0.294295,0.719527,0.451689,,5.00717,-0.00721962,-0.050146,999.0,,,,sa3005284,-0.14525539700458426,3986361550173838.5
Caden Monke,KCR,0.0431,0.0548,0.0,5.34276,1.0,0.0,0.0,0.0,1.0,4.638,1.0881,0.6364,0.59364,0.125556,0.6288,,0.0489,0.666,5.994,5.6592,1.05916,1.13,0.143596,0.135576,0.0080207139253616,0.274752,1.7169,0.303762,0.701112,0.438212,,5.4998,-0.0127493,-0.0439636,999.0,,,,sa3017305,-0.14549771015270846,3993011546227021.0
Conor Steinbaugh,BOS,0.041,0.0609,0.0075,5.83677,0.8615,0.0295,0.0,0.0,1.0,4.624,1.152,0.6909,0.64853,0.151556,0.5519,,0.051,0.6102,5.4918,4.9671,1.10564,1.364,0.131964,0.119356,0.0126081258058547,0.286489,1.7039,0.306947,0.679081,0.437853,,5.725,-0.0145922,-0.0425348,999.0,,,,sa3023419,-0.14561602004836743,3996258420551733.0
Kai Wynyard,TEX,0.0442,0.0537,0.0,5.17392,1.0,0.0,0.0,0.0,1.0,4.5,1.0406,0.6113,0.57488,0.164222,0.485,,0.0515,0.7868,7.0812,4.365,1.62227,1.478,0.174844,0.107778,0.0670666620135307,0.262546,1.5256,0.290916,0.705648,0.369638,,5.33727,-0.0107799,-0.0487711,999.0,,,,sa3015311,-0.14568438164287983,3998134523178502.5
Grant Ford,PIT,0.0431,0.0603,0.0126,5.15745,0.8079,0.0409,0.0,0.0,1.0,4.544,1.0502,0.6132,0.57305,0.136889,0.5447,,0.0542,0.752,6.768,4.9023,1.38058,1.232,0.165493,0.119872,0.0456205904483795,0.266204,1.5949,0.298838,0.699587,0.419175,,5.23874,-0.0101044,-0.0446209,999.0,,,,sa3010625,-0.14584771967200516,4002617141053044.0
Samy Natera Jr.,LAA,0.0513,0.0646,0.0538,4.653,0.3659,0.1349,0.0,0.0,1.0,4.395,0.9878,0.5534,0.517,0.151778,0.4421,,0.0541,0.8993,8.0937,3.9789,2.03416,1.366,0.204619,0.100592,0.1040273085236549,0.25336,1.4299,0.293576,0.71997,0.394159,,4.82959,-9.99029e-05,-0.000679999,999.0,,,,sa3020862,-0.14610109034180516,4009570597632703.0
Jose Chirinos,NYM,0.0432,0.0749,0.0424,5.79384,0.3024,0.1484,0.0,0.0,1.0,4.666,1.1073,0.6869,0.64376,0.161111,0.6106,,0.0515,0.6062,5.4558,5.4954,0.992794,1.45,0.129919,0.130862,-0.0009429901838302,0.276555,1.7179,0.292341,0.690859,0.428496,,6.03482,-9.99029e-05,-0.000679999,999.0,,,,sa3018859,-0.14612456509154242,4010214834209673.0
